architecture,adaptivity,replication,prediction,outcome_rate,plan_actual_corr,action_state_corr,estimator,truth,estimate,se,df,covered,sign_error,converged
spaced,0.7,486,-0.16521420637836776,0.10133333333333333,0.8168508399544246,0.7309455196212801,marginal,0.21658995144753962,-0.11980183199943523,0.04199301026817055,27.39678373099723,false,true,true
spaced,0.7,486,-0.16521420637836776,0.10133333333333333,0.8168508399544246,0.7309455196212801,recorded_belief,0.21658995144753962,0.235765195610167,0.06548565092682795,28.39290761110936,true,false,true
spaced,0.7,486,-0.16521420637836776,0.10133333333333333,0.8168508399544246,0.7309455196212801,policy_log,0.21658995144753962,0.21978417798265928,0.07615484837782502,28.456978269957474,true,false,true
spaced,0.7,486,-0.16521420637836776,0.10133333333333333,0.8168508399544246,0.7309455196212801,oracle_state,0.21658995144753962,0.2488122901168433,0.05950882741481957,28.257195470889197,true,false,true
spaced,0.7,487,-0.1550046467800279,0.1005,0.8106696059753687,0.7232730916454702,marginal,0.21278610037151144,-0.13053745792710697,0.048002086336785696,25.826016346059774,false,true,true
spaced,0.7,487,-0.1550046467800279,0.1005,0.8106696059753687,0.7232730916454702,recorded_belief,0.21278610037151144,0.19006455682019258,0.0735743438297901,28.10882526469755,true,false,true
spaced,0.7,487,-0.1550046467800279,0.1005,0.8106696059753687,0.7232730916454702,policy_log,0.21278610037151144,0.18026604048703967,0.08314191185681064,28.24887264307382,true,false,true
spaced,0.7,487,-0.1550046467800279,0.1005,0.8106696059753687,0.7232730916454702,oracle_state,0.21278610037151144,0.1661482772252524,0.07281689915578209,28.116523203501213,true,false,true
spaced,0.7,488,-0.16040958337306999,0.1015,0.8162159011482757,0.7264871050556798,marginal,0.2157960478992335,-0.20807405471513524,0.0436908745689088,26.99824243416814,false,true,true
spaced,0.7,488,-0.16040958337306999,0.1015,0.8162159011482757,0.7264871050556798,recorded_belief,0.2157960478992335,0.2914278622483121,0.05883159650420041,28.173221674926985,true,false,true
spaced,0.7,488,-0.16040958337306999,0.1015,0.8162159011482757,0.7264871050556798,policy_log,0.2157960478992335,0.3322109534105617,0.06280506030621201,28.237136370344178,true,false,true
spaced,0.7,488,-0.16040958337306999,0.1015,0.8162159011482757,0.7264871050556798,oracle_state,0.2157960478992335,0.23137957541331736,0.055460814186661246,28.032492107405417,true,false,true
spaced,0.7,489,-0.16932984204227458,0.09783333333333333,0.8250401507560254,0.7353934105371283,marginal,0.22509696143799118,-0.13825847601421867,0.047369776483245016,26.250825957426123,false,true,true
spaced,0.7,489,-0.16932984204227458,0.09783333333333333,0.8250401507560254,0.7353934105371283,recorded_belief,0.22509696143799118,0.24343000750997326,0.07104898144578803,28.27543832038391,true,false,true
spaced,0.7,489,-0.16932984204227458,0.09783333333333333,0.8250401507560254,0.7353934105371283,policy_log,0.22509696143799118,0.2259701521556465,0.07851597783055118,28.439314489627126,true,false,true
