replication,estimator,truth,estimate,se,df,covered,sign_error,converged
41,oracle_state,0.22578832242140537,0.2745366390773546,0.06556373498994642,27.761463519348574,true,false,true
42,marginal,0.225027638644202,-0.2104817077189335,0.05121215754846087,27.891076571128345,false,true,true
42,recorded_belief,0.225027638644202,0.08905666421094685,0.07088366122608794,28.544919305430067,true,false,true
42,policy_log,0.225027638644202,0.23528154874377677,0.07677072106171993,28.42271379141149,true,false,true
42,oracle_state,0.225027638644202,0.2307565525742436,0.07171432751875154,28.301162117553964,true,false,true
43,marginal,0.21672900767916048,-0.20475359121017503,0.042051036201317026,26.760602355493713,false,true,true
43,recorded_belief,0.21672900767916048,0.13883360180810064,0.06619315733634847,27.847549288949043,true,false,true
43,policy_log,0.21672900767916048,0.2335057229510649,0.07559528951086719,27.608735531274466,true,false,true
43,oracle_state,0.21672900767916048,0.20374211603905545,0.06753878424572471,27.573617802098568,true,false,true
44,marginal,0.22268929771925258,-0.18661538152629292,0.048238711332282046,27.231677351426374,false,true,true
44,recorded_belief,0.22268929771925258,0.1310021995223427,0.0750912632596339,28.297982427249515,true,false,true
44,policy_log,0.22268929771925258,0.18547342638724082,0.08167750549403696,28.460737366020677,true,false,true
44,oracle_state,0.22268929771925258,0.22182794006650813,0.0804934510823207,28.392584325714243,true,false,true
45,marginal,0.21134966169671973,-0.1207046734620023,0.043533857908724945,26.21519394111872,false,true,true
45,recorded_belief,0.21134966169671973,0.14867485669838323,0.06371925509804832,28.582723864859265,true,false,true
45,policy_log,0.21134966169671973,0.20526176991896664,0.07317783047262197,28.578204318489135,true,false,true
45,oracle_state,0.21134966169671973,0.2179045558454413,0.0630189054774482,28.479757250447648,true,false,true
46,marginal,0.2229997059594087,-0.16187856532360637,0.04185453917129936,26.22699804468084,false,true,true
46,recorded_belief,0.2229997059594087,0.2255514994335891,0.06770077180080304,28.17792971345791,true,false,true
46,policy_log,0.2229997059594087,0.38662792031835963,0.07996135666548956,28.219769235753972,true,false,true
46,oracle_state,0.2229997059594087,0.3434772639035533,0.0695759516996346,28.048999925974925,true,false,true
47,marginal,0.2142262051959216,-0.16342822200271384,0.052235011679942066,27.773151996603996,false,true,true
47,recorded_belief,0.2142262051959216,0.11867713449568414,0.08167439666060686,28.167504654898078,true,false,true
47,policy_log,0.2142262051959216,0.23532516448883972,0.0846176883303872,28.33386438991426,true,false,true
47,oracle_state,0.2142262051959216,0.23552157160503337,0.08162626505945714,28.09983037004117,true,false,true
48,marginal,0.22766084994168864,-0.23546622771110118,0.05119350430585357,25.013969704126705,false,true,true
48,recorded_belief,0.22766084994168864,0.10342429368834692,0.04684594049675913,27.994560551749696,false,false,true
48,policy_log,0.22766084994168864,0.2016108803196197,0.06527695894977335,28.09294769320055,true,false,true
48,oracle_state,0.22766084994168864,0.18932850700607398,0.05961469901673286,27.84060330365164,true,false,true
49,marginal,0.22141872171554514,-0.24705166470310744,0.049722082832240465,21.773569490168516,false,true,true
49,recorded_belief,0.22141872171554514,0.15897808320701115,0.07123924190383987,26.927094250648278,true,false,true
49,policy_log,0.22141872171554514,0.25027522427777554,0.08173734523931156,27.387005734702875,true,false,true
49,oracle_state,0.22141872171554514,0.2508612291491906,0.07799711645677888,27.099048265480715,true,false,true
50,marginal,0.21559808605262445,-0.1397915468999604,0.043392888796453206,26.82439825167859,false,true,true
50,recorded_belief,0.21559808605262445,0.09011474614559731,0.06791717910646909,28.41415672321531,true,false,true
50,policy_log,0.21559808605262445,0.0910015995652174,0.07632482664662071,28.416339116026457,true,false,true
50,oracle_state,0.21559808605262445,0.1356116774369124,0.07493580866131161,28.404178094954027,true,false,true
51,marginal,0.21892484097249085,-0.16131010391649622,0.035361657752105376,26.959249695513147,false,true,true
51,recorded_belief,0.21892484097249085,0.09920795721195665,0.046747295357180176,28.553662349249375,false,false,true
51,policy_log,0.21892484097249085,0.2435254181229701,0.05205117445176595,28.420295665141317,true,false,true
51,oracle_state,0.21892484097249085,0.21931425957193618,0.04906689679122467,28.363112571669404,true,false,true
52,marginal,0.22446607295013465,-0.21347017507251298,0.054950685920272344,25.405751148586017,false,true,true
52,recorded_belief,0.22446607295013465,0.17425968969277703,0.060061138779512496,28.01124749519446,true,false,true
52,policy_log,0.22446607295013465,0.23470756152221814,0.06712692857105486,28.14782669218557,true,false,true
52,oracle_state,0.22446607295013465,0.2511348432135471,0.061495109518507104,28.009122566581567,true,false,true
53,marginal,0.2205537183459034,-0.17095197994926015,0.04588029371867418,26.913677654677183,false,true,true
53,recorded_belief,0.2205537183459034,0.1879782654598615,0.0689328342273622,27.924429620777907,true,false,true
53,policy_log,0.2205537183459034,0.26592933679738134,0.06976677891333907,28.08862153890603,true,false,true
53,oracle_state,0.2205537183459034,0.30090401185734295,0.06956465792472658,27.955193871584235,true,false,true
54,marginal,0.21902234755792305,-0.25761101197164143,0.05483184798366048,26.162262229414363,false,true,true
54,recorded_belief,0.21902234755792305,0.06955620905841424,0.0697264546074877,28.022563643531036,false,false,true
54,policy_log,0.21902234755792305,0.16240403110533902,0.07946183593949292,28.033686399197155,true,false,true
54,oracle_state,0.21902234755792305,0.1339027757351805,0.07409972141161143,28.0223301128032,true,false,true
55,marginal,0.23317686949436714,-0.22282920352089308,0.04624225007914103,26.848817163446135,false,true,true
55,recorded_belief,0.23317686949436714,0.1338739021058751,0.08292191273813185,28.084115803617145,true,false,true
55,policy_log,0.23317686949436714,0.24246769747089886,0.10626702484202635,28.177448583507193,true,false,true
55,oracle_state,0.23317686949436714,0.20644086419145255,0.08937428324374594,28.031197007913203,true,false,true
56,marginal,0.22554209325838231,-0.2895215444903197,0.03420450357907881,21.143151694933884,false,true,true
56,recorded_belief,0.22554209325838231,0.23316730470141037,0.06337133992673939,27.090914480704363,true,false,true
56,policy_log,0.22554209325838231,0.30198456435178994,0.06769337518163679,27.492930872317686,true,false,true
56,oracle_state,0.22554209325838231,0.3437995788695867,0.06517941308434655,27.05400288067233,true,false,true
57,marginal,0.21325148372108926,-0.26125969141174354,0.03657133393148593,26.38087803527804,false,true,true
57,recorded_belief,0.21325148372108926,0.19818095144607206,0.0772109698812332,27.879728068220157,true,false,true
57,policy_log,0.21325148372108926,0.3100203771749895,0.09392294992362443,27.794287020768675,true,false,true
57,oracle_state,0.21325148372108926,0.29862592987612113,0.08781667557534761,27.535497241943435,true,false,true
58,marginal,0.2160039421269525,-0.2955582006938385,0.050715960665907514,25.44365286172207,false,true,true
58,recorded_belief,0.2160039421269525,0.10483313121757594,0.06107253102371413,27.646683770919957,true,false,true
58,policy_log,0.2160039421269525,0.15090359718963361,0.07578054558358084,27.722886200465975,true,false,true
58,oracle_state,0.2160039421269525,0.1923587595453303,0.057756425643003026,27.47616115130852,true,false,true
59,marginal,0.2047554867385865,-0.1652999856669326,0.05174077778207761,27.867414400223005,false,true,true
59,recorded_belief,0.2047554867385865,0.1873527123109459,0.0731077937820505,28.150854593889118,true,false,true
59,policy_log,0.2047554867385865,0.23810518454702234,0.08124200463529223,28.389123629263253,true,false,true
59,oracle_state,0.2047554867385865,0.25390845300517173,0.0689883806191799,28.02154468998369,true,false,true
60,marginal,0.2207157510358652,-0.17871143730194028,0.04157097413511354,27.45400424447095,false,true,true
60,recorded_belief,0.2207157510358652,0.08257233494338401,0.04992403288183603,28.317988312237947,false,false,true
60,policy_log,0.2207157510358652,0.1386870303520862,0.055093128130279244,28.431106937811972,true,false,true
60,oracle_state,0.2207157510358652,0.19540396145319305,0.05144763639917497,28.2724125056134,true,false,true
61,marginal,0.2280090851740678,-0.2539824756530996,0.05720472346386591,25.893876817775293,false,true,true
61,recorded_belief,0.2280090851740678,0.0880625766890518,0.06036225810103854,27.853203481138646,false,false,true
61,policy_log,0.2280090851740678,0.20345216967705138,0.08366059285929416,27.69414335802464,true,false,true
61,oracle_state,0.2280090851740678,0.20341509897261473,0.0751256194609618,27.699432984417488,true,false,true
62,marginal,0.21212841442076497,-0.20417057700718383,0.05135977170652553,27.326971190324308,false,true,true
62,recorded_belief,0.21212841442076497,0.1515286988758833,0.06830414180141439,28.008605456079597,true,false,true
62,policy_log,0.21212841442076497,0.2553693716697566,0.08288408113232183,27.85181935833471,true,false,true
62,oracle_state,0.21212841442076497,0.25026697254509195,0.07658958516740708,27.603708096643697,true,false,true
63,marginal,0.22351436544470335,-0.19692362515891476,0.044824221224513336,27.232232611601496,false,true,true
63,recorded_belief,0.22351436544470335,0.10507218513873258,0.06218342509007334,28.230365206864178,true,false,true
63,policy_log,0.22351436544470335,0.12565137229702034,0.06311300142503806,28.44595116662411,true,false,true
63,oracle_state,0.22351436544470335,0.16216535614582575,0.06616435124994013,28.258095184809278,true,false,true
64,marginal,0.21981601720735608,-0.2864669759056901,0.0485517780912444,25.566625863656505,false,true,true
64,recorded_belief,0.21981601720735608,0.08002047286599279,0.07278699232740823,27.709890511235713,true,false,true
64,policy_log,0.21981601720735608,0.09732224262639073,0.0915146874557048,27.90388864371189,true,false,true
64,oracle_state,0.21981601720735608,0.15458663961477095,0.0840104664146276,27.535627597902003,true,false,true
65,marginal,0.21370638605103456,-0.217053885551601,0.043894970354006115,27.76851371864778,false,true,true
65,recorded_belief,0.21370638605103456,0.1251360695119507,0.06039357534462095,27.744698264696197,true,false,true
65,policy_log,0.21370638605103456,0.17137471867850856,0.06666911903707298,28.057988955701983,true,false,true
65,oracle_state,0.21370638605103456,0.19916075798504584,0.0662358730415245,27.853355865821726,true,false,true
66,marginal,0.216367894283401,-0.1323512607318712,0.057805802796290426,21.99366188942718,false,true,true
66,recorded_belief,0.216367894283401,0.1512791032636381,0.059474565178207726,28.364861881231867,true,false,true
66,policy_log,0.216367894283401,0.2601606356386935,0.08192927420296159,28.18631429184907,true,false,true
66,oracle_state,0.216367894283401,0.20570933079995274,0.07011173527676251,28.16142994769824,true,false,true
67,marginal,0.22714402306364537,-0.18757863023785676,0.04670470919287336,27.235920514388905,false,true,true
67,recorded_belief,0.22714402306364537,0.23915051118763095,0.08368330553969607,27.910018923199956,true,false,true
67,policy_log,0.22714402306364537,0.3288047707650311,0.09013196093269579,28.16647283838366,true,false,true
67,oracle_state,0.22714402306364537,0.32994689122146975,0.09021583345092307,27.883612237739637,true,false,true
68,marginal,0.20662704789774136,-0.2693905578111641,0.03657481257452762,28.350157454592562,false,true,true
68,recorded_belief,0.20662704789774136,0.10332169193960318,0.0786600742400523,28.31782589788268,true,false,true
68,policy_log,0.20662704789774136,0.15544602375261982,0.08606455713172947,28.427906193608727,true,false,true
68,oracle_state,0.20662704789774136,0.16195722289548697,0.08313720270018327,28.328996574888016,true,false,true
69,marginal,0.21724379355552717,-0.21603717982181134,0.0431921195510333,27.92293571253486,false,true,true
69,recorded_belief,0.21724379355552717,0.08665467546845239,0.061456839019165696,28.207677128766896,false,false,true
69,policy_log,0.21724379355552717,0.1283091014707911,0.07693825331780092,28.201113617409504,true,false,true
69,oracle_state,0.21724379355552717,0.18311436170211892,0.0638649566321287,27.81453059149989,true,false,true
70,marginal,0.22307787702880427,-0.16418586295822532,0.046864088820751895,26.049503545914952,false,true,true
70,recorded_belief,0.22307787702880427,0.18008005221691523,0.06524259110486205,28.1537118176615,true,false,true
70,policy_log,0.22307787702880427,0.24062628638726566,0.08099834314921786,28.228636935088975,true,false,true
70,oracle_state,0.22307787702880427,0.2959208251696179,0.07065247235716766,28.056318058705052,true,false,true
71,marginal,0.2282099219151524,-0.26046988413548433,0.04133137824043287,24.052554239698,false,true,true
71,recorded_belief,0.2282099219151524,0.07012327728583143,0.06660283662892494,27.977059696479508,false,false,true
