architecture,adaptivity,replication,prediction,outcome_rate,plan_actual_corr,action_state_corr,estimator,truth,estimate,se,df,covered,sign_error,converged
tutor,0.0,13,0.27610636797671234,0.2625,0.385759559579282,0.008389908373500227,marginal,0.2841406744936506,0.2129550725249028,0.05593114436133158,28.025522379122506,true,false,true
tutor,0.0,13,0.27610636797671234,0.2625,0.385759559579282,0.008389908373500227,recorded_belief,0.2841406744936506,0.2541690849129059,0.07101489830974259,25.526341111699306,true,false,true
tutor,0.0,13,0.27610636797671234,0.2625,0.385759559579282,0.008389908373500227,reconstructed_history,0.2841406744936506,0.27156789019100114,0.07098813900410489,25.34450303136732,true,false,true
tutor,0.0,13,0.27610636797671234,0.2625,0.385759559579282,0.008389908373500227,policy_log,0.2841406744936506,0.2867539928183697,0.06875260157122569,24.9565204966157,true,false,true
tutor,0.0,13,0.27610636797671234,0.2625,0.385759559579282,0.008389908373500227,oracle_state,0.2841406744936506,0.26897292751536395,0.07047584692692403,25.24932767241938,true,false,true
tutor,0.0,14,0.25879044591293754,0.32222222222222224,0.35923422558543017,0.026340840993897264,marginal,0.28345900549925174,0.2564712883461804,0.06302006169764775,27.69183913167121,true,false,true
tutor,0.0,14,0.25879044591293754,0.32222222222222224,0.35923422558543017,0.026340840993897264,recorded_belief,0.28345900549925174,0.3123306081824186,0.06116506155250284,25.48464186284572,true,false,true
tutor,0.0,14,0.25879044591293754,0.32222222222222224,0.35923422558543017,0.026340840993897264,reconstructed_history,0.28345900549925174,0.32136222964256955,0.0603044803836492,25.602571725779637,true,false,true
tutor,0.0,14,0.25879044591293754,0.32222222222222224,0.35923422558543017,0.026340840993897264,policy_log,0.28345900549925174,0.277296239979438,0.056870455953324205,25.49133111950322,true,false,true
tutor,0.0,14,0.25879044591293754,0.32222222222222224,0.35923422558543017,0.026340840993897264,oracle_state,0.28345900549925174,0.32054617801821456,0.060844822755960544,25.452629359985277,true,false,true
tutor,0.0,15,0.31884367749400855,0.25833333333333336,0.3632256818751086,-0.04158476126868389,marginal,0.2800916819218871,0.15100741111099938,0.0668064103461026,28.309958606797842,true,false,true
tutor,0.0,15,0.31884367749400855,0.25833333333333336,0.3632256818751086,-0.04158476126868389,recorded_belief,0.2800916819218871,0.14503740621455755,0.07220528970967749,25.078446669053115,true,false,true
tutor,0.0,15,0.31884367749400855,0.25833333333333336,0.3632256818751086,-0.04158476126868389,reconstructed_history,0.2800916819218871,0.14462155157933207,0.07179887199173321,25.11471076074598,true,false,true
tutor,0.0,15,0.31884367749400855,0.25833333333333336,0.3632256818751086,-0.04158476126868389,policy_log,0.2800916819218871,0.10942076078542057,0.07756057371556184,24.504744991977567,false,false,true
tutor,0.0,15,0.31884367749400855,0.25833333333333336,0.3632256818751086,-0.04158476126868389,oracle_state,0.2800916819218871,0.1416465414363156,0.0721653625714113,25.07002444835229,true,false,true
tutor,0.0,16,0.3113283267060405,0.24791666666666667,0.36051109169094375,-0.029647482010917096,marginal,0.28266431492710586,0.2427269501998151,0.057068470121332725,27.233057559838663,true,false,true
tutor,0.0,16,0.3113283267060405,0.24791666666666667,0.36051109169094375,-0.029647482010917096,recorded_belief,0.28266431492710586,0.244569580933883,0.07147655334478308,25.56774749284097,true,false,true
tutor,0.0,16,0.3113283267060405,0.24791666666666667,0.36051109169094375,-0.029647482010917096,reconstructed_history,0.28266431492710586,0.23911374765182503,0.07153995091322873,25.27574767357771,true,false,true
tutor,0.0,16,0.3113283267060405,0.24791666666666667,0.36051109169094375,-0.029647482010917096,policy_log,0.28266431492710586,0.23085468224908584,0.07439560011709086,25.037997239267867,true,false,true
tutor,0.0,16,0.3113283267060405,0.24791666666666667,0.36051109169094375,-0.029647482010917096,oracle_state,0.28266431492710586,0.24459929027289992,0.0719374935881373,25.2871518881957,true,false,true
tutor,0.0,17,0.26136852389980225,0.28194444444444444,0.35464964146123,0.018820267587117058,marginal,0.2789411780921877,0.25147600109127777,0.059342194465397735,28.217467723040563,true,false,true
tutor,0.0,17,0.26136852389980225,0.28194444444444444,0.35464964146123,0.018820267587117058,recorded_belief,0.2789411780921877,0.3051137176981888,0.06675218269012166,25.977980390005808,true,false,true
tutor,0.0,17,0.26136852389980225,0.28194444444444444,0.35464964146123,0.018820267587117058,reconstructed_history,0.2789411780921877,0.3088555384279529,0.06757761865047023,26.050605026146524,true,false,true
