architecture,n_people,compliance,replication,truth,estimate,se,df,covered,detected
tutor,30,0.7,273,0.07245053491573364,0.044818186188151504,0.025282487793271694,28.99530027210382,true,false
tutor,30,0.7,274,0.07237451932388136,0.10196901004179958,0.019515779460119072,28.978227805328828,true,true
tutor,30,0.7,275,0.07168917602070887,0.04792587405541074,0.026247169066121734,28.98645192313076,true,false
tutor,30,0.7,276,0.07112549978865669,0.08693660538454061,0.025671471087303065,28.98634846294992,true,true
tutor,30,0.7,277,0.07617944008828038,0.061627538814222754,0.025201211735746815,28.98614198401282,true,true
tutor,30,0.7,278,0.07560811199882354,0.07241278487133081,0.022770820523380135,28.992705906978,true,true
tutor,30,0.7,279,0.07408969115046606,0.0875508006757306,0.02099866749780443,28.99032841463959,true,true
tutor,30,0.7,280,0.07403828272891623,0.07214617895399979,0.027900846121099075,28.99720616604885,true,true
tutor,30,0.7,281,0.07505007180376402,0.07632612109000014,0.026398081038041747,28.985905215741617,true,true
tutor,30,0.7,282,0.07497178387942155,0.0747105431989158,0.019055379836812242,28.992083581588357,true,true
tutor,30,0.7,283,0.07540357290683124,0.1387170057862128,0.02312216074764408,28.992457439972725,false,true
tutor,30,0.7,284,0.07450301573383732,0.0965012041344725,0.024046441697775908,28.982254376709665,true,true
tutor,30,0.7,285,0.07196696149283854,0.08051191738381372,0.021401576671195247,28.979266494095693,true,true
tutor,30,0.7,286,0.07363588940206474,0.06220571237695401,0.025051821761626188,28.99096310655135,true,true
tutor,30,0.7,287,0.06958277362499962,0.08777421629171654,0.027032146694056906,28.983045019700125,true,true
tutor,30,0.7,288,0.07494508723460719,0.0922223323571064,0.023037948726554052,28.9928133446326,true,true
tutor,30,0.7,289,0.07181246687837259,-0.005653251659925869,0.022200009831008897,28.996236643675655,false,false
tutor,30,0.7,290,0.06960981338556016,0.08903560358783873,0.029292584913099422,28.993033392162797,true,true
tutor,30,0.7,291,0.07090538908196573,0.09361050968826061,0.02533827209932257,28.99591871816268,true,true
tutor,30,0.7,292,0.0722854577445863,0.12213222748751008,0.026099373687589248,28.990935941194174,true,true
tutor,30,0.7,293,0.07297101724465462,0.10018206379463068,0.024074747334998682,28.990865047787455,true,true
tutor,30,0.7,294,0.07477374300606289,0.07756887793263553,0.024936968654851087,28.995741458194964,true,true
tutor,30,0.7,295,0.07268961598517557,0.027872642173229142,0.025230807638697495,28.979555614377112,true,false
tutor,30,0.7,296,0.07265706481346967,0.10200894118487536,0.01885139122587695,28.992385464110114,true,true
tutor,30,0.7,297,0.07533152818629903,0.06282724432631338,0.023918042726065243,28.977452766477796,true,true
tutor,30,0.7,298,0.07335143707196548,0.06379395457922579,0.027380532835670015,28.993230747308846,true,true
tutor,30,0.7,299,0.07243929586380835,0.03765073056822707,0.018518693722309687,28.990568018156903,true,false
tutor,30,0.7,300,0.07480935361262736,0.0363301535610366,0.02456308020029831,28.988866766738983,true,false
tutor,30,0.7,301,0.07483168325118886,0.050414503668006615,0.023808968235414087,28.98299175328895,true,true
tutor,30,0.7,302,0.07367838780976164,0.1016050807574143,0.030006246944244048,28.987837104514966,true,true
tutor,30,0.7,303,0.06949284229089601,0.07847171140037812,0.026470889739273036,28.974029709433122,true,true
tutor,30,0.7,304,0.07072648219035955,0.05284297526948079,0.019139871442324492,28.997639698248044,true,true
tutor,30,0.7,305,0.07476352434519784,0.10524634018521126,0.021409036823794542,28.997626004372773,true,true
tutor,30,0.7,306,0.0721833433936745,0.057559899146053126,0.019468148589805775,28.993187845141485,true,true
tutor,30,0.7,307,0.0743161997399051,0.07343622750512793,0.01853005748496104,28.99579717884479,true,true
tutor,30,0.7,308,0.07583874854122241,0.07917615705771006,0.021471043852332648,28.997169179105356,true,true
tutor,30,0.7,309,0.07329114089515144,0.08859019278650526,0.02427325263346019,28.993108410642424,true,true
tutor,30,0.7,310,0.07452310627746471,0.044408976952391585,0.024957377649568995,28.990660381569924,true,false
tutor,30,0.7,311,0.0727284242110356,0.08960849807152599,0.024036027466272845,28.989718585309863,true,true
tutor,30,0.7,312,0.07315584374493952,0.053622071097005675,0.02757372037587681,28.982906710192623,true,false
tutor,30,0.7,313,0.07304769634769237,0.11483584341010002,0.01938506186556006,28.99306881440571,false,true
tutor,30,0.7,314,0.07298317258589505,0.09023973898408176,0.025269486279840072,28.99678809899391,true,true
tutor,30,0.7,315,0.07352789407847021,0.03171915905602888,0.020764385460842392,28.99239394736827,true,false
tutor,30,0.7,316,0.07414532247095296,0.05405580933765438,0.024878412582012035,28.991558271481356,true,true
tutor,30,0.7,317,0.0709439586790765,0.040160926177855175,0.017813606754027822,28.989871481320197,true,true
tutor,30,0.7,318,0.0729166587955283,0.07318202147147682,0.017518114940527674,28.996150313098187,true,true
tutor,30,0.7,319,0.07175977351683585,0.08496924963199841,0.019217545122696085,28.988154453108773,true,true
tutor,30,0.7,320,0.07334167979537548,0.08525194217871285,0.02176471126942689,28.991137428264693,true,true
tutor,30,0.7,321,0.07336727030544449,0.08365613499517294,0.024440090102298792,28.995275675968706,true,true
tutor,30,0.7,322,0.07134212724252452,0.034599986652739126,0.021765844330202518,28.98523501177429,true,false
tutor,30,0.7,323,0.07200053114778088,0.08523766293198681,0.02863395974168603,28.990970217179868,true,true
tutor,30,0.7,324,0.07415782184934613,0.09497304334288868,0.029018472235787067,28.99608307160713,true,true
tutor,30,0.7,325,0.07401919483505706,0.09476985689933506,0.025787500071357546,28.994144755670792,true,true
tutor,30,0.7,326,0.07401306873382606,0.07182953329701777,0.025053675481050957,28.983837741598922,true,true
tutor,30,0.7,327,0.07761109218909817,0.13775809169496248,0.02277347931338582,28.98852346848745,false,true
tutor,30,0.7,328,0.07516489173104926,0.09466058940102322,0.02974884309904035,28.992471489608207,true,true
tutor,30,0.7,329,0.07457154926826481,0.0979872024464983,0.024844875815544877,28.987610035648387,true,true
tutor,30,0.7,330,0.07450094892683898,0.05417970769565646,0.025829704678439366,28.993188000261657,true,true
tutor,30,0.7,331,0.07401750849443513,0.09489459755365866,0.022385546488576498,28.98925824785506,true,true
tutor,30,0.7,332,0.07421115946416794,0.07562507870935423,0.0246625921404999,28.986103905034504,true,true
tutor,30,0.7,333,0.06766080499716626,0.05878884499900439,0.02051632441681807,28.990781385328653,true,true
tutor,30,0.7,334,0.0749877231318009,0.06613283192047545,0.020690781454267695,28.9928205665548,true,true
tutor,30,0.7,335,0.07409614273825225,0.034146100665794314,0.024686542483225434,28.99023708232164,true,false
tutor,30,0.7,336,0.07031374288264941,0.07794392723385292,0.029729270557652853,28.99215835921482,true,true
tutor,30,0.7,337,0.0719216005406691,0.07566274972447788,0.026387623846716033,28.991756277761358,true,true
tutor,30,0.7,338,0.07373833597022032,0.06672060904338038,0.0267776909871042,28.994519332761538,true,true
tutor,30,0.7,339,0.0710531069202602,0.08611871520082474,0.021518629143609178,28.99331545639594,true,true
tutor,30,0.7,340,0.0719110597697436,0.11057110294448635,0.025995704493239697,28.98115152103916,true,true
tutor,30,0.7,341,0.07085372934146131,0.06299200789966329,0.028452893285815486,28.991103894294664,true,true
tutor,30,0.7,342,0.07375527542186955,0.06948180104721552,0.022864224718569276,28.993873693261733,true,true
tutor,30,0.7,343,0.07387872831554847,0.04911689547429686,0.020203314838009943,28.988095962216054,true,true
tutor,30,0.7,344,0.07353655422809256,0.05684829341576757,0.023743430975251927,28.99541033344554,true,true
tutor,30,0.7,345,0.07432189906770209,0.05860293146950928,0.020326419064327274,28.996880910806173,true,true
tutor,30,0.7,346,0.07432116985171913,0.0393598518636562,0.023403088860929167,28.994229514505058,true,false
tutor,30,0.7,347,0.07533502972061663,0.058589813577967435,0.023737555042192233,28.993762296143405,true,true
tutor,30,0.7,348,0.07250202020265789,0.07824910282827503,0.02045291863233514,28.992873000194656,true,true
tutor,30,0.7,349,0.07134271095360374,0.06394944567175317,0.0257440378592363,28.985263582544746,true,true
tutor,30,0.7,350,0.06951552789588517,0.06829204859473793,0.022127275270717547,28.99223454648715,true,true
tutor,30,0.7,351,0.07138861463016634,0.10366943186955932,0.02348128188392325,28.99703745506974,true,true
tutor,30,0.7,352,0.0740012152843365,0.03891228946667528,0.019053645756504357,28.993902395082813,true,false
tutor,30,0.7,353,0.07089938226789762,0.07432581587922676,0.02533446388383332,28.987153696244757,true,true
tutor,30,0.7,354,0.072258059215327,0.025064637053585317,0.025370649545774025,28.969873208953516,true,false
tutor,30,0.7,355,0.07398111340198822,0.09292452020162988,0.02345864234882429,28.995319212038297,true,true
tutor,30,0.7,356,0.07141785725053329,0.02896654918758657,0.02629045380156845,28.994947518420386,true,false
tutor,30,0.7,357,0.073407829442131,0.08115939151010583,0.025797384466304026,28.995545312936628,true,true
tutor,30,0.7,358,0.07396722685676035,0.09237718564136424,0.025677143047208605,28.99354071332347,true,true
tutor,30,0.7,359,0.07543220390097251,0.07397520887343696,0.02477435846967557,28.97631570282324,true,true
tutor,30,0.7,360,0.07271384399220532,0.0983423438248028,0.028803950993719383,28.98866405503971,true,true
tutor,30,0.7,361,0.07553900428796305,0.06964146688009838,0.02179887920046258,28.974783970696844,true,true
tutor,30,0.7,362,0.07457812692131362,0.11553091911808742,0.027913224851154047,28.99678635433412,true,true
tutor,30,0.7,363,0.07476132415596672,0.05060415317275327,0.022621052899591123,28.993010261794055,true,true
tutor,30,0.7,364,0.07076394125750606,0.004604234561331561,0.023954513475184586,28.98043431297511,false,false
tutor,30,0.7,365,0.07282261704947687,0.08975098619160074,0.02056646668760384,28.97874364665713,true,true
tutor,30,0.7,366,0.07442107618173516,0.07104583923311737,0.025733906336703874,28.994898017039397,true,true
tutor,30,0.7,367,0.0724968396984309,0.08471417321163917,0.025770594423556562,28.995187768473894,true,true
tutor,30,0.7,368,0.07282057264767999,0.04734665832532811,0.018094144020066514,28.989395233887375,true,true
tutor,30,0.7,369,0.07113594793767618,0.07423933328455182,0.02739961666932611,28.99347415432702,true,true
tutor,30,0.7,370,0.07361497157306712,0.04786692496088535,0.025474480852560454,28.994746350296133,true,false
tutor,30,0.7,371,0.07496703822688365,0.08596495186053849,0.024752590841463792,28.98750340518162,true,true
tutor,30,0.7,372,0.07278296503314055,0.07866485033759073,0.022715339517748106,28.99401687679702,true,true
tutor,30,0.7,373,0.07351872994345308,0.0642310563940937,0.029394911069524996,28.99708209869028,true,true
tutor,30,0.7,374,0.0738978036198069,0.06821617528233535,0.022884190220508725,28.98019818822929,true,true
tutor,30,0.7,375,0.07181772831390185,0.053972514329658106,0.022698310281273445,28.99305887438073,true,true
tutor,30,0.7,376,0.0755450354286602,0.13705096281562085,0.025930293370272146,28.995809370130466,false,true
tutor,30,0.7,377,0.07495956698781431,0.11330368072819356,0.02025850171250411,28.97681713856616,true,true
tutor,30,0.7,378,0.07215162866976844,0.04536870211404142,0.025378188602516907,28.988981405166953,true,false
tutor,30,0.7,379,0.0724626303457788,0.11242899788589958,0.02311635678775479,28.993562656145226,true,true
tutor,30,0.7,380,0.0766736011620553,0.05557056763351688,0.025948292943912474,28.988163206469327,true,true
tutor,30,0.7,381,0.07229388353288564,0.05539333258314476,0.024959471208623844,28.99107229602503,true,true
tutor,30,0.7,382,0.0711475934235317,0.11598205281594484,0.02587391683752846,28.985559441922913,true,true
tutor,30,0.7,383,0.07549091340886768,0.06509073614561758,0.026611755558143282,28.99236887066072,true,true
tutor,30,0.7,384,0.07267550632679298,0.03952679739509322,0.026413730086208564,28.996000873736303,true,false
tutor,30,0.7,385,0.07189604401612508,0.11048822825774458,0.027664406299684165,28.987321083361337,true,true
tutor,30,0.7,386,0.0734131091911324,0.07653836097248934,0.021487262954283243,28.99129165699532,true,true
tutor,30,0.7,387,0.07556845909718925,0.08853111679471218,0.018601854873411237,28.99307109102963,true,true
tutor,30,0.7,388,0.07487667672561808,0.048168533095423044,0.02570508704502709,28.99835025745212,true,false
tutor,30,0.7,389,0.07353338510096433,0.07635017300029069,0.024371717702349013,28.9906852834431,true,true
tutor,30,0.7,390,0.07117069590409389,0.08519467531323235,0.022466450691677804,28.996506212350315,true,true
tutor,30,0.7,391,0.07099738396599722,0.04424567300256308,0.024976483509021753,28.991573364002786,true,false
tutor,30,0.7,392,0.0762859372538658,0.054125542985748676,0.028246883827694656,28.99536124945091,true,false
tutor,30,0.7,393,0.07280555709454424,0.05942802849239687,0.01718447944338505,28.994906881607836,true,true
tutor,30,0.7,394,0.07295701937832083,0.06948080109884645,0.031810559269323344,28.98004773133971,true,true
tutor,30,0.7,395,0.06996673242583144,0.1248217064471574,0.023252955060849158,28.997747555323635,false,true
tutor,30,0.7,396,0.07079033343376799,0.08915628230070631,0.025820081132415535,28.987422734271153,true,true
tutor,30,0.7,397,0.06973116183092481,0.07218489146107078,0.02303201318866242,28.993612471891883,true,true
tutor,30,0.7,398,0.07375399827088829,0.07578726063060917,0.02355784482836309,28.99527084336029,true,true
tutor,30,0.7,399,0.07176838151766046,0.05131699474383477,0.02363985735561915,28.989245030869316,true,true
tutor,30,0.7,400,0.07044560335999649,0.05644266747611611,0.028618711478748782,28.996376792327236,true,false
tutor,30,0.7,401,0.07336467232654006,0.12058174455804609,0.02217998218630448,28.995740623815585,false,true
tutor,30,0.7,402,0.07291344510607711,0.07685439175671227,0.02126098446513475,28.997287023434588,true,true
tutor,30,0.7,403,0.07059912795143744,0.09663497234937161,0.024019173689387975,28.9945440452503,true,true
tutor,30,0.7,404,0.07376801582623002,0.025794810998760517,0.023467306539819408,28.985204551587373,true,false
tutor,30,0.7,405,0.07491031493072649,0.12122759459802959,0.021734322706664953,28.986238291127968,false,true
tutor,30,0.7,406,0.07619866559924367,0.06904792934737651,0.024207890993999073,28.99665700512162,true,true
tutor,30,0.7,407,0.07281977101231911,0.1041883184994797,0.026994949655468965,28.989602158674202,true,true
tutor,30,0.7,408,0.07326139429337568,0.07841644690089851,0.020555733155677356,28.98386669784014,true,true
tutor,30,0.7,409,0.07346869328867793,0.08539474801794096,0.02004936085527589,28.997820778683934,true,true
tutor,30,0.7,410,0.07090717666316011,0.0933195206034838,0.01950497535472223,28.991346336588908,true,true
tutor,30,0.7,411,0.07424221458577425,0.0451112228158443,0.02874313680543894,28.98269752578032,true,false
tutor,30,0.7,412,0.07723845945277608,0.09238463905190393,0.022566445190977075,28.995275725873814,true,true
tutor,30,0.7,413,0.07398008623099275,0.09763424672172931,0.029048757072121432,28.991000709454894,true,true
tutor,30,0.7,414,0.07137051712535844,0.055314754178475437,0.02442560451950552,28.99246534859981,true,true
tutor,30,0.7,415,0.0747163916604128,0.04729116485531679,0.0242369163215008,28.99431258510244,true,false
tutor,30,0.7,416,0.07485647660401444,0.09630444000615306,0.019805219615077207,28.996372534109934,true,true
tutor,30,0.7,417,0.07010082531976142,0.046412312460568934,0.028208338636688934,28.99214564248022,true,false
tutor,30,0.7,418,0.07203068692914844,0.06300990260965139,0.028423165438930937,28.98686394717782,true,true
tutor,30,0.7,419,0.07176822973995801,0.07005474954186532,0.025195822733918266,28.995360881210743,true,true
tutor,30,0.7,420,0.07107699118890774,0.07779868286072461,0.020352408716210517,28.99709660318134,true,true
tutor,30,0.7,421,0.07607965374672604,0.06783183502265111,0.026586619760503045,28.99238362163346,true,true
tutor,30,0.7,422,0.06938125435862322,0.056654649806606,0.02658749843112517,28.99462127213347,true,true
tutor,30,0.7,423,0.07228737213894355,0.0565113153500127,0.02397927139281486,28.995653259972112,true,true
tutor,30,0.7,424,0.07424135962821267,0.09387794463118751,0.021501837772594776,28.99576644014806,true,true
tutor,30,0.7,425,0.07398151476375053,0.04288241346615849,0.0234514338526922,28.992483164651723,true,false
tutor,30,0.7,426,0.07552422752192167,0.14964285624925386,0.024291056445160157,28.99368566307953,false,true
tutor,30,0.7,427,0.0739340907172027,0.04359934627845789,0.02558590271859006,28.996535867341414,true,false
tutor,30,0.7,428,0.07410828509051927,0.051987803234902485,0.02805950905187677,28.98018397445951,true,false
tutor,30,0.7,429,0.07388079523632587,0.09745668565298536,0.03171228745786977,28.996724819614727,true,true
tutor,30,0.7,430,0.07275352507335454,0.10908620984584384,0.03052299290198764,28.996729680061005,true,true
tutor,30,0.7,431,0.06960325398265323,0.06652342780074574,0.024807520360337305,28.992533637889274,true,true
tutor,30,0.7,432,0.07225410901530888,0.09902883380015458,0.023867170079769694,28.99686522591047,true,true
tutor,30,0.7,433,0.07272696476160123,0.09382508040487628,0.017622903161488956,28.979751831662284,true,true
tutor,30,0.7,434,0.07193934518447283,0.08224559793572553,0.03262436431810105,28.995220218900602,true,true
tutor,30,0.7,435,0.07402773211752593,0.04025054304836077,0.023555463487693374,28.991586390421414,true,false
tutor,30,0.7,436,0.07124639099957111,0.071120913598612,0.031014876543684428,28.98470399988101,true,true
tutor,30,0.7,437,0.07383343859819433,0.07308498488848715,0.028341340482372714,28.991153824660124,true,true
tutor,30,0.7,438,0.07456580623440245,0.07234223991702525,0.01930285587290667,28.994463000393175,true,true
tutor,30,0.7,439,0.07285751310249228,0.05821348574846217,0.024892717961180776,28.994955579676546,true,true
tutor,30,0.7,440,0.07430495309917115,0.07211819921088636,0.02566197106158447,28.996696866202193,true,true
tutor,30,0.7,441,0.0758211057683036,0.09828764001027375,0.026917196712345156,28.993481419351664,true,true
tutor,30,0.7,442,0.07388476833587901,0.10154514001939785,0.026924449090693147,28.988658002825225,true,true
tutor,30,0.7,443,0.07076798248941377,0.044068162226064786,0.021832288886718943,28.980796804802235,true,false
tutor,30,0.7,444,0.0726291006790052,0.11875334520216564,0.023807510853830604,28.991684792506884,true,true
tutor,30,0.7,445,0.07323507705857316,0.06228357498822354,0.03206965418754853,28.99634165027075,true,false
tutor,30,0.7,446,0.0763432646905032,0.07176872899938504,0.029894985581414492,28.996694031534183,true,true
tutor,30,0.7,447,0.07207815396383399,0.05289428750155899,0.025432634134040743,28.995845760136945,true,true
tutor,30,0.7,448,0.07267770956863023,0.08823878001736184,0.026170859358902114,28.996919044647996,true,true
tutor,30,0.7,449,0.0726391610805626,0.094838004146269,0.020639340441760703,28.989122152896154,true,true
tutor,30,0.7,450,0.0728579515026225,0.08446498511165293,0.026907051361104294,28.997551747708677,true,true
tutor,30,0.7,451,0.07085728714746269,0.07916537954204442,0.02629589379791003,28.99707608608122,true,true
tutor,30,0.7,452,0.07431138166832485,0.07869832681593611,0.026197456407678597,28.990651671571822,true,true
tutor,30,0.7,453,0.07383918845400506,0.06133121774632964,0.02395179930883791,28.993584078837845,true,true
tutor,30,0.7,454,0.07415141181242549,0.11307539997647187,0.020043024158437513,28.994415083269317,true,true
tutor,30,0.7,455,0.07385207615859923,0.03238295900126399,0.021357525536132294,28.99665808401534,true,false
tutor,30,0.7,456,0.07463940601527283,0.0668368817933856,0.026493363382890385,28.991739547846567,true,true
tutor,30,0.7,457,0.07301891166424959,0.1128904587489569,0.02990046091990493,28.997991478107718,true,true
tutor,30,0.7,458,0.0711135409269407,0.1117607554522349,0.02627809179100354,28.988623368402756,true,true
tutor,30,0.7,459,0.07098962543730906,0.05224497201366506,0.026434298171290616,28.994366705119372,true,false
tutor,30,0.7,460,0.07209352237169087,0.07295737422402604,0.025693094478898556,28.994414499833205,true,true
tutor,30,0.7,461,0.07389210138545198,0.09001485056591695,0.020940489718726075,28.984281261676955,true,true
tutor,30,0.7,462,0.0722825141012842,0.08444307775789961,0.01854415621420164,28.9965340588841,true,true
tutor,30,0.7,463,0.07355120602133686,0.11390357335588991,0.01937506252109423,28.99305300937672,false,true
tutor,30,0.7,464,0.07098140278793066,0.06667275253695196,0.026394269903580823,28.99162444537226,true,true
tutor,30,0.7,465,0.07424263436369373,0.08026610449798986,0.02725053163610107,28.994208129030152,true,true
tutor,30,0.7,466,0.07031589731623153,0.021387868335319003,0.022374040698587647,28.992693615765035,false,false
tutor,30,0.7,467,0.07431201356155619,0.04599111213201469,0.022146158585093414,28.99001027099494,true,true
tutor,30,0.7,468,0.0767555034235586,0.07705849826433774,0.026492507642490094,28.986018159002473,true,true
tutor,30,0.7,469,0.0720027913216569,0.07581192618591295,0.02411815232725237,28.992933062416583,true,true
tutor,30,0.7,470,0.07143933534044974,0.07571796491974449,0.024005852528957393,28.991735331709997,true,true
tutor,30,0.7,471,0.07478525209027337,0.046414875753367016,0.024965811276079015,28.98075307287335,true,false
tutor,30,0.7,472,0.07422046862546675,0.06754887494570024,0.018097643266857224,28.989508363228566,true,true
tutor,30,0.7,473,0.07374974493472326,0.05152619268006095,0.02767720755499475,28.991440434062408,true,false
tutor,30,0.7,474,0.07470891151203289,0.07297165636303045,0.025965458993252928,28.973581074371545,true,true
tutor,30,0.7,475,0.07163507884510319,0.05422589349934923,0.019877448752945472,28.985711145313722,true,true
tutor,30,0.7,476,0.07412998462932183,0.08279815901351821,0.026318985797717628,28.995276506747746,true,true
tutor,30,0.7,477,0.07474050319065764,0.06492053252154109,0.024573984188745762,28.996782675197675,true,true
tutor,30,0.7,478,0.07423432661926713,0.10074905507534572,0.0284542105224899,28.997326739215577,true,true
tutor,30,0.7,479,0.0726490028601359,0.03591052446622755,0.025086752651781487,28.994867543522076,true,false
tutor,30,0.7,480,0.072771867521459,0.07770750191493508,0.02562697041948291,28.997001870564656,true,true
tutor,30,0.7,481,0.06866778063377316,0.08276618724109037,0.02765634900453921,28.996616070107347,true,true
tutor,30,0.7,482,0.07515070567321844,0.014155172061989135,0.02251159791619934,28.994687233703687,false,false
tutor,30,0.7,483,0.07447291726115794,0.09010989907876185,0.027394419438281515,28.988239495794208,true,true
tutor,30,0.7,484,0.07237160765009182,0.06853106282665257,0.024629075574938496,28.99297099052565,true,true
tutor,30,0.7,485,0.072507707279338,0.057065508877322924,0.02526712162998776,28.996214840077673,true,true
tutor,30,0.7,486,0.07353911088067212,0.02126118749102938,0.02419760441087722,28.993587505876587,false,false
tutor,30,0.7,487,0.07051427756928516,0.0501612778595224,0.021253684966007234,28.997197811901415,true,true
tutor,30,0.7,488,0.07208075719780942,0.047879050833595914,0.023210434486226325,28.9967803528441,true,true
tutor,30,0.7,489,0.0734807049927571,0.10034693872664632,0.023544643033990106,28.988547436094674,true,true
tutor,30,0.7,490,0.07221648274878133,0.07073776199689338,0.02452274669673004,28.983621737210804,true,true
tutor,30,0.7,491,0.07423441436180458,0.08985450858212798,0.024487060847667108,28.997608680408643,true,true
tutor,30,0.7,492,0.07544802969247281,0.062025255377519295,0.03141197345225229,28.992105195308405,true,false
tutor,30,0.7,493,0.07580144044940465,0.06688711516128078,0.02334909443671329,28.99261552195942,true,true
tutor,30,0.7,494,0.07059280023524986,0.014363521790859264,0.022320725032928687,28.991636955796896,false,false
tutor,30,0.7,495,0.07227558328609324,0.06143866631796893,0.0310312530295449,28.992222515800865,true,false
tutor,30,0.7,496,0.07603145835262312,0.0957470330655381,0.026044844101304945,28.99569660432115,true,true
tutor,30,0.7,497,0.07473016416890955,0.09518390292606892,0.02459296487453909,28.99338818678592,true,true
tutor,30,0.7,498,0.0746846542923195,0.08349912415434146,0.02616156839990149,28.995256220723753,true,true
tutor,30,0.7,499,0.07418509267993237,0.041637641047506765,0.022952637172701695,28.99571335835757,true,false
tutor,30,0.7,500,0.07369146541132181,0.043803987044440634,0.021435287785735644,28.99172481238161,true,false
tutor,30,0.7,501,0.07504693350983639,0.07632582445124514,0.025176693781366003,28.996007212804482,true,true
tutor,30,0.7,502,0.07028911148781217,0.03628195496182073,0.029347560989010996,28.985915061524558,true,false
tutor,30,0.7,503,0.07291448431899586,0.09926913556138715,0.030848482072975865,28.985415103394978,true,true
tutor,30,0.7,504,0.07609979750042857,0.06362696096853179,0.024781242962069964,28.993917554291173,true,true
tutor,30,0.7,505,0.06938083434975706,0.10704144003171452,0.021043112889299345,28.998114741836783,true,true
tutor,30,0.7,506,0.07345771659058918,0.07132445676386953,0.03127803228730955,28.97502011113903,true,true
tutor,30,0.7,507,0.07332372418326415,0.03238818860534272,0.019239055839877797,28.99642852588293,false,false
tutor,30,0.7,508,0.07135969516201719,0.08276771957683589,0.021458103317004932,28.996556962962487,true,true
tutor,30,0.7,509,0.07250637661923351,0.07521709470481297,0.021275402367503367,28.993282413707814,true,true
tutor,30,0.7,510,0.07517866550519912,0.09677461958568288,0.024686378057514047,28.985965100898134,true,true
tutor,30,0.7,511,0.0745926261557489,0.09280570708971711,0.021572704643930782,28.990516507539795,true,true
tutor,30,0.7,512,0.07344058230046327,0.0736888843343752,0.02201991725063506,28.99189037040422,true,true
tutor,30,0.7,513,0.0752509123833643,0.0811654637344803,0.02307498161265763,28.992876558605925,true,true
tutor,30,0.7,514,0.07401865824541468,0.04055748716838366,0.021436207982779117,28.992519763047365,true,false
tutor,30,0.7,515,0.07473779749771452,0.07663293115137798,0.025572967252649077,28.994190415113803,true,true
tutor,30,0.7,516,0.07434178446694274,0.057221861078223586,0.021315923396587506,28.991706064497677,true,true
tutor,30,0.7,517,0.07211655640080934,0.09876374892066592,0.024199173547671274,28.990614124259316,true,true
tutor,30,0.7,518,0.07325901509861592,0.048763417506917164,0.028659067966763957,28.993522250982263,true,false
tutor,30,0.7,519,0.07579456213931726,0.05445765002514904,0.026127595345803643,28.98637774131167,true,true
tutor,30,0.7,520,0.0703163667178432,0.07598692958320843,0.0263153495422479,28.994062895364184,true,true
tutor,30,0.7,521,0.07208562364024325,0.09329000016420429,0.0230205507840405,28.996536872645763,true,true
tutor,30,0.7,522,0.07086285382281156,0.07943286563954524,0.023099042240901046,28.995073746426222,true,true
tutor,30,0.7,523,0.07352776273303459,0.09224729587047101,0.027668923289540254,28.997175594368006,true,true
tutor,30,0.7,524,0.07317805146097772,0.07742760808437917,0.025981788238876504,28.981106301492133,true,true
tutor,30,0.7,525,0.07139519047263014,0.04497481098465814,0.021034011275162492,28.993044864076317,true,true
tutor,30,0.7,526,0.07280919437318094,0.09626744711480226,0.023731512443865586,28.994229663443683,true,true
tutor,30,0.7,527,0.07489088461665748,0.04075078221230315,0.02236610272959871,28.994443924723885,true,false
tutor,30,0.7,528,0.07209547060174819,0.030484050980299847,0.0224593384879171,28.9878493612982,true,false
tutor,30,0.7,529,0.07350656453908268,0.09138939639577064,0.02770808804697479,28.98385747816024,true,true
tutor,30,0.7,530,0.06921772709280914,0.0269074998326645,0.02570528359506545,28.993953131408954,true,false
tutor,30,0.7,531,0.07287290305484431,0.11318870588882125,0.023065875357989638,28.997435088928263,true,true
tutor,30,0.7,532,0.0726673867269017,0.05437538694294451,0.02032459379020053,28.996822644390555,true,true
tutor,30,0.7,533,0.07362027526569757,0.06042791299498748,0.027039606496008756,28.99173396950886,true,true
tutor,30,0.7,534,0.07182689508613369,0.11820435668457237,0.021971636274013343,28.98892908313361,false,true
tutor,30,0.7,535,0.07422614095095856,0.09114024718448499,0.026072918180535323,28.996317392000098,true,true
tutor,30,0.7,536,0.07427448829033244,0.07358935755259356,0.022885045202336127,28.985617440953202,true,true
tutor,30,0.7,537,0.0734958844339582,0.05895677830150304,0.024807367194319713,28.993550098564654,true,true
tutor,30,0.7,538,0.0756201898170684,0.05295425871365507,0.03158084200788678,28.99452456910889,true,false
tutor,30,0.7,539,0.07407667369936244,0.04568044887268763,0.023774245812425217,28.9753608491775,true,false
tutor,30,0.7,540,0.07274240481491775,0.050842216345610335,0.026139834293343583,28.994316283645702,true,false
tutor,30,0.7,541,0.07378666558066044,0.11128568451251443,0.02231531381096157,28.986564526292064,true,true
tutor,30,0.7,542,0.07261204375101948,0.1266604211670997,0.022866940386793155,28.995527173587412,false,true
tutor,30,0.7,543,0.07203405608057432,0.09439626136590845,0.02618910650353455,28.996398881482236,true,true
tutor,30,0.7,544,0.07325583033167739,0.10105990673541934,0.018701580606637305,28.992410404358285,true,true
tutor,30,0.7,545,0.07292163710555415,0.09970947401114416,0.028262803640999055,28.993522615108326,true,true
tutor,30,0.7,546,0.0738394095152929,0.0653049117707099,0.026679761981802406,28.98919386779538,true,true
