study,replication,n_participants,n_items,n_stages,adaptivity,state_reliability,context_strength,true_delay_coefficient_per_sd,failure_rate,planned_actual_spearman,true_randomized_risk_difference,estimator,estimate,standard_error,ci_low,ci_high,converged,truth,bias,squared_error,covered,sign_error
parameter_recovery,103,12,100,2,1.1,0.5,0.0,0.3332930273062266,0.10708333333333334,0.9171676166957667,,oracle,0.3984500036790771,0.14965142461126316,0.10513321144100135,0.691766795917153,True,0.3332930273062266,0.0651569763728505,0.004245431570052199,True,False
parameter_recovery,104,12,100,2,1.1,0.5,0.0,0.2974349115231068,0.10875,0.893774669926158,,naive,-0.16105673456356143,0.08188479697262598,-0.3215509366299083,-0.000562532497214524,True,0.2974349115231068,-0.45849164608666826,0.21021458953126265,False,True
parameter_recovery,104,12,100,2,1.1,0.5,0.0,0.2974349115231068,0.10875,0.893774669926158,,history,-0.1614105056916916,0.09394521317373214,-0.3455431235122066,0.022722112128823385,True,0.2974349115231068,-0.45884541721479843,0.21053911689902244,False,True
parameter_recovery,104,12,100,2,1.1,0.5,0.0,0.2974349115231068,0.10875,0.893774669926158,,schedule_conditioned,0.13780314170553573,0.16199346398905187,-0.17970404771300594,0.45531033112407737,True,0.2974349115231068,-0.15963176981757107,0.025482301935089994,True,False
parameter_recovery,104,12,100,2,1.1,0.5,0.0,0.2974349115231068,0.10875,0.893774669926158,,oracle,0.12060582567202724,0.13684103269029477,-0.1476025984009505,0.388814249745005,True,0.2974349115231068,-0.17682908585107956,0.03126852560292847,True,False
parameter_recovery,105,12,100,2,1.1,0.5,0.0,0.29061123204219597,0.08625,0.8945023705733282,,naive,-0.21166694036302552,0.056988402104149447,-0.3233642084871584,-0.09996967223889261,True,0.29061123204219597,-0.5022781724052214,0.2522833624747293,False,True
parameter_recovery,105,12,100,2,1.1,0.5,0.0,0.29061123204219597,0.08625,0.8945023705733282,,history,-0.12248756820832607,0.10418499812631456,-0.3266901645359026,0.08171502811925047,True,0.29061123204219597,-0.41309880025052204,0.1706506187684207,False,True
parameter_recovery,105,12,100,2,1.1,0.5,0.0,0.29061123204219597,0.08625,0.8945023705733282,,schedule_conditioned,0.1259839883918129,0.14010268427527753,-0.14861727278773107,0.4005852495713569,True,0.29061123204219597,-0.16462724365038306,0.02710212935192259,True,False
parameter_recovery,105,12,100,2,1.1,0.5,0.0,0.29061123204219597,0.08625,0.8945023705733282,,oracle,0.1547096791743822,0.15050537534974404,-0.14028085651111613,0.44970021485988054,True,0.29061123204219597,-0.13590155286781377,0.018469232071883182,True,False
parameter_recovery,106,12,100,2,1.1,0.5,0.0,0.2740464304094624,0.11708333333333333,0.8820059934038182,,naive,-0.23794061680329112,0.06723797294844898,-0.36972704378225113,-0.10615418982433111,True,0.2740464304094624,-0.5119870472127536,0.26213073651363433,False,True
parameter_recovery,106,12,100,2,1.1,0.5,0.0,0.2740464304094624,0.11708333333333333,0.8820059934038182,,history,-0.12120986287500934,0.08430846971588701,-0.28645446351814785,0.04403473776812919,True,0.2740464304094624,-0.39525629328447176,0.15622753738098036,False,True
parameter_recovery,106,12,100,2,1.1,0.5,0.0,0.2740464304094624,0.11708333333333333,0.8820059934038182,,schedule_conditioned,0.06031044907151467,0.14310906388972908,-0.2201833161523543,0.34080421429538366,True,0.2740464304094624,-0.21373598133794774,0.04568306971849555,True,False
parameter_recovery,106,12,100,2,1.1,0.5,0.0,0.2740464304094624,0.11708333333333333,0.8820059934038182,,oracle,0.10444699297596527,0.12917038608718934,-0.14872696375492583,0.3576209497068564,True,0.2740464304094624,-0.16959943743349715,0.028763969177758714,True,False
parameter_recovery,107,12,100,2,1.1,0.5,0.0,0.3286908020829001,0.09583333333333334,0.9159762302042065,,naive,-0.21709489984343452,0.04599790968601002,-0.3072508028280142,-0.12693899685885487,True,0.3286908020829001,-0.5457857019263346,0.2978820324272217,False,True
parameter_recovery,107,12,100,2,1.1,0.5,0.0,0.3286908020829001,0.09583333333333334,0.9159762302042065,,history,-0.12260549887322937,0.06821394880669925,-0.25630483853435987,0.01109384078790114,True,0.3286908020829001,-0.45129630095612944,0.20366835125668536,False,True
parameter_recovery,107,12,100,2,1.1,0.5,0.0,0.3286908020829001,0.09583333333333334,0.9159762302042065,,schedule_conditioned,0.38891137996793124,0.17468225618313554,0.04653415784898557,0.731288602086877,True,0.3286908020829001,0.06022057788503116,0.0036265180008071035,True,False
parameter_recovery,107,12,100,2,1.1,0.5,0.0,0.3286908020829001,0.09583333333333334,0.9159762302042065,,oracle,0.3255797662617566,0.1669600718786926,-0.0016619746204808994,0.6528215071439941,True,0.3286908020829001,-0.0031110358211434708,9.67854388043783e-06,True,False
parameter_recovery,108,12,100,2,1.1,0.5,0.0,0.27139633165113364,0.10041666666666667,0.8800702126858008,,naive,-0.12640933994478695,0.07732846872038847,-0.27797313863674833,0.025154458747174452,True,0.27139633165113364,-0.3978056715959206,0.15824935235388143,False,True
parameter_recovery,108,12,100,2,1.1,0.5,0.0,0.27139633165113364,0.10041666666666667,0.8800702126858008,,history,-0.021893331012572587,0.10727867834319074,-0.23215954056522645,0.18837287854008125,True,0.27139633165113364,-0.2932896626637062,0.08601882622539059,False,True
parameter_recovery,108,12,100,2,1.1,0.5,0.0,0.27139633165113364,0.10041666666666667,0.8800702126858008,,schedule_conditioned,0.18432783787893772,0.1712841633339822,-0.1513891222556674,0.5200447980135429,True,0.27139633165113364,-0.08706849377219592,0.007580922607758919,True,False
parameter_recovery,108,12,100,2,1.1,0.5,0.0,0.27139633165113364,0.10041666666666667,0.8800702126858008,,oracle,0.18908766146817557,0.15546004486023873,-0.11561402645789232,0.49378934939424346,True,0.27139633165113364,-0.08230867018295807,0.00677471718728697,True,False
parameter_recovery,109,12,100,2,1.1,0.5,0.0,0.30045354651954753,0.0925,0.8972744960546,,naive,-0.1957913068189304,0.06602688581432037,-0.3252040030149983,-0.06637861062286246,True,0.30045354651954753,-0.4962448533384779,0.24625895446492743,False,True
parameter_recovery,109,12,100,2,1.1,0.5,0.0,0.30045354651954753,0.0925,0.8972744960546,,history,-0.16971615558916278,0.08784942528389805,-0.34190102914560294,0.0024687179672774062,True,0.30045354651954753,-0.47016970210871034,0.22105954878099343,False,True
parameter_recovery,109,12,100,2,1.1,0.5,0.0,0.30045354651954753,0.0925,0.8972744960546,,schedule_conditioned,0.11905175834929954,0.19929491173981292,-0.2715662686607338,0.5096697853593328,True,0.30045354651954753,-0.181401788170248,0.032906608751363524,True,False
parameter_recovery,109,12,100,2,1.1,0.5,0.0,0.30045354651954753,0.0925,0.8972744960546,,oracle,0.14449015511048982,0.16978920631668132,-0.18829668927020557,0.4772769994911852,True,0.30045354651954753,-0.1559633914090577,0.024324579459814935,True,False
parameter_recovery,110,12,100,2,1.1,0.5,0.0,0.2658347029039348,0.09375,0.871451956849298,,naive,-0.04553337975938798,0.06596133487005748,-0.17481759610470063,0.08375083658592467,True,0.2658347029039348,-0.3113680826633228,0.09695008290143381,False,True
parameter_recovery,110,12,100,2,1.1,0.5,0.0,0.2658347029039348,0.09375,0.871451956849298,,history,0.022527726278285806,0.09549055826034548,-0.16463376791199133,0.20968922046856295,True,0.2658347029039348,-0.24330697662564899,0.059198284874714104,False,False
parameter_recovery,110,12,100,2,1.1,0.5,0.0,0.2658347029039348,0.09375,0.871451956849298,,schedule_conditioned,0.43304602909856477,0.12201082894830918,0.19390480435987878,0.6721872538372508,True,0.2658347029039348,0.16721132619462997,0.02795962760776695,True,False
parameter_recovery,110,12,100,2,1.1,0.5,0.0,0.2658347029039348,0.09375,0.871451956849298,,oracle,0.41992798706817225,0.13240344646950877,0.16041723198793506,0.6794387421484094,True,0.2658347029039348,0.15409328416423745,0.023744740224520434,True,False
parameter_recovery,111,12,100,2,1.1,0.5,0.0,0.28256717641617557,0.10166666666666667,0.8858034289589287,,naive,-0.18909549310182366,0.0683794457401027,-0.32311920675242495,-0.05507177945122238,True,0.28256717641617557,-0.47166266951799923,0.22246567381684537,False,True
parameter_recovery,111,12,100,2,1.1,0.5,0.0,0.28256717641617557,0.10166666666666667,0.8858034289589287,,history,-0.08523109771346248,0.08806074459030856,-0.25783015711046725,0.08736796168354231,True,0.28256717641617557,-0.36779827412963806,0.13527557045274038,False,True
parameter_recovery,111,12,100,2,1.1,0.5,0.0,0.28256717641617557,0.10166666666666667,0.8858034289589287,,schedule_conditioned,0.14063438793804392,0.17204691046086057,-0.1965775565652428,0.4778463324413307,True,0.28256717641617557,-0.14193278847813165,0.02014491644517806,True,False
parameter_recovery,111,12,100,2,1.1,0.5,0.0,0.28256717641617557,0.10166666666666667,0.8858034289589287,,oracle,0.1602889994911225,0.13851586753414524,-0.1112021008758022,0.4317800998580472,True,0.28256717641617557,-0.12227817692505308,0.014951952552114582,True,False
parameter_recovery,112,12,100,2,1.1,0.5,0.0,0.2828428982746668,0.09208333333333334,0.8863888596161216,,naive,-0.15510235462825842,0.034088966002919587,-0.22191672799398082,-0.08828798126253602,True,0.2828428982746668,-0.4379452529029252,0.1917960445402071,False,True
parameter_recovery,112,12,100,2,1.1,0.5,0.0,0.2828428982746668,0.09208333333333334,0.8863888596161216,,history,-0.08312103427500696,0.08057209273563683,-0.24104233603685515,0.07480026748684122,True,0.2828428982746668,-0.36596393254967374,0.13392959992722214,False,True
parameter_recovery,112,12,100,2,1.1,0.5,0.0,0.2828428982746668,0.09208333333333334,0.8863888596161216,,schedule_conditioned,0.4070713308998033,0.1988155267132394,0.01739289854185405,0.7967497632577525,True,0.2828428982746668,0.1242284326251365,0.015432703472498078,True,False
parameter_recovery,112,12,100,2,1.1,0.5,0.0,0.2828428982746668,0.09208333333333334,0.8863888596161216,,oracle,0.44935394869741774,0.180622639963475,0.09533357436900675,0.8033743230258288,True,0.2828428982746668,0.16651105042275094,0.027725929912887904,True,False
parameter_recovery,113,12,100,2,1.1,0.5,0.0,0.27879463608531124,0.08708333333333333,0.8824451080633868,,naive,-0.09892027560774395,0.06171522313119101,-0.21988211294487833,0.022041561729390424,True,0.27879463608531124,-0.3777149116930552,0.1426685545152925,False,True
parameter_recovery,113,12,100,2,1.1,0.5,0.0,0.27879463608531124,0.08708333333333333,0.8824451080633868,,history,-0.05763064888125602,0.07795828301715363,-0.21042888359487713,0.09516758583236509,True,0.27879463608531124,-0.33642528496656726,0.11318197236483599,False,True
parameter_recovery,113,12,100,2,1.1,0.5,0.0,0.27879463608531124,0.08708333333333333,0.8824451080633868,,schedule_conditioned,0.11519779186490194,0.17639936998996691,-0.23054497331543322,0.46094055704523706,True,0.27879463608531124,-0.16359684422040932,0.026763927438876876,True,False
parameter_recovery,113,12,100,2,1.1,0.5,0.0,0.27879463608531124,0.08708333333333333,0.8824451080633868,,oracle,0.11384205579779742,0.16872993393255165,-0.2168686147100038,0.44455272630559867,True,0.27879463608531124,-0.1649525802875138,0.027209353743508687,True,False
parameter_recovery,114,12,100,2,1.1,0.5,0.0,0.2751598897911077,0.0925,0.8828532852175842,,naive,-0.19143542701634267,0.06300191807090762,-0.3149191864353216,-0.06795166759736374,True,0.2751598897911077,-0.46659531680745037,0.21771118966664496,False,True
parameter_recovery,114,12,100,2,1.1,0.5,0.0,0.2751598897911077,0.0925,0.8828532852175842,,history,-0.12926402881560306,0.08134933020286557,-0.28870871601321957,0.030180658382013448,True,0.2751598897911077,-0.4044239186067108,0.16355870594120744,False,True
parameter_recovery,114,12,100,2,1.1,0.5,0.0,0.2751598897911077,0.0925,0.8828532852175842,,schedule_conditioned,0.18342540920224437,0.12692210484913002,-0.06534191630205047,0.4321927347065392,True,0.2751598897911077,-0.09173448058886335,0.008415214928908548,True,False
parameter_recovery,114,12,100,2,1.1,0.5,0.0,0.2751598897911077,0.0925,0.8828532852175842,,oracle,0.2313424692157789,0.09943337657885276,0.03645305112122749,0.4262318873103303,True,0.2751598897911077,-0.043817420575328836,0.001919966345875251,True,False
parameter_recovery,115,12,100,2,1.1,0.5,0.0,0.2938964698359079,0.08458333333333333,0.8863180783538329,,naive,-0.13941078671146537,0.06268969336320902,-0.26228258570335505,-0.016538987719575682,True,0.2938964698359079,-0.43330725654737323,0.18775517857661111,False,True
parameter_recovery,115,12,100,2,1.1,0.5,0.0,0.2938964698359079,0.08458333333333333,0.8863180783538329,,history,-0.06810852545442302,0.09660771327034777,-0.25745964346430467,0.12124259255545862,True,0.2938964698359079,-0.3620049952903309,0.13104761661515252,False,True
parameter_recovery,115,12,100,2,1.1,0.5,0.0,0.2938964698359079,0.08458333333333333,0.8863180783538329,,schedule_conditioned,0.14461521552554948,0.19225712515537274,-0.23220874977898107,0.52143918083008,True,0.2938964698359079,-0.1492812543103584,0.0222848928884739,True,False
parameter_recovery,115,12,100,2,1.1,0.5,0.0,0.2938964698359079,0.08458333333333333,0.8863180783538329,,oracle,0.18312875594101768,0.16033345463064047,-0.13112481513503765,0.497382327017073,True,0.2938964698359079,-0.11076771389489021,0.012269486441500253,True,False
parameter_recovery,116,12,100,2,1.1,0.5,0.0,0.2881354449770577,0.10666666666666667,0.8919384821073754,,naive,-0.2953012253685617,0.04581698020449186,-0.38510250656936573,-0.20549994416775763,True,0.2881354449770577,-0.5834366703456193,0.34039834830398286,False,True
parameter_recovery,116,12,100,2,1.1,0.5,0.0,0.2881354449770577,0.10666666666666667,0.8919384821073754,,history,-0.22970794139421036,0.05688398006068279,-0.3412005423131486,-0.11821534047527209,True,0.2881354449770577,-0.517843386371268,0.2681617728084624,False,True
parameter_recovery,116,12,100,2,1.1,0.5,0.0,0.2881354449770577,0.10666666666666667,0.8919384821073754,,schedule_conditioned,0.07831089602703713,0.11671388002914539,-0.1504483088300878,0.3070701008841621,True,0.2881354449770577,-0.20982454895002056,0.04402634134207958,True,False
parameter_recovery,116,12,100,2,1.1,0.5,0.0,0.2881354449770577,0.10666666666666667,0.8919384821073754,,oracle,0.12587871744633752,0.07978784773892868,-0.030505464121962672,0.28226289901463775,True,0.2881354449770577,-0.16225672753072015,0.026327245628978358,False,False
parameter_recovery,117,12,100,2,1.1,0.5,0.0,0.3109228796199365,0.10291666666666667,0.905799402916563,,naive,-0.27027522137085863,0.06474692681198288,-0.3971791979223451,-0.1433712448193722,True,0.3109228796199365,-0.5811981009907952,0.3377912325953065,False,True
parameter_recovery,117,12,100,2,1.1,0.5,0.0,0.3109228796199365,0.10291666666666667,0.905799402916563,,history,-0.0005922539955115338,0.061633740302163904,-0.12139438498775279,0.12020987699672972,True,0.3109228796199365,-0.311515133615448,0.09704167847145044,False,True
parameter_recovery,117,12,100,2,1.1,0.5,0.0,0.3109228796199365,0.10291666666666667,0.905799402916563,,schedule_conditioned,0.29835762147021455,0.1044795622205486,0.0935776795179393,0.5031375634224898,True,0.3109228796199365,-0.012565258149721925,0.00015788571236915325,True,False
parameter_recovery,117,12,100,2,1.1,0.5,0.0,0.3109228796199365,0.10291666666666667,0.905799402916563,,oracle,0.2990643900006066,0.1029871516603976,0.0972095727462273,0.5009192072549858,True,0.3109228796199365,-0.011858489619329893,0.00014062377605175483,True,False
parameter_recovery,118,12,100,2,1.1,0.5,0.0,0.26802601246958485,0.09666666666666666,0.8757116910957797,,naive,-0.24539708758160206,0.05289208672948328,-0.3490655775713893,-0.14172859759181483,True,0.26802601246958485,-0.5134231000511869,0.26360327966617103,False,True
parameter_recovery,118,12,100,2,1.1,0.5,0.0,0.26802601246958485,0.09666666666666666,0.8757116910957797,,history,-0.15635111014607778,0.10042888329341558,-0.3531917214011723,0.04048950110901675,True,0.26802601246958485,-0.4243771226156626,0.18009594219954916,False,True
parameter_recovery,118,12,100,2,1.1,0.5,0.0,0.26802601246958485,0.09666666666666666,0.8757116910957797,,schedule_conditioned,0.27039956821652356,0.10315755687291174,0.06821075674561655,0.47258837968743056,True,0.26802601246958485,0.0023735557469387047,5.6337668838257525e-06,True,False
parameter_recovery,118,12,100,2,1.1,0.5,0.0,0.26802601246958485,0.09666666666666666,0.8757116910957797,,oracle,0.21944773268046397,0.11937180646287739,-0.014521007986775691,0.45341647334770363,True,0.26802601246958485,-0.04857827978912088,0.0023598492672701104,True,False
parameter_recovery,119,12,100,2,1.1,0.5,0.0,0.29401105295852864,0.09416666666666666,0.8935843981917357,,naive,-0.22722120076872382,0.08026918054242088,-0.38454879463186875,-0.06989360690557889,True,0.29401105295852864,-0.5212322537272525,0.27168306232559086,False,True
parameter_recovery,119,12,100,2,1.1,0.5,0.0,0.29401105295852864,0.09416666666666666,0.8935843981917357,,history,-0.08413347585057096,0.0708574646878364,-0.22301410663873028,0.05474715493758836,True,0.29401105295852864,-0.3781445288090996,0.14299328466825595,False,True
parameter_recovery,119,12,100,2,1.1,0.5,0.0,0.29401105295852864,0.09416666666666666,0.8935843981917357,,schedule_conditioned,0.3478845248421343,0.1863786071438402,-0.01741754515979249,0.713186594844061,True,0.29401105295852864,0.05387347188360564,0.0029023509727936474,True,False
parameter_recovery,119,12,100,2,1.1,0.5,0.0,0.29401105295852864,0.09416666666666666,0.8935843981917357,,oracle,0.3338912083009493,0.1363013133433705,0.06674063414794312,0.6010417824539556,True,0.29401105295852864,0.039880155342420676,0.0015904267901356043,True,False
parameter_recovery,120,12,100,2,1.1,0.5,0.0,0.27635425665065905,0.11291666666666667,0.878674211575384,,naive,-0.10598871118996119,0.057350480479311156,-0.21839565292941104,0.006418230549488674,True,0.27635425665065905,-0.3823429678406202,0.14618614505717353,False,True
parameter_recovery,120,12,100,2,1.1,0.5,0.0,0.27635425665065905,0.11291666666666667,0.878674211575384,,history,0.05335513306694482,0.1092196995112637,-0.16071547797513205,0.2674257441090217,True,0.27635425665065905,-0.22299912358371424,0.04972860911910466,False,False
parameter_recovery,120,12,100,2,1.1,0.5,0.0,0.27635425665065905,0.11291666666666667,0.878674211575384,,schedule_conditioned,0.24915513017453525,0.16436160343753464,-0.07299361256303263,0.5713038729121032,True,0.27635425665065905,-0.027199126476123797,0.0007397924810641785,True,False
parameter_recovery,120,12,100,2,1.1,0.5,0.0,0.27635425665065905,0.11291666666666667,0.878674211575384,,oracle,0.3438795798533899,0.15429221703138482,0.04146683447187566,0.6462923252349042,True,0.27635425665065905,0.06752532320273086,0.0045596692736332625,True,False
parameter_recovery,121,12,100,2,1.1,0.5,0.0,0.27085247518506944,0.0925,0.8763760601347327,,naive,-0.23437005905753122,0.07620469583877167,-0.3837312629015237,-0.08500885521353876,True,0.27085247518506944,-0.5052225342426007,0.2552498091065158,False,True
parameter_recovery,121,12,100,2,1.1,0.5,0.0,0.27085247518506944,0.0925,0.8763760601347327,,history,-0.19071678020883653,0.08178657124928242,-0.3510184598574301,-0.03041510056024299,True,0.27085247518506944,-0.461569255393906,0.2130461775248848,False,True
parameter_recovery,121,12,100,2,1.1,0.5,0.0,0.27085247518506944,0.0925,0.8763760601347327,,schedule_conditioned,0.12897391059855898,0.09464883827777817,-0.056537812425886236,0.3144856336230042,True,0.27085247518506944,-0.14187856458651046,0.020129527089128622,True,False
parameter_recovery,121,12,100,2,1.1,0.5,0.0,0.27085247518506944,0.0925,0.8763760601347327,,oracle,0.023944647252490157,0.10259904956810843,-0.17714948990100238,0.22503878440598268,True,0.27085247518506944,-0.2469078279325793,0.06096347549438418,False,False
parameter_recovery,122,12,100,2,1.1,0.5,0.0,0.27905550103241233,0.10166666666666667,0.8841157073117547,,naive,-0.1227958813725665,0.07313993992064603,-0.2661501636170327,0.020558400871899724,True,0.27905550103241233,-0.40185138240497886,0.16148453354079256,False,True
parameter_recovery,122,12,100,2,1.1,0.5,0.0,0.27905550103241233,0.10166666666666667,0.8841157073117547,,history,0.08538231987195595,0.08193779322635127,-0.07521575485169253,0.24598039459560445,True,0.27905550103241233,-0.1936731811604564,0.037509301100810966,False,False
parameter_recovery,122,12,100,2,1.1,0.5,0.0,0.27905550103241233,0.10166666666666667,0.8841157073117547,,schedule_conditioned,0.373886069189093,0.15605526734394903,0.0680177451949529,0.679754393183233,True,0.27905550103241233,0.09483056815668067,0.008992836656918858,True,False
parameter_recovery,122,12,100,2,1.1,0.5,0.0,0.27905550103241233,0.10166666666666667,0.8841157073117547,,oracle,0.33773369454109303,0.13653199071522934,0.07013099273924356,0.6053363963429426,True,0.27905550103241233,0.0586781935086807,0.0034431303934421777,True,False
parameter_recovery,123,12,100,2,1.1,0.5,0.0,0.3151056232623563,0.10291666666666667,0.9035740856899453,,naive,-0.266423980446541,0.056530196707693874,-0.37722316599362093,-0.155624794899461,True,0.3151056232623563,-0.5815296037088973,0.33817667998982714,False,True
parameter_recovery,123,12,100,2,1.1,0.5,0.0,0.3151056232623563,0.10291666666666667,0.9035740856899453,,history,-0.07217401872616457,0.11150394447369678,-0.29072174989461025,0.14637371244228115,True,0.3151056232623563,-0.3872796419885209,0.1499855210987569,False,True
parameter_recovery,123,12,100,2,1.1,0.5,0.0,0.3151056232623563,0.10291666666666667,0.9035740856899453,,schedule_conditioned,0.3107189919241207,0.1437973017655197,0.02887628046370211,0.5925617033845394,True,0.3151056232623563,-0.00438663133823558,1.9242534497590478e-05,True,False
parameter_recovery,123,12,100,2,1.1,0.5,0.0,0.3151056232623563,0.10291666666666667,0.9035740856899453,,oracle,0.32176340513855106,0.13229392389396677,0.0624673143063762,0.5810594959707259,True,0.3151056232623563,0.006657781876194757,4.432605951098738e-05,True,False
parameter_recovery,124,12,100,2,1.1,0.5,0.0,0.28661875618448474,0.08875,0.8945930051376745,,naive,-0.17950012850796015,0.05922511003642135,-0.295581344179346,-0.06341891283657432,True,0.28661875618448474,-0.4661188846924449,0.21726681466692874,False,True
parameter_recovery,124,12,100,2,1.1,0.5,0.0,0.28661875618448474,0.08875,0.8945930051376745,,history,-0.10579368983845476,0.041781434636651855,-0.1876853017262924,-0.02390207795061712,True,0.28661875618448474,-0.3924124460229395,0.15398752779370642,False,True
parameter_recovery,124,12,100,2,1.1,0.5,0.0,0.28661875618448474,0.08875,0.8945930051376745,,schedule_conditioned,0.2648549064953216,0.15616559945148803,-0.04122966842959491,0.5709394814202382,True,0.28661875618448474,-0.021763849689163117,0.0004736651532924855,True,False
parameter_recovery,124,12,100,2,1.1,0.5,0.0,0.28661875618448474,0.08875,0.8945930051376745,,oracle,0.23516672025926277,0.14478023876697613,-0.0486025477240104,0.518935988242536,True,0.28661875618448474,-0.05145203592522196,0.0026473120008503313,True,False
parameter_recovery,125,12,100,2,1.1,0.5,0.0,0.28162792711099516,0.10166666666666667,0.8859031850526363,,naive,-0.13992065703807008,0.030272141875139977,-0.19925405511334443,-0.08058725896279573,True,0.28162792711099516,-0.42154858414906526,0.17770320879808155,False,True
parameter_recovery,125,12,100,2,1.1,0.5,0.0,0.28162792711099516,0.10166666666666667,0.8859031850526363,,history,0.03532316380163066,0.06361964416847758,-0.08937133876858538,0.16001766637184672,True,0.28162792711099516,-0.2463047633093645,0.06066603642888206,False,False
parameter_recovery,125,12,100,2,1.1,0.5,0.0,0.28162792711099516,0.10166666666666667,0.8859031850526363,,schedule_conditioned,0.19601955880414437,0.1521893937781891,-0.10227165300110627,0.494310770609395,True,0.28162792711099516,-0.08560836830685079,0.007328792724161414,True,False
parameter_recovery,125,12,100,2,1.1,0.5,0.0,0.28162792711099516,0.10166666666666667,0.8859031850526363,,oracle,0.18185196447982283,0.14735232146787447,-0.10695858559721111,0.47066251455685676,True,0.28162792711099516,-0.09977596263117233,0.009955242718977098,True,False
parameter_recovery,126,12,100,2,1.1,0.5,0.0,0.28243323655847685,0.10333333333333333,0.8902795503957552,,naive,-0.07705531805226035,0.05730575587478561,-0.18937459956684016,0.035263963462319456,True,0.28243323655847685,-0.3594885546107372,0.129232020896117,False,True
parameter_recovery,126,12,100,2,1.1,0.5,0.0,0.28243323655847685,0.10333333333333333,0.8902795503957552,,history,-0.0021837249413883546,0.083330459522287,-0.16551142560507087,0.16114397572229416,True,0.28243323655847685,-0.2846169614998652,0.08100681477341576,False,True
parameter_recovery,126,12,100,2,1.1,0.5,0.0,0.28243323655847685,0.10333333333333333,0.8902795503957552,,schedule_conditioned,0.6293257055902954,0.19299055344997681,0.2510642208283409,1.00758719035225,True,0.28243323655847685,0.3468924690318186,0.12033438507099121,True,False
parameter_recovery,126,12,100,2,1.1,0.5,0.0,0.28243323655847685,0.10333333333333333,0.8902795503957552,,oracle,0.4698670375868445,0.18618296989085922,0.10494841660076043,0.8347856585729285,True,0.28243323655847685,0.18743380102836765,0.035131429767941716,True,False
parameter_recovery,127,12,100,2,1.1,0.5,0.0,0.30391978778805895,0.1025,0.9035220804725834,,naive,-0.05301443013044212,0.0769043610753488,-0.2037469778381258,0.09771811757724154,True,0.30391978778805895,-0.35693421791850105,0.127402035921092,False,True
parameter_recovery,127,12,100,2,1.1,0.5,0.0,0.30391978778805895,0.1025,0.9035220804725834,,history,-0.03287904920354064,0.09828768415716425,-0.22552291015158257,0.15976481174450127,True,0.30391978778805895,-0.33679883699159957,0.11343345659889406,False,True
parameter_recovery,127,12,100,2,1.1,0.5,0.0,0.30391978778805895,0.1025,0.9035220804725834,,schedule_conditioned,0.5631484454102663,0.2103845693185901,0.15079468954582975,0.9755022012747029,True,0.30391978778805895,0.25922865762220737,0.06719949693261161,True,False
parameter_recovery,127,12,100,2,1.1,0.5,0.0,0.30391978778805895,0.1025,0.9035220804725834,,oracle,0.4683838256279726,0.2058576179344872,0.0649028944763777,0.8718647567795674,True,0.30391978778805895,0.16446403783991365,0.027048419742608548,True,False
parameter_recovery,128,12,100,2,1.1,0.5,0.0,0.30630479214184,0.095,0.8988126135091342,,naive,-0.12789135459240925,0.04083410688940103,-0.20792620409563525,-0.04785650508918324,True,0.30630479214184,-0.4341961467342492,0.18852629383886968,False,True
parameter_recovery,128,12,100,2,1.1,0.5,0.0,0.30630479214184,0.095,0.8988126135091342,,history,-0.04392175718873555,0.0661162068950082,-0.1735095227029516,0.08566600832548053,True,0.30630479214184,-0.3502265493305755,0.12265863585600204,False,True
parameter_recovery,128,12,100,2,1.1,0.5,0.0,0.30630479214184,0.095,0.8988126135091342,,schedule_conditioned,0.34292355162872706,0.14296821603702276,0.06270584819616248,0.6231412550612916,True,0.30630479214184,0.03661875948688709,0.001340933546358483,True,False
parameter_recovery,128,12,100,2,1.1,0.5,0.0,0.30630479214184,0.095,0.8988126135091342,,oracle,0.355951319556618,0.12265080997551434,0.11555573200460992,0.5963469071086261,True,0.30630479214184,0.04964652741477804,0.0024647776843463075,True,False
parameter_recovery,129,12,100,2,1.1,0.5,0.0,0.2838381372749798,0.1,0.8954589297671752,,naive,-0.1342120554928495,0.06338471911510989,-0.2584461049584649,-0.00997800602723413,True,0.2838381372749798,-0.4180501927678293,0.17476596367321923,False,True
parameter_recovery,129,12,100,2,1.1,0.5,0.0,0.2838381372749798,0.1,0.8954589297671752,,history,-0.21382224078981368,0.08716173391340201,-0.3846592392600816,-0.04298524231954573,True,0.2838381372749798,-0.49766037806479346,0.24766585189559318,False,True
parameter_recovery,129,12,100,2,1.1,0.5,0.0,0.2838381372749798,0.1,0.8954589297671752,,schedule_conditioned,0.18021182737192515,0.15425274762754318,-0.12212355797805946,0.48254721272190976,True,0.2838381372749798,-0.10362630990305466,0.010738412104123924,True,False
parameter_recovery,129,12,100,2,1.1,0.5,0.0,0.2838381372749798,0.1,0.8954589297671752,,oracle,0.17650058701305543,0.13539591307972101,-0.08887540262319776,0.44187657664930863,True,0.2838381372749798,-0.10733755026192437,0.01152134969623114,True,False
parameter_recovery,130,12,100,2,1.1,0.5,0.0,0.2835643448879367,0.10375,0.8806879020291495,,naive,-0.1031974441935196,0.04569571870669007,-0.19276105285863215,-0.013633835528407065,True,0.2835643448879367,-0.3867617890814563,0.14958468149348889,False,True
