study,replication,n_participants,n_items,n_stages,perturbation_log_days,perturbation_compliance,context_strength,estimator,truth,estimate,standard_error,normal_ci_low,normal_ci_high,participant_t_ci_low,participant_t_ci_high,converged,bias,squared_error,normal_covered,participant_t_covered,normal_detected_positive,participant_t_detected_positive,failure_rate,planned_actual_spearman,lpm_estimate,lpm_standard_error,absolute_estimate_difference,absolute_standard_error_difference
micro_randomized_wcls,62,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.014812413356708711,0.01781490920454717,0.013424752686736324,-0.008497606061456022,0.04412742447055036,-0.011732772236859822,0.04736259064595416,true,0.00300249584783846,9.014981316287192e-6,true,true,false,false,0.11625,0.6973606479792792,0.01781490920455597,0.013424752686735764,8.798517470154366e-15,5.603156827405087e-16
micro_randomized_wcls,63,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.015460637817621749,-0.0005338137657220942,0.011466085415196217,-0.023007341179506677,0.02193971364806249,-0.025770497608912136,0.024702870077467947,true,-0.015994451583343842,0.0002558224814519303,true,true,false,false,0.12,0.6587660709663318,-0.0005338137657120712,0.011466085415195854,1.0023015403759494e-14,3.625572064791527e-16
micro_randomized_wcls,63,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.015460637817621749,-0.0014923888966346392,0.011733275600420201,-0.02448960907345823,0.021504831280188954,-0.027317154372424803,0.024332376579155525,true,-0.01695302671425639,0.0002874051147742908,true,true,false,false,0.12,0.6587660709663318,-0.0014923888966247938,0.011733275600419804,9.845423087906369e-15,3.972516759986888e-16
micro_randomized_wcls,64,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.015384456190997528,0.027268288990384647,0.010311664797120266,0.007057425988028929,0.047479151992740366,0.004572467796083592,0.0499641101846857,true,0.01188383279938712,0.0001412254820037891,true,true,true,true,0.12291666666666666,0.6933314050922579,0.027268288990393793,0.010311664797119934,9.145462165349727e-15,3.3133218391157016e-16
micro_randomized_wcls,64,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.015384456190997528,0.028638930573206024,0.009573784822581942,0.00987431232094542,0.04740354882546663,0.007567172252792617,0.04971068889361943,true,0.013254474382208496,0.0001756810911486213,true,true,true,true,0.12291666666666666,0.6933314050922579,0.028638930573214937,0.009573784822581536,8.913009219568835e-15,4.0592529337857286e-16
micro_randomized_wcls,65,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.014314025078360403,0.010800903757595725,0.008823675861905578,-0.006493500931739208,0.02809530844693066,-0.008619875871917244,0.03022168338710869,true,-0.003513121320764678,1.2342021414411356e-5,true,true,false,false,0.11625,0.6889716282936855,0.010800903757604985,0.008823675861905215,9.259953914764196e-15,3.625572064791527e-16
micro_randomized_wcls,65,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.014314025078360403,0.010317090824898224,0.008701659409298576,-0.006738161617326984,0.02737234326712343,-0.008835132403139712,0.02946931405293616,true,-0.003996934253462179,1.5975483426499266e-5,true,true,false,false,0.11625,0.6889716282936855,0.010317090824907362,0.00870165940929812,9.13852327144582e-15,4.562322741819003e-16
micro_randomized_wcls,66,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.014749774020977397,0.03921575442207973,0.015906578077280232,0.008038861390610476,0.07039264745354898,0.004205612126146958,0.0742258967180125,true,0.024465980401102334,0.0005985841969871235,true,true,true,true,0.10791666666666666,0.7176395924721515,0.039215754422086996,0.01590657807727956,7.265021917390868e-15,6.730727086790012e-16
micro_randomized_wcls,66,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.014749774020977397,0.039183831613731394,0.01567190841087339,0.008466891128419553,0.06990077209904323,0.004690193771083741,0.07367746945637904,true,0.024434057592753997,0.0005970231704460193,true,true,true,true,0.10791666666666666,0.7176395924721515,0.03918383161373871,0.01567190841087263,7.313594174718219e-15,7.598088824778415e-16
micro_randomized_wcls,67,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.01563370288964952,0.009938062515455103,0.014502500812680017,-0.01848683907739773,0.03836296410830793,-0.02198172655747053,0.041857851588380734,true,-0.005695640374194417,3.2440319272153516e-5,true,true,false,false,0.11541666666666667,0.6644273401783577,0.009938062515464318,0.014502500812679732,9.2148511043888e-15,2.8449465006019636e-16
micro_randomized_wcls,67,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.01563370288964952,0.00783206137299217,0.01427916218841778,-0.02015509651630668,0.03581921926229102,-0.023596162702256996,0.03926028544824134,true,-0.00780164151665735,6.08656103544316e-5,true,true,false,false,0.11541666666666667,0.6644273401783577,0.007832061373001272,0.014279162188417358,9.102094078450307e-15,4.215378046623641e-16
micro_randomized_wcls,68,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.015507598611780492,0.011095902682723273,0.014771378628166739,-0.017855999428483538,0.04004780479393008,-0.0214156824719665,0.04360748783741304,true,-0.0044116959290572185,1.9463060970460034e-5,true,true,false,false,0.11416666666666667,0.6522730594224061,0.011095902682732351,0.01477137862816645,9.077807949786632e-15,2.896988204881268e-16
micro_randomized_wcls,68,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.015507598611780492,0.011259850755822117,0.014254094874726468,-0.01667817519864176,0.039197876710285996,-0.020113200533989115,0.042632902045633345,true,-0.004247747855958375,1.804336184779897e-5,true,true,false,false,0.11416666666666667,0.6522730594224061,0.0112598507558309,0.014254094874726037,8.782904958870574e-15,4.3194614551822497e-16
micro_randomized_wcls,69,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.016389564525033082,-0.006441956726114917,0.012261681666525066,-0.030474852792504045,0.01759093934027421,-0.03342973611190429,0.020545822659674456,true,-0.022831521251148,0.0005212783626416227,true,true,false,false,0.12541666666666668,0.6719096800190417,-0.0064419567261041885,0.012261681666524573,1.0728397337178563e-14,4.926614671774132e-16
micro_randomized_wcls,69,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.016389564525033082,-0.0052160199968425145,0.011388524372920249,-0.0275375277677662,0.017105487774081173,-0.03028199313698191,0.01984995314329688,true,-0.021605584521875595,0.0004668012825319103,true,true,false,false,0.12541666666666668,0.6719096800190417,-0.005216019996831902,0.011388524372919834,1.0612170864288117e-14,4.145989107584569e-16
micro_randomized_wcls,70,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.014203376152493416,0.002233556689001768,0.00877579538244582,-0.014967002260592036,0.01943411563859557,-0.0170818387157622,0.021548952093765734,true,-0.011969819463491647,0.00014327657798858347,true,true,false,false,0.11166666666666666,0.716442095736475,0.002233556689010966,0.008775795382445202,9.19837123136702e-15,6.175615574477433e-16
micro_randomized_wcls,70,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.014203376152493416,0.0012021060524225482,0.009034990230337842,-0.016506474799039623,0.018910686903884717,-0.018683773366123972,0.021087985470969066,true,-0.013001270100070867,0.00016903302421499673,true,true,false,false,0.11166666666666666,0.716442095736475,0.0012021060524316448,0.00903499023033717,9.09667306758788e-15,6.730727086790012e-16
micro_randomized_wcls,71,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.014615740276426715,0.02946734720949407,0.012928566103846174,0.0041273576459555684,0.05480733677303257,0.001011765073664874,0.05792292934532327,true,0.014851606933067354,0.0002205702284943343,true,true,true,true,0.10166666666666667,0.6844866700497692,0.029467347209501314,0.012928566103845941,7.244205235679146e-15,2.3245294578089215e-16
micro_randomized_wcls,71,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.014615740276426715,0.03172083488097485,0.012470899439729547,0.007277871979104941,0.05616379778284476,0.004272570281134997,0.05916909948081471,true,0.017105094604548135,0.00029258426143054174,true,true,true,true,0.10166666666666667,0.6844866700497692,0.03172083488098182,0.012470899439729285,6.966649479522857e-15,2.6194324487249787e-16
micro_randomized_wcls,72,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.015268227640574535,-0.006276709401707952,0.016470848306090663,-0.03855957208164565,0.02600615327822975,-0.04252880209753399,0.029975383294118092,true,-0.021544937042282487,0.000464184312155916,true,true,false,false,0.12,0.7237328591550103,-0.006276709401697665,0.016470848306089768,1.0286910212542466e-14,8.951173136040325e-16
micro_randomized_wcls,72,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.015268227640574535,-0.006141314994999947,0.016899977028738633,-0.03926526997132766,0.026982639981327772,-0.04333791364114325,0.031055283651143357,true,-0.021409542635574482,0.0004583685158644815,true,true,false,false,0.12,0.7237328591550103,-0.006141314994989614,0.016899977028737752,1.0332880384655851e-14,8.81239525796218e-16
micro_randomized_wcls,73,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.014565128563189766,0.0008001422475104322,0.008351615880792758,-0.015569024878843374,0.01716930937386424,-0.01758164036890008,0.019181924863920945,true,-0.013764986315679333,0.0001894748482708393,true,true,false,false,0.0925,0.6438834503269879,0.0008001422475181133,0.008351615880792383,7.681138711190805e-15,3.7470027081099033e-16
micro_randomized_wcls,73,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.014565128563189766,0.0024005570334898556,0.008872699026838312,-0.014989933059113237,0.019791047126092948,-0.01712812185454079,0.021929235921520497,true,-0.01216457152969991,0.0001479768005011856,true,true,false,false,0.0925,0.6438834503269879,0.002400557033497337,0.008872699026837938,7.481428671018975e-15,3.7470027081099033e-16
micro_randomized_wcls,74,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.01636252426338491,0.015627094185479477,0.006841521715730455,0.0022177116226477864,0.02903647674831117,0.0005690064167120645,0.03068518195424689,true,-0.0007354300779054343,5.408573994879932e-7,true,true,true,true,0.12375,0.6632530752175477,0.01562709418548914,0.006841521715729998,9.662409761190816e-15,4.562322741819003e-16
micro_randomized_wcls,74,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.01636252426338491,0.01997239293051872,0.0070985497268575655,0.0060592354658778914,0.033885550395159544,0.004348590323532669,0.035596195537504774,true,0.0036098686671338087,1.3031151793954421e-5,true,true,true,true,0.12375,0.6632530752175477,0.019972392930528205,0.007098549726857216,9.485467966641181e-15,3.4954678040932663e-16
micro_randomized_wcls,75,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.015355368943184329,0.0019171992220056433,0.010632968654820813,-0.01892341934144315,0.022757817785454437,-0.021485806994974512,0.0253202054389858,true,-0.013438169721178686,0.00018058440545520364,true,true,false,false,0.1075,0.7309227683893695,0.0019171992220145381,0.010632968654820754,8.894794623071078e-15,5.898059818321144e-17
micro_randomized_wcls,75,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.015355368943184329,0.0008338424452572254,0.010238595445859436,-0.01923380462862727,0.020901489519141718,-0.02170115419126122,0.02336883908177567,true,-0.014521526497927104,0.00021087473182999903,true,true,false,false,0.1075,0.7309227683893695,0.0008338424452660525,0.0102385954458594,8.827140407507983e-15,3.642919299551295e-17
micro_randomized_wcls,76,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.015679698098872638,0.012279635258356415,0.013544392671675193,-0.014267374378126965,0.03882664489483979,-0.01753137201445462,0.04209064253116745,true,-0.003400062840516223,1.1560427319459248e-5,true,true,false,false,0.11458333333333333,0.6824324118806271,0.012279635258365475,0.013544392671674637,9.060460715026863e-15,5.568462357885551e-16
micro_randomized_wcls,76,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.015679698098872638,0.011748057176723444,0.013879526491470394,-0.015455814746558525,0.03895192910000542,-0.01880057466010165,0.042296689013548536,true,-0.003931640922149194,1.5457800340718166e-5,true,true,false,false,0.11458333333333333,0.6824324118806271,0.011748057176732088,0.013879526491469776,8.64412708079243e-15,6.175615574477433e-16
micro_randomized_wcls,77,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.01621167274632841,0.03766888875144547,0.013571056764115597,0.011069617493778904,0.06426816000911204,0.007799194206865801,0.06753858329602515,true,0.021457216005117064,0.0004604121186902519,true,true,true,true,0.12625,0.7010086572931696,0.03766888875145437,0.013571056764114882,8.895661984809067e-15,7.147060721024445e-16
micro_randomized_wcls,77,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.01621167274632841,0.039131772226043214,0.013292314857015666,0.01307883510629251,0.06518470934579391,0.00987558448248613,0.0683879599696003,true,0.022920099479714805,0.0005253309601600228,true,true,true,true,0.12625,0.7010086572931696,0.03913177222605194,0.013292314857014894,8.729128531115293e-15,7.719519468096792e-16
micro_randomized_wcls,78,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.015642425875492937,0.03919384579442462,0.017561378080517675,0.004773544756609981,0.07361414683223927,0.0005415132484466456,0.0778461783404026,true,0.023551419918931685,0.0005546693801978521,true,true,true,true,0.11875,0.6977420959621694,0.039193845794433,0.017561378080516728,8.375244942016025e-15,9.471590178833367e-16
micro_randomized_wcls,78,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.015642425875492937,0.03936692786269318,0.0171908982303111,0.0056727673312834195,0.07306108839410294,0.001530015969132846,0.0772038397562535,true,0.02372450198720024,0.0005628519945406682,true,true,true,true,0.11875,0.6977420959621694,0.03936692786270134,0.017190898230310322,8.1601392309949e-15,7.771561172376096e-16
micro_randomized_wcls,79,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.0154309578645163,-0.0030040751234095236,0.015835478809635466,-0.03404161359029503,0.02803346334347599,-0.037857728986362776,0.031849578739543735,true,-0.01843503298792582,0.00033985044126591323,true,true,false,false,0.13541666666666666,0.6711446477681681,-0.003004075123398105,0.015835478809634873,1.1418817280617333e-14,5.93275428784068e-16
micro_randomized_wcls,79,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.0154309578645163,-0.006662123190136038,0.01565010053527135,-0.03733632023926789,0.02401207385899581,-0.041107762222210485,0.02778351584193841,true,-0.02209308105465234,0.0004881042304874381,true,true,false,false,0.13541666666666666,0.6711446477681681,-0.006662123190124191,0.01565010053527088,1.1846426617445616e-14,4.718447854656915e-16
micro_randomized_wcls,80,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.014907311281194468,0.02639900544833684,0.010108416493360075,0.006586509121351093,0.046211501775322586,0.004150530754425761,0.048647480142247915,true,0.011491694167142371,0.000132059034831134,true,true,true,true,0.12333333333333334,0.6993409512744707,0.026399005448345957,0.010108416493359878,9.117706589734098e-15,1.97758476261356e-16
micro_randomized_wcls,80,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.014907311281194468,0.026476632329901405,0.009762011808041492,0.00734308918614008,0.04561017547366273,0.004990589207762741,0.04796267545204007,true,0.011569321048706937,0.00013384918952805337,true,true,true,true,0.12333333333333334,0.6993409512744707,0.0264766323299104,0.009762011808041343,8.996275946415722e-15,1.491862189340054e-16
micro_randomized_wcls,81,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.01496025412033473,0.023642790449509392,0.01158730250841423,0.0009316775330175005,0.04635390336600129,-0.0018606904170029408,0.04914627131602173,true,0.008682536329174663,7.538643710743782e-5,true,true,true,false,0.1175,0.6735050683168521,0.02364279044951813,0.011587302508413649,8.739536871971154e-15,5.811323644522304e-16
micro_randomized_wcls,81,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.01496025412033473,0.022879356977372176,0.01170761922035296,-6.757669451962559e-5,0.04582629064926398,-0.0028889391866283205,0.048647653141372676,true,0.007919102857037447,6.271219006033866e-5,true,true,false,false,0.1175,0.6735050683168521,0.022879356977380798,0.011707619220352327,8.621575675604731e-15,6.331740687315346e-16
micro_randomized_wcls,82,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.014116125801544118,0.027685745468654918,0.011702471192419319,0.004748901931513054,0.05062258900579678,0.0019287800377401007,0.053442710899569736,true,0.0135696196671108,0.00018413457791004024,true,true,true,true,0.10375,0.653204742743879,0.027685745468662506,0.011702471192419002,7.587680483922554e-15,3.174543961037557e-16
micro_randomized_wcls,82,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.014116125801544118,0.02870435226949925,0.011625129983554004,0.0059190975017334065,0.0514896070372651,0.003117613691560543,0.05429109084743796,true,0.014588226467955134,0.00021281635148034673,true,true,true,true,0.10375,0.653204742743879,0.028704352269507002,0.011625129983553615,7.750744490664374e-15,3.885780586188048e-16
micro_randomized_wcls,83,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.01518589299756212,0.019984664579342296,0.012127732010069617,-0.003785690160394154,0.04375501931907874,-0.006708293600389263,0.046677622759073854,true,0.004798771581780176,2.3028208694101016e-5,true,true,false,false,0.10791666666666666,0.6854126658702545,0.019984664579350452,0.012127732010069385,8.156669784042947e-15,2.3245294578089215e-16
micro_randomized_wcls,83,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.01518589299756212,0.018850358089457907,0.012280606920182267,-0.005219631474099335,0.04292034765301515,-0.008179075498781937,0.04587979167769775,true,0.0036644650918957883,1.3428304409722809e-5,true,true,false,false,0.10791666666666666,0.6854126658702545,0.018850358089466012,0.012280606920181947,8.104628079763643e-15,3.191891195797325e-16
micro_randomized_wcls,84,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.014870974212890813,0.02452407030719838,0.008005306776603946,0.008833669025054645,0.04021447158934212,0.006904508889912068,0.042143631724484695,true,0.009653096094307567,9.3182264205936e-5,true,true,true,true,0.11541666666666667,0.7184685795952395,0.02452407030720708,0.008005306776604026,8.701372955499664e-15,7.979727989493313e-17
micro_randomized_wcls,84,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.014870974212890813,0.023691199986502383,0.00726304896537393,0.009455624014369479,0.037926775958635285,0.007705336996695438,0.039677062976309324,true,0.00882022577361157,7.779638269748182e-5,true,true,true,true,0.11541666666666667,0.7184685795952395,0.02369119998651096,0.00726304896537396,8.576472865229334e-15,2.949029909160572e-17
micro_randomized_wcls,85,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.015564191845716814,0.0025772283024248425,0.012682716674786865,-0.022280896380157414,0.0274353529850071,-0.025337242888427813,0.0304916994932775,true,-0.012986963543291971,0.00016866122207479474,true,true,false,false,0.11625,0.694876769075828,0.0025772283024344503,0.012682716674786097,9.607765971697546e-15,7.684824998577255e-16
micro_randomized_wcls,85,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.015564191845716814,0.002527293697485229,0.011740334300622834,-0.020483761531735523,0.02553834892670598,-0.023313007872700468,0.028367595267670926,true,-0.013036898148231585,0.00016996071332736412,true,true,false,false,0.11625,0.694876769075828,0.002527293697494878,0.011740334300622183,9.648965654251995e-15,6.505213034913027e-16
micro_randomized_wcls,86,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.016818522529518216,0.03745110241820158,0.012309333601617654,0.013324808559030978,0.06157739627737217,0.010358441830423767,0.06454376300597939,true,0.02063257988868336,0.0004257033528629011,true,true,true,true,0.12708333333333333,0.6711765071486991,0.037451102418210584,0.012309333601617473,9.006684287271582e-15,1.8041124150158794e-16
micro_randomized_wcls,86,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.016818522529518216,0.03575621843365244,0.012549120343754699,0.011159942559893232,0.060352494307411644,0.008135790784844273,0.0633766460824606,true,0.018937695904134223,0.00035863632615746216,true,true,true,true,0.12708333333333333,0.6711765071486991,0.035756218433661,0.012549120343754347,8.56259507742152e-15,3.5214886562329184e-16
micro_randomized_wcls,87,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.014737454440483792,0.011202464528305051,0.015868640792143687,-0.019900071424296575,0.04230500048090668,-0.023724178366028015,0.04612910742263812,true,-0.003534989912178741,1.2496153679205463e-5,true,true,false,false,0.11125,0.6753159870340255,0.011202464528313855,0.01586864079214316,8.803721640582296e-15,5.273559366969494e-16
micro_randomized_wcls,87,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.014737454440483792,0.011314354638072758,0.016366722124772474,-0.02076442072648129,0.04339313000262681,-0.024708557877894936,0.047337267154040456,true,-0.003423099802411034,1.171761225726646e-5,true,true,false,false,0.11125,0.6753159870340255,0.011314354638081277,0.016366722124771846,8.5192269905221e-15,6.279698983036042e-16
micro_randomized_wcls,88,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.014296274363468694,0.0046988015416286385,0.011243194080170311,-0.01733785885550517,0.026735461938762445,-0.02004730178085637,0.02944490486411365,true,-0.009597472821840055,9.211148456595851e-5,true,true,false,false,0.09916666666666667,0.6520884552236902,0.004698801541636709,0.011243194080169992,8.070800971982095e-15,3.191891195797325e-16
micro_randomized_wcls,88,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.014296274363468694,0.004220423544260747,0.011228263628276752,-0.017786973167161685,0.026227820255683182,-0.02049281807517308,0.02893366516369457,true,-0.010075850819207947,0.00010152276973093346,true,true,false,false,0.09916666666666667,0.6520884552236902,0.004220423544268718,0.011228263628276457,7.971054372113429e-15,2.949029909160572e-16
micro_randomized_wcls,89,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.0146979399209889,0.01648962176096434,0.013858632531164415,-0.010673298000117914,0.04365254152204659,-0.014013022779291753,0.04699226630122043,true,0.0017916818399754397,3.2101238156977773e-6,true,true,false,false,0.11166666666666666,0.6842372880620292,0.016489621760972982,0.013858632531164322,8.642392357316453e-15,9.367506770274758e-17
micro_randomized_wcls,89,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.0146979399209889,0.017628418991801724,0.013353956533959637,-0.008545335814759164,0.04380217379836261,-0.011763441167952204,0.047020279151555655,true,0.002930479070812824,8.587707584471993e-6,true,true,false,false,0.11166666666666666,0.6842372880620292,0.017628418991810446,0.01335395653395943,8.722189637211386e-15,2.0643209364124004e-16
micro_randomized_wcls,90,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.014499939506931708,0.015180199739467923,0.009497459231987531,-0.003434820355227637,0.03379521983416348,-0.005723567088711957,0.0360839665676478,true,0.0006802602325362145,4.627539839702246e-7,true,true,false,false,0.11583333333333333,0.7253995356596417,0.015180199739476952,0.009497459231986992,9.029235692459281e-15,5.39499001028787e-16
micro_randomized_wcls,90,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.014499939506931708,0.01403281386200144,0.010072870225807109,-0.00571001178058049,0.03377563950458337,-0.008137424024528911,0.03620305174853179,true,-0.0004671256449302677,2.1820636815151852e-7,true,true,false,false,0.11583333333333333,0.7253995356596417,0.014032813862010437,0.010072870225806684,8.996275946415722e-15,4.2500725161431774e-16
micro_randomized_wcls,91,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.015012764723316398,0.008973913043476387,0.011201235369533387,-0.01298050828080905,0.030928334367761823,-0.015679839779560174,0.033627665866512946,true,-0.00603885167984001,3.646772961110651e-5,true,true,false,false,0.1075,0.6219380376628537,0.00897391304348503,0.011201235369532865,8.642392357316453e-15,5.221517662690189e-16
micro_randomized_wcls,91,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.015012764723316398,0.008579587474130419,0.011279326478225304,-0.013527892423191176,0.030687067371452013,-0.016246042720272153,0.033405217668532994,true,-0.006433177249185979,4.138576951944408e-5,true,true,false,false,0.1075,0.6219380376628537,0.008579587474138946,0.011279326478224848,8.527900607901984e-15,4.562322741819003e-16
micro_randomized_wcls,92,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.015772527567782236,0.02911355745864261,0.019649645747399237,-0.009399748206259894,0.06762686312354511,-0.014135021232440866,0.07236213614972609,true,0.013341029890860376,0.00017798307854883,true,true,false,false,0.13333333333333333,0.6858164272250742,0.029113557458652517,0.019649645747398605,9.905271047827569e-15,6.314393452555578e-16
micro_randomized_wcls,92,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.015772527567782236,0.028919490214547164,0.019928331673655732,-0.010140039865818073,0.0679790202949124,-0.014942472064553257,0.07278145249364759,true,0.013146962646764928,0.00017284262683543228,true,true,false,false,0.13333333333333333,0.6858164272250742,0.02891949021455714,0.019928331673654917,9.974659986866641e-15,8.153200337090993e-16
micro_randomized_wcls,93,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.015064587387142917,0.019973947025615633,0.014463279366174833,-0.008374080532087037,0.0483219745833183,-0.011859516225594766,0.05180741027682603,true,0.004909359638472716,2.4101812059864958e-5,true,true,false,false,0.12083333333333333,0.6774274726436584,0.019973947025624827,0.014463279366174314,9.194034422677078e-15,5.186823193170653e-16
micro_randomized_wcls,93,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.015064587387142917,0.019265454049207792,0.014190652348219757,-0.008548224553302931,0.047079132651718515,-0.011967961181243447,0.050498869279659034,true,0.004200866662064874,1.764728071244808e-5,true,true,false,false,0.12083333333333333,0.6774274726436584,0.019265454049217246,0.014190652348219267,9.454242944073599e-15,4.891920202254596e-16
micro_randomized_wcls,94,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.015603610079445327,-0.006675667566755666,0.017873563765958517,-0.04170785254803436,0.028356517414523025,-0.04601511617358197,0.03266378104007064,true,-0.022279277646200996,0.0004963662124365113,true,true,false,false,0.12458333333333334,0.7366912772033467,-0.006675667566745002,0.017873563765957858,1.0664212568567422e-14,6.591949208711867e-16
micro_randomized_wcls,94,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.015603610079445327,-0.008971225769819348,0.017722248546201014,-0.043706832920373334,0.02576438138073464,-0.04797763182346338,0.030035180283824688,true,-0.024574835849264676,0.0006039225570183043,true,true,false,false,0.12458333333333334,0.7366912772033467,-0.008971225769808643,0.017722248546200574,1.0704978570252877e-14,4.40619762898109e-16
micro_randomized_wcls,95,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.013647325576265891,0.02212228054982052,0.008003942839879376,0.006434552583656942,0.037810008515984095,0.004505721137024292,0.03973883996261675,true,0.008474954973554629,7.182486180377835e-5,true,true,true,true,0.11041666666666666,0.7064003656945079,0.02212228054982882,0.008003942839879376,8.298917109073045e-15,0.0
micro_randomized_wcls,95,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.013647325576265891,0.02451271909983062,0.008148820028792598,0.008541031843397131,0.040484406356264116,0.0065772871442006005,0.04244815105546064,true,0.01086539352356473,0.0001180567764219224,true,true,true,true,0.11041666666666666,0.7064003656945079,0.024512719099838747,0.008148820028792443,8.125444761475364e-15,1.5439038936193583e-16
micro_randomized_wcls,96,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.014205422917078799,0.018579631157442458,0.01233469847647016,-0.005596377856439055,0.042755640171323966,-0.008568857143473298,0.04572811945835821,true,0.004374208240363659,1.9133697730065335e-5,true,true,false,false,0.10791666666666666,0.6937843287820015,0.018579631157450704,0.01233469847646951,8.246875404793741e-15,6.505213034913027e-16
micro_randomized_wcls,96,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.014205422917078799,0.018344455255224757,0.011995012144473367,-0.005165768547943043,0.04185467905839256,-0.008056388469880098,0.04474529898032961,true,0.004139032338145958,1.7131588696217997e-5,true,true,false,false,0.10791666666666666,0.6937843287820015,0.018344455255232876,0.011995012144472747,8.118505867571457e-15,6.192962809237201e-16
micro_randomized_wcls,97,12,100,2,0.45,0.7,1.0,unadjusted_itt,0.013505861995275096,0.03362423211888794,0.011369762893324089,0.011339496847972724,0.05590896738980315,0.008599552716921054,0.05864891152085482,true,0.020118370123612842,0.0004047488164306778,true,true,true,true,0.10166666666666667,0.662467555115895,0.033624232118894995,0.011369762893323785,7.056855100273651e-15,3.0357660829594124e-16
micro_randomized_wcls,97,12,100,2,0.45,0.7,1.0,covariate_adjusted_itt,0.013505861995275096,0.03272170040180884,0.010583437727133816,0.011978162456626563,0.05346523834699112,0.00942771102163334,0.056015689781984346,true,0.019215838406533747,0.0003692484456660174,true,true,true,true,0.10166666666666667,0.662467555115895,0.032721700401815906,0.010583437727133512,7.0637939941775585e-15,3.0357660829594124e-16
