replication,learner_family,scheduler_family,n_stages,failure_rate,selected_family,selected_parameter,rl_parameter_within_family,bayesian_parameter_within_family,rl_nll,bayesian_nll,rl_state_rmse,bayesian_state_rmse,rl_state_correlation,bayesian_state_correlation,rl_unsigned_pe_correlation,bayesian_unsigned_pe_correlation,rl_policy_rmse,bayesian_policy_rmse
26,Bayesian,RL,8,0.10083333333333333,Bayesian,0.2,0.15,0.2,3070.9337679462856,3067.5027490243106,0.6224306466028872,0.21170369269138914,0.9519166710175185,0.966678195064807,0.9835712018766225,0.9865136694042816,0.19817790236030094,0.32459020468897704
27,Bayesian,RL,8,0.10208333333333333,Bayesian,0.3,0.15,0.3,3147.3665219801173,3131.0419718180196,0.5862716453128414,0.2035548231526808,0.9481888097469094,0.9607066870037657,0.9827725163678831,0.9851395665714275,0.200016716614144,0.3140350520428985
28,Bayesian,RL,8,0.0940625,Bayesian,0.2,0.15,0.2,2948.032006840389,2942.9591985338106,0.659639955343538,0.2204500311600395,0.9434436443314053,0.9576783061616795,0.9836416098918559,0.9869360074673307,0.20091643963158207,0.3359828799871733
29,Bayesian,RL,8,0.10729166666666666,Bayesian,0.2,0.15,0.2,3231.588709755459,3225.621119022643,0.5667776056817492,0.20603865475144043,0.9532302332220626,0.9603990442895562,0.9834505883112088,0.9838927291587439,0.20024393066626475,0.3073148720202606
30,Bayesian,RL,8,0.1065625,Bayesian,0.3,0.15,0.3,3176.0143102896445,3168.1045268301814,0.603850559896609,0.2044975715974418,0.9554901920961129,0.9689616836608312,0.9834831884384124,0.9867579654226598,0.1995583688036521,0.3203807848323233
31,Bayesian,RL,8,0.10510416666666667,Bayesian,0.2,0.15,0.2,3176.0216293141257,3168.1310824669717,0.5908253389927386,0.20734173601786066,0.9505667493107861,0.9646747714901538,0.9828122674277292,0.9855075788569511,0.20004454115951772,0.3127699034425113
32,Bayesian,RL,8,0.11385416666666667,Bayesian,0.3,0.2,0.3,3286.475594710025,3272.386924564083,0.5982878107052491,0.21673153498013015,0.9566789323489177,0.9697659982039016,0.9814876869221618,0.9846899850460669,0.20274175180151452,0.31186036620204505
33,Bayesian,RL,8,0.10552083333333333,Bayesian,0.3,0.15,0.3,3142.4041326746765,3136.1301982943687,0.5943669434010433,0.21172593189970698,0.9497964108199991,0.9601769371860756,0.9830894215651987,0.9846110981700847,0.20121255232934612,0.3102093669922578
34,Bayesian,RL,8,0.113125,Bayesian,0.2,0.15,0.2,3312.8146918496004,3305.4030916563875,0.5802111522604971,0.2049571976490871,0.9548346011889136,0.9674291802542493,0.983075367705805,0.9853856805585687,0.19830273459063286,0.3042299524892796
35,Bayesian,RL,8,0.11135416666666667,Bayesian,0.2,0.15,0.2,3316.4001446612237,3311.6780940713033,0.5371347906422175,0.1924009307115104,0.9550740701448105,0.9657758687565519,0.9824242947971555,0.9840129545162263,0.20267246736068373,0.29998382367970117
36,Bayesian,RL,8,0.11125,Bayesian,0.12,0.15,0.12,3289.2898211680367,3280.4937996395256,0.5880022381793152,0.212131380469587,0.9518546555463573,0.9608491503804383,0.9836964218513382,0.9844984753428907,0.19918854347227752,0.30953473305988
37,Bayesian,RL,8,0.10697916666666667,Bayesian,0.2,0.15,0.2,3218.5117726229682,3208.9992724768304,0.5750827927623122,0.20338863245105016,0.9532089874830417,0.9661915545796806,0.9831778347060677,0.9858112420488145,0.1996806567821701,0.31334190131890044
38,Bayesian,RL,8,0.1015625,Bayesian,0.2,0.15,0.2,3096.0492766920856,3087.28379448863,0.5895437381403991,0.20306904185033695,0.951362457422192,0.9652943668443442,0.9829488828346797,0.9854541103540223,0.20083618027008734,0.31259812912909385
39,Bayesian,RL,8,0.10302083333333334,Bayesian,0.2,0.15,0.2,3128.9175062805875,3121.5829700656996,0.5957495174942776,0.20854608246519105,0.9526754925705664,0.9652702286215404,0.983276021655479,0.9858816038713855,0.19895023646789323,0.31234585276551274
40,Bayesian,RL,8,0.10458333333333333,Bayesian,0.2,0.15,0.2,3129.860678883328,3126.6118860405213,0.5967912485761543,0.2065878330504161,0.9524651220918559,0.966504261955349,0.9821943111656849,0.985169899745698,0.20170295020527707,0.3184173528427873
41,Bayesian,RL,8,0.10677083333333333,Bayesian,0.2,0.15,0.2,3201.9162176779882,3188.2602836168217,0.6159403699695045,0.21287789677924282,0.954537576402322,0.9688661986207447,0.9834227015624654,0.986718767834538,0.1986836976569779,0.318619898640122
42,Bayesian,RL,8,0.09677083333333333,Bayesian,0.3,0.2,0.3,2972.145779120569,2966.117006505123,0.6052503927898086,0.2037076310907624,0.9552225958486054,0.9629752760216945,0.9832844928107708,0.9841916160711444,0.19829756465554235,0.3110453507618988
43,Bayesian,RL,8,0.09895833333333333,Bayesian,0.3,0.2,0.3,3016.2984087356676,3005.988916917336,0.619270520564322,0.21291090581160377,0.9515219528626908,0.9659026929407586,0.9826270037934761,0.9856579183046997,0.20312093378221863,0.3275267591362305
44,Bayesian,RL,8,0.1053125,Bayesian,0.2,0.15,0.2,3157.6041344607693,3148.5100245165477,0.6113255684552029,0.21036127884313902,0.9512278040142517,0.9692233054687055,0.9834321509478269,0.9871986199009842,0.19824710375945126,0.32088374979063944
45,Bayesian,RL,8,0.10291666666666667,Bayesian,0.3,0.2,0.3,3123.2268840241586,3114.8463952752472,0.5966644935396721,0.2104950019293815,0.9539833367976334,0.9667595922337381,0.9818235705362144,0.9848653214592448,0.19875466089572189,0.312956308760416
46,Bayesian,RL,8,0.10375,Bayesian,0.2,0.15,0.2,3112.8262088775778,3106.816506251314,0.6205803432050186,0.2078563124294738,0.9508168659934875,0.9639124485011147,0.9842549707230317,0.986376005635868,0.19769209763134163,0.31848504413147805
47,Bayesian,RL,8,0.11041666666666666,Bayesian,0.2,0.15,0.2,3297.294723238645,3289.8903980538853,0.5543261576723995,0.19520075673850024,0.9566169639699378,0.9655457072878814,0.9832581355731893,0.9839161824193502,0.20033451028593544,0.3021909779322545
48,Bayesian,RL,8,0.10302083333333334,Bayesian,0.2,0.15,0.2,3116.0011856412657,3112.0548451382597,0.6047621274546925,0.21137771384954496,0.9504234404570815,0.9640843690146915,0.9833317510753296,0.9857634764693933,0.2010690358621064,0.31912482266091086
49,Bayesian,RL,8,0.10770833333333334,Bayesian,0.2,0.15,0.2,3217.597579217585,3212.742939840062,0.5947714013231188,0.2090643555396958,0.9527087694543788,0.9650050364275639,0.9829224053520044,0.9853108965198253,0.1996307489996955,0.3133069687018638
50,Bayesian,RL,8,0.09354166666666666,Bayesian,0.3,0.15,0.3,2919.3275647912506,2914.934646663074,0.6286379195359548,0.21161214737312029,0.9474063155646268,0.958294734135144,0.9837994868140005,0.9855687005765977,0.2025016668158866,0.33032647261372894
51,Bayesian,RL,8,0.10760416666666667,Bayesian,0.2,0.15,0.2,3228.0122807107223,3221.9750466836813,0.5891750048028259,0.20598157395353697,0.9506285870344748,0.9611293501060895,0.9836235229117247,0.9852841409045193,0.19827927363299128,0.3122563307144036
52,Bayesian,RL,8,0.10739583333333333,Bayesian,0.2,0.15,0.2,3205.0071581828115,3199.249590256682,0.5796002769988899,0.20108044787046522,0.9538353421278235,0.9663290938470103,0.9826731324200887,0.985065842073179,0.19780731230405835,0.309384210211312
53,Bayesian,RL,8,0.09458333333333334,Bayesian,0.3,0.2,0.3,2925.8018442665707,2921.9838735207713,0.6451670280875682,0.21677335707773607,0.947870601010337,0.9636025650557927,0.9823311561586975,0.9855551489476602,0.1964162962100523,0.32409082569007724
54,Bayesian,RL,8,0.111875,Bayesian,0.12,0.15,0.12,3302.9355578485383,3295.784017015869,0.588304864344462,0.20366574198585027,0.9514305341827964,0.968451632975972,0.9818171501157702,0.9860360654906593,0.19953616980467204,0.3064601305820968
55,Bayesian,RL,8,0.10260416666666666,Bayesian,0.3,0.15,0.3,3099.118769562261,3093.099820080284,0.6075806245744778,0.2108008593140249,0.9505287603126422,0.964531321100396,0.9829246318218662,0.9859493922797705,0.2010607886231541,0.32102719321960954
56,Bayesian,RL,8,0.115,Bayesian,0.12,0.15,0.12,3350.4546026807993,3344.89297022341,0.5900993478411434,0.20227741303216623,0.954645076903514,0.9721074564003027,0.9822445714225977,0.9866178327374577,0.19942291816644522,0.3117568803512555
57,Bayesian,RL,8,0.09635416666666667,Bayesian,0.3,0.15,0.3,2992.1141744483425,2987.2496798009524,0.6411853395228684,0.21993630945136017,0.9443174146737112,0.9555869128014779,0.9834763122325659,0.9856999612192364,0.19817569603069568,0.32526265178905023
58,Bayesian,RL,8,0.10625,Bayesian,0.2,0.15,0.2,3201.8470124468167,3194.826939379408,0.5929990111831527,0.20187763972504216,0.9520055840917621,0.9634840413798335,0.9841655662158992,0.9865746294452178,0.20064789995033858,0.31566194661720504
59,Bayesian,RL,8,0.09979166666666667,Bayesian,0.3,0.2,0.3,3016.6385620980077,3010.929518018852,0.6330187762825447,0.22154085235772777,0.9470041941060114,0.9642147267480536,0.9809012671808414,0.9849453088982717,0.20002280034275527,0.32288621699885695
60,Bayesian,RL,8,0.10354166666666667,Bayesian,0.2,0.15,0.2,3122.8950905525,3116.4355968604145,0.6206986090766528,0.21571278310518083,0.948929319243656,0.9610434388668802,0.9826201420662973,0.9849539491800388,0.20128314952936815,0.32165442428348545
61,Bayesian,RL,8,0.101875,Bayesian,0.3,0.2,0.3,3108.1718714714866,3102.1907059716796,0.5917015132961209,0.2039489001770764,0.9509302893171869,0.9632452902441331,0.9826342006733464,0.98486524044298,0.20196033111071898,0.3153488651820064
62,Bayesian,RL,8,0.10197916666666666,Bayesian,0.2,0.15,0.2,3073.5524091827792,3070.2874857109855,0.6338337862819271,0.20798308006232918,0.955028428941873,0.966836470681311,0.9836105108686138,0.9864811055023388,0.20121981330025107,0.31970977615647667
63,Bayesian,RL,8,0.1071875,Bayesian,0.2,0.15,0.2,3215.7320456354523,3206.4333377628136,0.6007991407927319,0.2040780805379194,0.948988349760793,0.9646363310376793,0.9837348405077679,0.986889236618616,0.2002879592769403,0.32177757470875923
64,Bayesian,RL,8,0.1075,Bayesian,0.2,0.15,0.2,3183.095518565191,3176.4266677175638,0.5914115298867438,0.20546616419760297,0.9552225259175026,0.9705349816029512,0.9823380269556155,0.9862483473174778,0.2030783221251043,0.31508452093758105
65,Bayesian,RL,8,0.10385416666666666,Bayesian,0.3,0.15,0.3,3119.245519061704,3111.638805424642,0.597993926299693,0.21440323637288794,0.9507150974485101,0.9623754918964126,0.9828507115334769,0.9845176749876856,0.20020858663722,0.3144005391549022
66,Bayesian,RL,8,0.09885416666666667,Bayesian,0.2,0.15,0.2,3030.7830714661272,3025.24875618731,0.6205597782694148,0.21463555693773234,0.9478982738410061,0.956733200234225,0.9832242520508445,0.9847525480404221,0.20016933392010214,0.3197904719183677
67,Bayesian,RL,8,0.1115625,Bayesian,0.2,0.15,0.2,3303.8398455695997,3294.9371612009527,0.5765834826136303,0.2172101588264726,0.9483818274409203,0.9651419209653871,0.98161053146831,0.9844288807359332,0.20021501375500544,0.31138231019419604
68,Bayesian,RL,8,0.10395833333333333,Bayesian,0.2,0.15,0.2,3160.70608592394,3152.102838338701,0.6108344867790467,0.21038285810825952,0.9448110489613599,0.9581268942686082,0.9833673559740321,0.986293712517768,0.19902741696287388,0.31846404053710486
69,Bayesian,RL,8,0.113125,Bayesian,0.2,0.15,0.2,3301.7674582206027,3293.609292969089,0.5633790924347812,0.20156798181241825,0.9526728595879739,0.9652258411267259,0.9815291415328363,0.9838231637923784,0.19798540638948312,0.2992078954914174
70,Bayesian,RL,8,0.0996875,Bayesian,0.2,0.15,0.2,3045.423333018972,3040.3364529946675,0.6119714056223834,0.2155911091184934,0.9462506336225799,0.9599084822566845,0.9812890647518492,0.9838819985976568,0.19790883270658027,0.3166727290346384
71,Bayesian,RL,8,0.10385416666666666,Bayesian,0.3,0.15,0.3,3157.74434555257,3147.2424033360594,0.5827247631242592,0.21173157785989738,0.9485205238571803,0.9567491709534612,0.9834502281839477,0.9847441538202469,0.19934091935097564,0.3091422427725533
72,Bayesian,RL,8,0.105625,Bayesian,0.2,0.15,0.2,3168.9497473476645,3162.8787088667896,0.5831314259257622,0.21239480185224557,0.9480137487411615,0.9598881014129508,0.9815776595968004,0.9837918491367337,0.20060099600933282,0.310352658028147
73,Bayesian,RL,8,0.09385416666666667,Bayesian,0.3,0.15,0.3,2929.656441990892,2925.804706483791,0.6448612839216605,0.22055107502959523,0.9442115884217747,0.960715696535165,0.9831815278388903,0.986397210083189,0.20030374939952955,0.3351858634995986
74,Bayesian,RL,8,0.10510416666666667,Bayesian,0.2,0.15,0.2,3165.198486105186,3159.0660613273103,0.6069144712659515,0.20942525844283102,0.9514056584616795,0.9645563676121913,0.9836461626135743,0.9864681970182037,0.19921295490288726,0.3145776235241522
75,Bayesian,RL,8,0.10416666666666667,Bayesian,0.12,0.15,0.12,3153.571507728139,3148.169831230276,0.6023521031596539,0.20897931316803212,0.9527089094876388,0.9622125711894444,0.9840634687046143,0.985586008179636,0.19629931452567104,0.311301317060824
76,Bayesian,RL,8,0.11270833333333333,Bayesian,0.12,0.15,0.12,3320.2304449951043,3311.422351723696,0.5646247702884688,0.1994675294684797,0.95358855257548,0.9654788688989955,0.9834999505229701,0.9855986609438684,0.20109280624257336,0.3088241155834207
77,Bayesian,RL,8,0.10427083333333333,Bayesian,0.3,0.2,0.3,3109.437123932362,3100.1317341444947,0.5917645600531972,0.2069365118932053,0.9547562424948878,0.9687965147384636,0.9819722750246715,0.9847824378662954,0.19901263936067426,0.3173993687525959
78,Bayesian,RL,8,0.09791666666666667,Bayesian,0.2,0.15,0.2,3030.551021485152,3025.5128873480635,0.6124375024962059,0.21095601596742883,0.946509400931371,0.9577904451889749,0.9832911088008554,0.985250800172743,0.1995584845262621,0.3184557816291577
79,Bayesian,RL,8,0.1075,Bayesian,0.2,0.15,0.2,3237.7981472255155,3225.8899459476643,0.5934940592662152,0.20646141256531694,0.9485514064427785,0.9624292090104252,0.9826272648586136,0.9845507243488091,0.1990044432169038,0.30972565598969864
80,Bayesian,RL,8,0.10885416666666667,Bayesian,0.2,0.15,0.2,3227.051882643529,3221.525998206659,0.5958982671660354,0.2043459062550331,0.9526606614399419,0.966067602661026,0.982933751978276,0.985672058232853,0.2013311009360083,0.3130920479284149
81,Bayesian,RL,8,0.1096875,Bayesian,0.2,0.15,0.2,3251.837509678593,3241.766671263679,0.6175850343570547,0.21416167528386607,0.9537176457507346,0.9689908816914515,0.9833987138748909,0.9868205447510561,0.2003971981127036,0.32468198047273616
82,Bayesian,RL,8,0.09010416666666667,Bayesian,0.2,0.15,0.2,2860.4020827885506,2855.1978459651646,0.6299940372938893,0.21540586602660003,0.9437068891849015,0.956424921054092,0.982248950300625,0.9848240361153463,0.20063553656803731,0.326030597421821
83,Bayesian,RL,8,0.09385416666666667,Bayesian,0.12,0.15,0.12,2951.4562365565102,2945.9704906026373,0.6189712099648378,0.21272543650192952,0.9458657096755634,0.9555719840314889,0.9836109324207876,0.9845903498465672,0.19938526017227515,0.32028294503448096
84,Bayesian,RL,8,0.109375,Bayesian,0.2,0.15,0.2,3233.127574986497,3232.7342676166927,0.5704601165999716,0.20181838640805397,0.9577907745844874,0.9675606886569382,0.982515268132765,0.9836050650983383,0.20084686378639482,0.30508010023878107
85,Bayesian,RL,8,0.12177083333333333,Bayesian,0.2,0.15,0.2,3475.482282177645,3466.7618052223356,0.5426632269202987,0.19376534307446353,0.9578964152394822,0.9696938322964244,0.9826283447480932,0.9850784262274235,0.1985606903182674,0.29511701846442095
86,Bayesian,RL,8,0.0871875,Bayesian,0.2,0.15,0.2,2800.4748325381497,2793.9512566680273,0.6802332724451802,0.22224633022745247,0.9404857273996442,0.955129441508554,0.9838834037168608,0.987648952511923,0.20075127063173423,0.34489703328783927
87,Bayesian,RL,8,0.10364583333333334,Bayesian,0.2,0.15,0.2,3137.6231075964465,3131.470115304991,0.5856467800010234,0.20356797420984007,0.9525777952456547,0.9631753813412886,0.983380252674249,0.9846291641776921,0.1985858645712284,0.3076417566446263
88,Bayesian,RL,8,0.09833333333333333,Bayesian,0.2,0.15,0.2,3065.347432690387,3057.119695143957,0.6130881163189628,0.2132177578626699,0.9424807845683594,0.9551195661843697,0.9833059184815818,0.9857982313635506,0.19871391267408614,0.32050069809292403
89,Bayesian,RL,8,0.09552083333333333,Bayesian,0.2,0.15,0.2,2970.926326494723,2965.4983175096067,0.6185575355193743,0.2111775774110176,0.9485570555921665,0.9603578309279177,0.9834231017784933,0.9854529243102311,0.19710897737321859,0.31981143679392987
90,Bayesian,RL,8,0.1190625,Bayesian,0.2,0.15,0.2,3418.4793506761057,3409.17172656645,0.5474642562259587,0.20028730115872148,0.9590851751117985,0.9703808767353538,0.9826067130836831,0.9845174530013616,0.2018918523182519,0.3037405272330902
91,Bayesian,RL,8,0.095625,Bayesian,0.3,0.15,0.3,2979.033607954506,2971.4707524193154,0.6331382714822781,0.21655176762887351,0.9470812451118509,0.9613553922917993,0.9824761631043635,0.9853971555748764,0.2019810474172209,0.32726085223072343
92,Bayesian,RL,8,0.10302083333333334,Bayesian,0.3,0.15,0.3,3123.052772301169,3114.5958156613847,0.6005726581689377,0.2090706734988537,0.9516807765536603,0.961939465091906,0.9831203371818712,0.9847822435261752,0.19917341899001598,0.3133726286947254
93,Bayesian,RL,8,0.10885416666666667,Bayesian,0.3,0.2,0.3,3222.04722358627,3215.9101951863618,0.5715225072400647,0.2079317824027187,0.9516485320171928,0.9653548042799857,0.9806780087369024,0.983884808981157,0.19959934006843896,0.300327752488053
94,Bayesian,RL,8,0.09364583333333333,Bayesian,0.3,0.15,0.3,2916.8775247529056,2910.3309950694656,0.645909376604295,0.21444098279844462,0.945713877063519,0.96483896841155,0.9836443956255062,0.9872455324856623,0.1999680573352204,0.3345482052938045
95,Bayesian,RL,8,0.099375,Bayesian,0.2,0.15,0.2,3078.8811702790726,3063.8475571089416,0.6323353161567895,0.21062236361387143,0.9457262328458012,0.9629757132095994,0.984113148394684,0.9878781177894117,0.20068054497364693,0.33154941722368897
96,Bayesian,RL,8,0.10229166666666667,Bayesian,0.2,0.15,0.2,3090.439736844226,3081.5725023337172,0.6236377849656649,0.21424177979140022,0.9471465917742689,0.9690495394767213,0.9819181981844202,0.9865778157261935,0.2003191796517892,0.3283747323104139
97,Bayesian,RL,8,0.10729166666666666,Bayesian,0.2,0.15,0.2,3192.723759759045,3180.7713240210433,0.6045913621346359,0.21130343770350835,0.9491592727028628,0.9634381562095894,0.9831029702543627,0.9854794160570608,0.19736834559255234,0.31481286435799377
98,Bayesian,RL,8,0.10291666666666667,Bayesian,0.2,0.15,0.2,3142.778588607538,3134.5855322716566,0.6026181257084624,0.21282388445605396,0.9449404703765796,0.9594978523239489,0.9814777662117037,0.9845824320547145,0.20037596636500807,0.3146306696727333
99,Bayesian,RL,8,0.10614583333333333,Bayesian,0.2,0.15,0.2,3198.298362728459,3192.549534290781,0.5952355891114485,0.21470240092135365,0.9486402223786563,0.9595076410535022,0.9812471815640913,0.9834737435456041,0.20190704085870798,0.31512530931093347
0,Bayesian,Bayesian,2,0.12875,Bayesian,0.02,0.15,0.02,912.4547409509255,911.9182347592964,0.3350327054363746,0.28895996026270454,0.9274176592721178,0.9255399882864788,0.9546006292085513,0.9514778516324333,0.2077709005220666,0.2054241508740694
