study,replication,n_participants,n_items,n_stages,perturbation_log_days,perturbation_compliance,context_strength,estimator,truth,estimate,standard_error,ci_low,ci_high,bias,squared_error,covered,detected_positive,failure_rate,planned_actual_spearman
micro_randomized_experiment,111,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.014302759696028554,0.005291725299384332,0.01385180321356073,-0.0218578089991947,0.03244125959796336,-0.009011034396644222,8.11987408975053e-05,True,False,0.11125,0.7274819457433933
micro_randomized_experiment,112,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.01484391519130309,0.03590826984017847,0.008033927493954854,0.020161771952026956,0.051654767728329984,0.021064354648875377,0.00044370703677359773,False,True,0.10625,0.6654731337626968
micro_randomized_experiment,112,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.01484391519130309,0.03758725803370896,0.007467843060723468,0.02295028563469096,0.052224230432726955,0.022743342842405867,0.0005172596436472141,False,True,0.10625,0.6654731337626968
micro_randomized_experiment,113,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.01406157131582739,0.009305969154184556,0.010315700334698575,-0.010912803501824652,0.029524741810193766,-0.004755602161642834,2.2615751919821996e-05,True,False,0.11458333333333333,0.6763959516312416
micro_randomized_experiment,113,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.01406157131582739,0.008948419827765399,0.010503186997858275,-0.01163782668803682,0.02953466634356762,-0.005113151488061992,2.614431813987056e-05,True,False,0.11458333333333333,0.6763959516312416
micro_randomized_experiment,114,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.015139104925003685,0.02396681645926945,0.00912823691755633,0.006075472100859045,0.04185816081767986,0.008827711534265766,7.792849093220884e-05,True,True,0.12666666666666668,0.6979946532976828
micro_randomized_experiment,114,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.015139104925003685,0.02293535552497789,0.009287167955827574,0.004732506331555843,0.041138204718399934,0.007796250599974203,6.078152341759812e-05,True,True,0.12666666666666668,0.6979946532976828
micro_randomized_experiment,115,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.014027592731061717,0.007576915063546111,0.011633324729454893,-0.015224401406185478,0.0303782315332777,-0.0064506776675156054,4.161124237018457e-05,True,False,0.10458333333333333,0.6747774148919123
micro_randomized_experiment,115,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.014027592731061717,0.008100730162554842,0.011823797092466004,-0.015073912138678525,0.03127537246378821,-0.005926862568506875,3.512769990596791e-05,True,False,0.10458333333333333,0.6747774148919123
micro_randomized_experiment,116,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.015183532518726105,0.030584366462229087,0.0130015283355731,0.00510137092450581,0.05606736199995237,0.015400833943502982,0.0002371856861553536,True,True,0.11166666666666666,0.7522581366767599
micro_randomized_experiment,116,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.015183532518726105,0.030645347125663025,0.012515357196807238,0.0061152470199208366,0.05517544723140522,0.01546181460693692,0.0002390677109392879,True,True,0.11166666666666666,0.7522581366767599
micro_randomized_experiment,117,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.01410559876343989,0.01541705209296905,0.013659864727886153,-0.01135628277368781,0.04219038695962591,0.0013114533295291598,1.719909835533119e-06,True,False,0.125,0.6888206638577541
micro_randomized_experiment,117,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.01410559876343989,0.01521250820019135,0.014103484881341192,-0.012430322167237388,0.04285533856762008,0.0011069094367514593,1.2252485011694329e-06,True,False,0.125,0.6888206638577541
micro_randomized_experiment,118,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.015418990249016457,-0.002363737486095613,0.012479004510130518,-0.026822586325951428,0.022095111353760202,-0.01778272773511207,0.00031622540570112406,True,False,0.12291666666666666,0.733843841813167
micro_randomized_experiment,118,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.015418990249016457,-0.0025478317913784397,0.012286647705295594,-0.0266296612937578,0.021533997711000924,-0.017966822040394896,0.0003228066942312198,True,False,0.12291666666666666,0.733843841813167
micro_randomized_experiment,119,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.013131594178014384,0.02422844618343111,0.008635998042151136,0.007301890020814886,0.04115500234604734,0.011096852005416727,0.00012314012443012123,True,True,0.10708333333333334,0.6977503772136072
micro_randomized_experiment,119,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.013131594178014384,0.02298612941162683,0.008968713107858012,0.005407451720225127,0.04056480710302854,0.009854535233612446,9.711186467050912e-05,True,True,0.10708333333333334,0.6977503772136072
micro_randomized_experiment,120,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.013403897540065754,0.03370337033703372,0.013352367798205905,0.007532729452550145,0.05987401122151729,0.020299472796967963,0.0004120685958348423,True,True,0.10166666666666667,0.745627340386691
micro_randomized_experiment,120,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.013403897540065754,0.031243684844456585,0.012953565368656675,0.0058546967218895025,0.056632672967023664,0.01783978730439083,0.0003182580110659043,True,True,0.10166666666666667,0.745627340386691
micro_randomized_experiment,121,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.014445714986211507,-0.002295331760515981,0.010512416103896997,-0.022899667324154094,0.018309003803122132,-0.016741046746727488,0.000280262646176115,True,False,0.10208333333333333,0.7055348212734065
micro_randomized_experiment,121,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.014445714986211507,-0.0027071103309562463,0.00968351130200106,-0.021686792482878324,0.01627257182096583,-0.017152825317167754,0.00029421941636127106,True,False,0.10208333333333333,0.7055348212734065
micro_randomized_experiment,122,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.013778125877226396,0.01695630916929636,0.008891523580449433,-0.0004710770483845293,0.03438369538697725,0.003178183292069965,1.010084903799268e-05,True,False,0.10333333333333333,0.6900069131956446
micro_randomized_experiment,122,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.013778125877226396,0.015271529338899826,0.008968336223661534,-0.0023064096594767793,0.03284946833727643,0.0014934034616734294,2.2302538993381824e-06,True,False,0.10333333333333333,0.6900069131956446
micro_randomized_experiment,123,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.015053373802768596,0.006229599277727659,0.011477030855337488,-0.016265381198733816,0.028724579754189135,-0.008823774525040937,7.785899686876142e-05,True,False,0.12375,0.7653491919009014
micro_randomized_experiment,123,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.015053373802768596,0.005667675601290799,0.01156310097616359,-0.01699600231198984,0.028331353514571438,-0.009385698201477798,8.809133072922357e-05,True,False,0.12375,0.7653491919009014
micro_randomized_experiment,124,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.014311538848445255,0.010569643472557365,0.011525318441522043,-0.01201998067282584,0.033159267617940566,-0.0037418953758878905,1.4001781004091178e-05,True,False,0.11291666666666667,0.7465119394986005
micro_randomized_experiment,124,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.014311538848445255,0.008837942785608382,0.011954307841666217,-0.014592500584057401,0.032268386155274165,-0.005473596062836874,2.9960253859103322e-05,True,False,0.11291666666666667,0.7465119394986005
micro_randomized_experiment,125,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.013895331721619003,0.028841344818005005,0.011983760774682637,0.005353173699627036,0.05232951593638298,0.014946013096386003,0.0002233833074773419,True,True,0.115,0.7002320321583388
micro_randomized_experiment,125,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.013895331721619003,0.02773520661745399,0.011500771797817857,0.005193693893730991,0.05027671934117699,0.013839874895834986,0.00019154213713236347,True,True,0.115,0.7002320321583388
micro_randomized_experiment,126,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.014371264024231912,0.03405448717948714,0.012935661134867386,0.008700591355147065,0.05940838300382722,0.019683223155255232,0.00038742927377957573,True,True,0.12291666666666666,0.7645191084234563
micro_randomized_experiment,126,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.014371264024231912,0.03478702349844305,0.012623345030962248,0.010045267237757047,0.059528779759129055,0.02041575947421114,0.000416803234908842,True,True,0.12291666666666666,0.7645191084234563
micro_randomized_experiment,127,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.014750228464447112,0.019965277777777707,0.018060718994833753,-0.01543373145209645,0.05536428700765186,0.005215049313330595,2.7196739340469914e-05,True,False,0.11375,0.718699723732591
micro_randomized_experiment,127,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.014750228464447112,0.01964409620384907,0.018112227929657814,-0.015855870538280248,0.05514406294597839,0.004893867739401958,2.3949941450759226e-05,True,False,0.11375,0.718699723732591
micro_randomized_experiment,128,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.013999674937876634,0.008992217030796239,0.01220042054042455,-0.014920607228435879,0.03290504129002836,-0.005007457907080395,2.507463469118197e-05,True,False,0.11791666666666667,0.7288116959742528
micro_randomized_experiment,128,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.013999674937876634,0.008386629384611216,0.012182451195792615,-0.01549097495914231,0.03226423372836474,-0.005613045553265418,3.150628038303269e-05,True,False,0.11791666666666667,0.7288116959742528
micro_randomized_experiment,129,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.013171938627574561,0.003636454606164198,0.015102170066708394,-0.025963798724584253,0.03323670793691265,-0.009535484021410363,9.092545552257235e-05,True,False,0.10708333333333334,0.6877107591511734
micro_randomized_experiment,129,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.013171938627574561,0.0037561411076263576,0.01490459475207266,-0.025456864606436057,0.03296914682168877,-0.009415797519948203,8.865724293666272e-05,True,False,0.10708333333333334,0.6877107591511734
micro_randomized_experiment,130,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.013261852398396615,0.0344216434119303,0.010361240569088732,0.014113611896516384,0.05472967492734421,0.021159791013533682,0.0004477367557364208,False,True,0.11041666666666666,0.7121986071525358
micro_randomized_experiment,130,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.013261852398396615,0.0345130855829587,0.010112860761598489,0.014691878490225664,0.05433429267569174,0.021251233184562086,0.0004516149118646328,False,True,0.11041666666666666,0.7121986071525358
micro_randomized_experiment,131,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.014439705026271954,0.02591520290480389,0.01638306600189657,-0.006195606458913393,0.05802601226852117,0.011475497878531936,0.00013168705156019097,True,False,0.10958333333333334,0.7304270729908113
micro_randomized_experiment,131,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.014439705026271954,0.02749066148821816,0.01594226329926007,-0.0037561745783315746,0.0587374975547679,0.013050956461946206,0.00017032746457161543,True,False,0.10958333333333334,0.7304270729908113
micro_randomized_experiment,132,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.014244889214114391,0.00852754958313785,0.013634215555132317,-0.018195512904921492,0.03525061207119719,-0.005717339630976542,3.268797245593498e-05,True,False,0.11541666666666667,0.6849439409624898
micro_randomized_experiment,132,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.014244889214114391,0.009855733064431042,0.013889905277777692,-0.017368481280013233,0.03707994740887532,-0.004389156149683349,1.926469170630316e-05,True,False,0.11541666666666667,0.6849439409624898
micro_randomized_experiment,133,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.014531533255117938,0.006809014234756814,0.013087919607129479,-0.018843308195216964,0.03246133666473059,-0.007722519020361124,5.9637300019839333e-05,True,False,0.11791666666666667,0.6754094783697011
micro_randomized_experiment,133,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.014531533255117938,0.005865606417010852,0.012953940127298105,-0.019524116232493432,0.03125532906651514,-0.008665926838107086,7.509828796342469e-05,True,False,0.11791666666666667,0.6754094783697011
micro_randomized_experiment,134,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.015041234094198093,0.03229463015647229,0.012339399642375603,0.00810940685741611,0.05647985345552847,0.017253396062274197,0.00029767967568169876,True,True,0.13291666666666666,0.7366188292741024
micro_randomized_experiment,134,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.015041234094198093,0.03266432872021859,0.012432963934543318,0.008295719408513692,0.0570329380319235,0.017623094626020498,0.00031057346419767257,True,True,0.13291666666666666,0.7366188292741024
micro_randomized_experiment,135,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.01481056959216344,0.012202236266407375,0.015869329795301212,-0.018901650132383,0.04330612266519775,-0.0026083333257560654,6.803402738249696e-06,True,False,0.11791666666666667,0.7117867121157486
micro_randomized_experiment,135,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.01481056959216344,0.012946684171768925,0.015546218457970091,-0.017523904005852454,0.0434172723493903,-0.0018638854203945152,3.4740688603592386e-06,True,False,0.11791666666666667,0.7117867121157486
micro_randomized_experiment,136,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.014288767941365202,-0.01029167858958587,0.010679459160964348,-0.031223418545075994,0.010640061365904252,-0.024580446530951074,0.0006041983516609446,False,False,0.11958333333333333,0.6615104004358334
micro_randomized_experiment,136,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.014288767941365202,-0.010249395668768707,0.009812262007934398,-0.029481429204320127,0.008982637866782715,-0.02453816361013391,0.0006021214733577001,False,False,0.11958333333333333,0.6615104004358334
micro_randomized_experiment,137,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.014039900356699817,0.01162513657937854,0.011308097047273138,-0.010538733633276811,0.03378900679203389,-0.002414763777321277,5.831084100262923e-06,True,False,0.10666666666666667,0.6896693515050958
micro_randomized_experiment,137,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.014039900356699817,0.012056613835197415,0.011292890081967967,-0.010077450725459798,0.03419067839585463,-0.001983286521502401,3.933425426373094e-06,True,False,0.10666666666666667,0.6896693515050958
micro_randomized_experiment,138,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.013379084917901575,0.024967513548465086,0.011285481082723753,0.0028479706263265306,0.04708705647060364,0.01158842863056351,0.00013429167812566408,True,True,0.11375,0.7142394868471331
micro_randomized_experiment,138,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.013379084917901575,0.02455420457088223,0.01092658079124185,0.0031381062200482035,0.045970302921716256,0.011175119652980655,0.00012488329925843447,True,True,0.11375,0.7142394868471331
micro_randomized_experiment,139,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.014717901549733672,0.032200805020125546,0.01587390451557717,0.0010879521695942966,0.06331365787065679,0.017482903470391872,0.00030565191375504016,True,True,0.11333333333333333,0.7794362264646225
micro_randomized_experiment,139,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.014717901549733672,0.03003433022411254,0.015402509789539783,-0.00015458896338543457,0.060223249411610516,0.015316428674378867,0.00023459298733733517,True,False,0.11333333333333333,0.7794362264646225
micro_randomized_experiment,140,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.012966375189064612,0.0005583368229384006,0.0080900636662848,-0.015298187962979805,0.016414861608856607,-0.01240803836612621,0.00015395941609526,True,False,0.11166666666666666,0.7056584567115375
micro_randomized_experiment,140,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.012966375189064612,0.00035140621210883816,0.008345256573177622,-0.0160052966713193,0.01670810909553698,-0.012614968976955774,0.0001591374422895566,True,False,0.11166666666666666,0.7056584567115375
micro_randomized_experiment,141,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.013975261472290673,0.015064887794787398,0.00862935642388623,-0.0018486507960296106,0.03197842638560441,0.0010896263224967253,1.1872855226777376e-06,True,False,0.10333333333333333,0.6605023073788727
micro_randomized_experiment,141,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.013975261472290673,0.013933174286827213,0.009187084827746165,-0.004073511975555269,0.03193986054920969,-4.208718546346024e-05,1.7713311802356991e-09,True,False,0.10333333333333333,0.6605023073788727
micro_randomized_experiment,142,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.013686824515795025,0.01729209896914094,0.010146677660229026,-0.0025953892449079516,0.03717958718318983,0.003605274453345915,1.2998003883948686e-05,True,False,0.10416666666666667,0.738115401582535
micro_randomized_experiment,142,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.013686824515795025,0.019575031515992828,0.010570563216826007,-0.0011432723889861461,0.0402933354209718,0.005888207000197803,3.467098167717841e-05,True,False,0.10416666666666667,0.738115401582535
micro_randomized_experiment,143,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.01425349677735231,0.016784228964498087,0.012922435088401758,-0.008543743808769357,0.04211220173776553,0.002530732187145777,6.404605403055649e-06,True,False,0.11208333333333333,0.7291503679080499
micro_randomized_experiment,143,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.01425349677735231,0.018552879513320936,0.014143912815057154,-0.009169189604191084,0.04627494863083295,0.0042993827359686255,1.8484691910345063e-05,True,False,0.11208333333333333,0.7291503679080499
micro_randomized_experiment,144,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.013600425773975128,0.014577401208417294,0.010159553828631077,-0.0053353242956996165,0.03449012671253421,0.000976975434442166,9.54480999503459e-07,True,False,0.12458333333333334,0.7272824535212592
micro_randomized_experiment,144,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.013600425773975128,0.013713013145865606,0.010138527286770088,-0.006158500336203765,0.03358452662793498,0.00011258737189047754,1.2675916309204692e-08,True,False,0.12458333333333334,0.7272824535212592
micro_randomized_experiment,145,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.01304960374790441,-0.008334034734303424,0.014104221075529529,-0.0359783080423413,0.019310238573734453,-0.021383638482207833,0.0004572599947377597,True,False,0.11208333333333333,0.7557546016935072
micro_randomized_experiment,145,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.01304960374790441,-0.009206880361526561,0.012508615233581885,-0.03372376621934706,0.015310005496293933,-0.02225648410943097,0.0004953510849133534,True,False,0.11208333333333333,0.7557546016935072
micro_randomized_experiment,146,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.014361881352084476,0.008875221880547086,0.011887439433329842,-0.014424159408779405,0.03217460316987358,-0.00548665947153739,3.0103432156610955e-05,True,False,0.1125,0.7327767834681915
micro_randomized_experiment,146,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.014361881352084476,0.009941513460208756,0.011170137800090555,-0.011951956627968732,0.03183498354838624,-0.0044203678918757205,1.9539652299525803e-05,True,False,0.1125,0.7327767834681915
micro_randomized_experiment,147,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.013748881962217473,0.02675307503416712,0.009849266493347315,0.007448512707206385,0.04605763736112786,0.013004193071949648,0.00016910903745254323,True,True,0.11208333333333333,0.7318070055220496
micro_randomized_experiment,147,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.013748881962217473,0.02696203398465961,0.00974153829281541,0.007868618930741408,0.04605544903857781,0.013213152022442137,0.00017458738636816674,True,True,0.11208333333333333,0.7318070055220496
micro_randomized_experiment,148,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.014753441129895455,-0.003976855617082817,0.01626113893377034,-0.035848687927272686,0.027894976693107053,-0.01873029674697827,0.0003508240162298648,True,False,0.12416666666666666,0.7488398357360826
micro_randomized_experiment,148,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.014753441129895455,-0.00221978408791795,0.01598025369850645,-0.033541081336990596,0.029101513161154693,-0.016973225217813404,0.0002880903742946169,True,False,0.12416666666666666,0.7488398357360826
micro_randomized_experiment,149,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.014960162173643906,0.035045171183785084,0.016699455853607496,0.002314237710714394,0.06777610465685577,0.02008500901014118,0.0004034075869374524,True,True,0.12708333333333333,0.7111376425586184
micro_randomized_experiment,149,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.014960162173643906,0.03341349772321366,0.016065048421260796,0.001926002817542502,0.06490099262888482,0.01845333554956976,0.00034052559290501507,True,True,0.12708333333333333,0.7111376425586184
micro_randomized_experiment,150,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.014887050231820975,0.018659621802002247,0.00761058779543901,0.0037428697229417874,0.03357637388106271,0.0037725715701812726,1.4232296252139992e-05,True,True,0.11708333333333333,0.7257952813880696
micro_randomized_experiment,150,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.014887050231820975,0.02186712970140352,0.0072574804573754354,0.0076424680049476685,0.036091791397859375,0.006980079469582547,4.8721509401687766e-05,True,True,0.11708333333333333,0.7257952813880696
micro_randomized_experiment,151,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.01421614102011775,-0.00786252184033846,0.013877733952751981,-0.03506288038773234,0.019337836707055422,-0.02207866286045621,0.00048746735370568833,True,False,0.10875,0.7490745302212726
micro_randomized_experiment,151,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.01421614102011775,-0.008382642237596397,0.014085334522077424,-0.03598989790086815,0.019224613425675354,-0.022598783257714146,0.0005107050047291412,True,False,0.10875,0.7490745302212726
micro_randomized_experiment,152,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.014720900407778214,-0.011741207121146307,0.015553820900868506,-0.04222669608684858,0.01874428184455596,-0.02646210752892452,0.0007002431348723638,True,False,0.12166666666666667,0.7199878628451151
micro_randomized_experiment,152,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.014720900407778214,-0.01110109945721665,0.015700316274487394,-0.04187371935521194,0.01967152044077864,-0.025821999864994866,0.0006667756770277948,True,False,0.12166666666666667,0.7199878628451151
micro_randomized_experiment,153,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.013706034738127567,0.006352123034102239,0.01155576655827201,-0.0162971794201109,0.02900142548831538,-0.007353911704025328,5.40800173506007e-05,True,False,0.10375,0.6927025916150331
micro_randomized_experiment,153,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.013706034738127567,0.008926399342360336,0.01118501584773594,-0.012996231719202105,0.030849030403922777,-0.004779635395767231,2.284491451647097e-05,True,False,0.10375,0.6927025916150331
micro_randomized_experiment,154,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.012661597330844139,0.017627919415225454,0.012176498540818715,-0.006238017724779228,0.041493856555230135,0.004966322084381315,2.4664355045813567e-05,True,False,0.10083333333333333,0.7368628796636943
micro_randomized_experiment,154,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.012661597330844139,0.017818294154333635,0.012289028734433572,-0.006268202165156167,0.041904790473823436,0.005156696823489496,2.6591522129386656e-05,True,False,0.10083333333333333,0.7368628796636943
micro_randomized_experiment,155,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.012814567546819476,-0.0017812809250160426,0.009196178702936115,-0.019805791182770826,0.01624322933273874,-0.014595848471835518,0.00021303879261278324,True,False,0.08625,0.6998901814045453
micro_randomized_experiment,155,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.012814567546819476,-0.002033984427379001,0.00909831554186842,-0.019866682889441108,0.015798714034683102,-0.014848551974198477,0.00022047949573047348,True,False,0.08625,0.6998901814045453
micro_randomized_experiment,156,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.013099728487053031,-0.03445056899004266,0.01865350293426639,-0.07101143474120478,0.0021102967611194637,-0.04755029747709569,0.0022610307901602925,False,False,0.10416666666666667,0.7242634556012945
micro_randomized_experiment,156,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.013099728487053031,-0.03406425427855342,0.018565577546693822,-0.07045278627007331,0.00232427771296647,-0.047163982765606446,0.002224441270314422,False,False,0.10416666666666667,0.7242634556012945
micro_randomized_experiment,157,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.014446543955542724,0.010784411774510835,0.007862569485089836,-0.0046262244162652445,0.026195047965286912,-0.0036621321810318894,1.3411212111349383e-05,True,False,0.1225,0.693635956360409
micro_randomized_experiment,157,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.014446543955542724,0.011091218163161764,0.008016873408851294,-0.004621853718186771,0.0268042900445103,-0.0033553257923809605,1.125821117301692e-05,True,False,0.1225,0.693635956360409
micro_randomized_experiment,158,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.012997969954706898,0.008088519332686814,0.014578358301066005,-0.020485062937402553,0.03666210160277618,-0.004909450622020084,2.410270541005339e-05,True,False,0.09041666666666667,0.6931826871844943
micro_randomized_experiment,158,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.012997969954706898,0.008084412622921793,0.014737732718057613,-0.020801543504471127,0.03697036875031472,-0.004913557331785105,2.4143045652739163e-05,True,False,0.09041666666666667,0.6931826871844943
micro_randomized_experiment,159,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.013874385077754452,0.0063527237094115965,0.009852601372211382,-0.012958374980122714,0.025663822398945907,-0.007521661368342855,5.657538974002131e-05,True,False,0.11958333333333333,0.7395427195386665
micro_randomized_experiment,159,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.013874385077754452,0.005007215419448987,0.010288380084532662,-0.015158009546235031,0.025172440385133006,-0.008867169658305465,7.862669774917306e-05,True,False,0.11958333333333333,0.7395427195386665
micro_randomized_experiment,160,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.014375633729410992,-0.010338002848842447,0.010279680025276886,-0.030486175698385142,0.009810170000700249,-0.02471363657825344,0.0006107638329219863,False,False,0.12041666666666667,0.685959576555482
micro_randomized_experiment,160,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.014375633729410992,-0.00889482456846491,0.009906181643559454,-0.02831094058984144,0.01052129145291162,-0.023270458297875902,0.0005415142293931814,False,False,0.12041666666666667,0.685959576555482
micro_randomized_experiment,161,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.013872975735384561,0.028880138455558587,0.012902188990318373,0.0035918480345345782,0.054168428876582596,0.015007162720174026,0.00022521493290978106,True,True,0.10916666666666666,0.7019052650877196
micro_randomized_experiment,161,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.013872975735384561,0.028070042293649334,0.013041620059044337,0.0025084669779224314,0.053631617609376236,0.014197066558264772,0.00020155669885979995,True,True,0.10916666666666666,0.7019052650877196
micro_randomized_experiment,162,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.013659914884689038,0.010114850477483513,0.011612736757472658,-0.012646113567162897,0.032875814522129926,-0.003545064407205525,1.2567481651235462e-05,True,False,0.10416666666666667,0.7324902677934493
micro_randomized_experiment,162,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.013659914884689038,0.009352681900801513,0.01156219013217755,-0.013309210758266484,0.03201457455986951,-0.004307232983887525,1.855225597748863e-05,True,False,0.10416666666666667,0.7324902677934493
micro_randomized_experiment,163,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.014579422907237708,-0.005493936946465409,0.011361166130197942,-0.027761822561653375,0.016773948668722553,-0.020073359853703118,0.00040293977581626003,True,False,0.11375,0.753443858236781
micro_randomized_experiment,163,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.014579422907237708,-0.005667797696301158,0.011140906195652894,-0.02750397383978083,0.016168378447178514,-0.020247220603538868,0.0004099499421683688,True,False,0.11375,0.753443858236781
micro_randomized_experiment,164,12,100,2,0.3,1.0,1.0,unadjusted_itt,0.014218278404415141,0.034633087277464204,0.015275019088612127,0.004694049863784435,0.06457212469114397,0.020414808873049063,0.00041676442132312274,True,True,0.11083333333333334,0.6723215385974894
micro_randomized_experiment,164,12,100,2,0.3,1.0,1.0,covariate_adjusted_itt,0.014218278404415141,0.031223037184717327,0.015522685543603417,0.0007985735192546292,0.061647500850180025,0.017004758780302186,0.00028916182117626427,True,True,0.11083333333333334,0.6723215385974894
