replication,learner_family,scheduler_family,n_stages,observation_condition,intercept_shift,state_slope_multiplier,failure_rate,candidate_family,best_parameter,true_parameter,parameter_error,nll,selected_family,family_recovered,state_rmse,state_correlation,unsigned_pe_correlation
79,RL,Bayesian,8,correct,0.0,1.0,0.0890625,RL,0.2,0.25,-0.04999999999999999,2778.173684067919,RL,true,0.34574606161695337,0.9664912018857152,0.9827262007637841
79,RL,Bayesian,8,correct,0.0,1.0,0.0890625,Bayesian,0.45,0.25,0.2,2782.3023587738894,RL,true,0.4469682223756132,0.9648610409680192,0.9880712955263546
79,RL,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.0890625,RL,0.15,0.25,-0.1,2784.6100220610106,RL,true,0.5641096639702037,0.9332506711904319,0.957600407871215
79,RL,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.0890625,Bayesian,0.12,0.25,-0.13,2786.233444337572,RL,true,0.6787509116992647,0.9222912181118275,0.9645102764713376
79,RL,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.0890625,RL,0.25,0.25,0.0,2803.1243479473706,RL,true,0.2364058768821745,0.9791658983150903,0.9911605555188299
79,RL,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.0890625,Bayesian,0.65,0.25,0.4,2817.893580057923,RL,true,0.3826884564399652,0.9638428610380645,0.9852760584576254
79,RL,Bayesian,8,state_slope_0.80,0.0,0.8,0.0890625,RL,0.25,0.25,0.0,2782.473021291023,RL,true,0.2364058768821745,0.9791658983150903,0.9911605555188299
79,RL,Bayesian,8,state_slope_0.80,0.0,0.8,0.0890625,Bayesian,0.65,0.25,0.4,2798.1166148396446,RL,true,0.3826884564399652,0.9638428610380645,0.9852760584576254
79,RL,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.0890625,RL,0.3,0.25,0.04999999999999999,2820.668332124996,RL,true,0.36616644562166306,0.9789464662804213,0.990259301286066
79,RL,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.0890625,Bayesian,0.65,0.25,0.4,2863.495018058036,RL,true,0.3826884564399652,0.9638428610380645,0.9852760584576254
80,RL,Bayesian,8,correct,0.0,1.0,0.085625,RL,0.25,0.25,0.0,2623.697892599966,RL,true,0.24020344413422298,0.9779916816362357,0.9899851889824596
80,RL,Bayesian,8,correct,0.0,1.0,0.085625,Bayesian,0.65,0.25,0.4,2628.665477835154,RL,true,0.3856898168893979,0.9631721853787779,0.9842151191539333
80,RL,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.085625,RL,0.2,0.25,-0.04999999999999999,2642.5915452076383,Bayesian,false,0.363726060166037,0.9644913739872691,0.9811642359534215
80,RL,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.085625,Bayesian,0.65,0.25,0.4,2637.2411357141523,Bayesian,false,0.3856898168893979,0.9631721853787779,0.9842151191539333
80,RL,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.085625,RL,0.3,0.25,0.04999999999999999,2636.4154932085535,RL,true,0.3589010472825053,0.9781979768238714,0.989394694331188
80,RL,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.085625,Bayesian,0.65,0.25,0.4,2668.296199282643,RL,true,0.3856898168893979,0.9631721853787779,0.9842151191539333
80,RL,Bayesian,8,state_slope_0.80,0.0,0.8,0.085625,RL,0.4,0.25,0.15000000000000002,2627.2207466356826,RL,true,0.8429574547667384,0.9525241908324508,0.9729799221128251
80,RL,Bayesian,8,state_slope_0.80,0.0,0.8,0.085625,Bayesian,0.65,0.25,0.4,2661.7168479666757,RL,true,0.3856898168893979,0.9631721853787779,0.9842151191539333
80,RL,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.085625,RL,0.4,0.25,0.15000000000000002,2648.233576635227,RL,true,0.8429574547667384,0.9525241908324508,0.9729799221128251
80,RL,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.085625,Bayesian,0.65,0.25,0.4,2735.694948376036,RL,true,0.3856898168893979,0.9631721853787779,0.9842151191539333
81,RL,Bayesian,8,correct,0.0,1.0,0.086875,RL,0.25,0.25,0.0,2698.553723085753,RL,true,0.248084063446868,0.9760199355094133,0.9911405607611422
81,RL,Bayesian,8,correct,0.0,1.0,0.086875,Bayesian,0.65,0.25,0.4,2699.46552603961,RL,true,0.38365981886235795,0.9619739322275707,0.9852550882524338
81,RL,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.086875,RL,0.2,0.25,-0.04999999999999999,2715.521741997725,Bayesian,false,0.35705794045190753,0.9620919230638432,0.9832076598198902
81,RL,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.086875,Bayesian,0.45,0.25,0.2,2711.013366850114,Bayesian,false,0.4502892857465355,0.9630149851437846,0.9885178736827288
81,RL,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.086875,RL,0.3,0.25,0.04999999999999999,2712.922865223653,RL,true,0.37279861670163406,0.977176963254334,0.9900955971365104
81,RL,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.086875,Bayesian,0.65,0.25,0.4,2733.664315831297,RL,true,0.38365981886235795,0.9619739322275707,0.9852550882524338
81,RL,Bayesian,8,state_slope_0.80,0.0,0.8,0.086875,RL,0.3,0.25,0.04999999999999999,2697.6245109629094,RL,true,0.37279861670163406,0.977176963254334,0.9900955971365104
81,RL,Bayesian,8,state_slope_0.80,0.0,0.8,0.086875,Bayesian,0.65,0.25,0.4,2721.156939925923,RL,true,0.38365981886235795,0.9619739322275707,0.9852550882524338
81,RL,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.086875,RL,0.4,0.25,0.15000000000000002,2723.748362922808,RL,true,0.8443568919132768,0.9545107927445187,0.9734913907276689
81,RL,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.086875,Bayesian,0.65,0.25,0.4,2790.1796802410067,RL,true,0.38365981886235795,0.9619739322275707,0.9852550882524338
82,RL,Bayesian,8,correct,0.0,1.0,0.0896875,RL,0.25,0.25,0.0,2757.204794106388,RL,true,0.2350208300149256,0.9774165852279372,0.9894537128133681
82,RL,Bayesian,8,correct,0.0,1.0,0.0896875,Bayesian,0.65,0.25,0.4,2763.298657025866,RL,true,0.360662781451248,0.9632348789287162,0.9836895483809713
82,RL,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.0896875,RL,0.2,0.25,-0.04999999999999999,2770.3920592613495,Bayesian,false,0.3603584225613152,0.9634391232393161,0.9797724590641435
82,RL,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.0896875,Bayesian,0.45,0.25,0.2,2770.0185923551144,Bayesian,false,0.42676949315418317,0.9650581718640879,0.986630229233021
82,RL,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.0896875,RL,0.3,0.25,0.04999999999999999,2777.0246133085852,RL,true,0.358062935984996,0.978170696483829,0.9890190425464713
82,RL,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.0896875,Bayesian,0.65,0.25,0.4,2802.841452685944,RL,true,0.360662781451248,0.9632348789287162,0.9836895483809713
82,RL,Bayesian,8,state_slope_0.80,0.0,0.8,0.0896875,RL,0.3,0.25,0.04999999999999999,2758.9693968022466,RL,true,0.358062935984996,0.978170696483829,0.9890190425464713
82,RL,Bayesian,8,state_slope_0.80,0.0,0.8,0.0896875,Bayesian,0.65,0.25,0.4,2785.2346338176144,RL,true,0.360662781451248,0.9632348789287162,0.9836895483809713
82,RL,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.0896875,RL,0.4,0.25,0.15000000000000002,2790.2063827110105,RL,true,0.8521216289717468,0.9556152982735852,0.9721946441692045
82,RL,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.0896875,Bayesian,0.65,0.25,0.4,2857.643623488428,RL,true,0.360662781451248,0.9632348789287162,0.9836895483809713
83,RL,Bayesian,8,correct,0.0,1.0,0.09135416666666667,RL,0.25,0.25,0.0,2755.057195571072,RL,true,0.23924659553786556,0.9782916417424695,0.9895898155493654
83,RL,Bayesian,8,correct,0.0,1.0,0.09135416666666667,Bayesian,0.65,0.25,0.4,2757.375700291778,RL,true,0.37048577794746956,0.9644885568479825,0.9840421474970108
83,RL,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.09135416666666667,RL,0.2,0.25,-0.04999999999999999,2776.0526685848636,Bayesian,false,0.36298209953682514,0.964550489811069,0.9798533487141684
83,RL,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.09135416666666667,Bayesian,0.45,0.25,0.2,2772.0483353460554,Bayesian,false,0.4383827393860723,0.9654655182757045,0.9865119716790998
83,RL,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.09135416666666667,RL,0.3,0.25,0.04999999999999999,2766.857333099985,RL,true,0.36304445351692055,0.9790466372561043,0.9892432710352076
83,RL,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.09135416666666667,Bayesian,0.65,0.25,0.4,2790.9687860709246,RL,true,0.37048577794746956,0.9644885568479825,0.9840421474970108
83,RL,Bayesian,8,state_slope_0.80,0.0,0.8,0.09135416666666667,RL,0.3,0.25,0.04999999999999999,2757.9843730984685,RL,true,0.36304445351692055,0.9790466372561043,0.9892432710352076
83,RL,Bayesian,8,state_slope_0.80,0.0,0.8,0.09135416666666667,Bayesian,0.65,0.25,0.4,2784.177227921683,RL,true,0.37048577794746956,0.9644885568479825,0.9840421474970108
83,RL,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.09135416666666667,RL,0.4,0.25,0.15000000000000002,2777.0686216727972,RL,true,0.8576289823125243,0.9563976635173705,0.9726709932256872
83,RL,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.09135416666666667,Bayesian,0.65,0.25,0.4,2850.5778897312534,RL,true,0.37048577794746956,0.9644885568479825,0.9840421474970108
84,RL,Bayesian,8,correct,0.0,1.0,0.08958333333333333,RL,0.25,0.25,0.0,2767.7074970201743,RL,true,0.23280547809321808,0.9782275343401085,0.9904268961761556
84,RL,Bayesian,8,correct,0.0,1.0,0.08958333333333333,Bayesian,0.45,0.25,0.2,2767.9242486357352,RL,true,0.4133037222930552,0.9649820350923624,0.9875127991870588
84,RL,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.08958333333333333,RL,0.2,0.25,-0.04999999999999999,2778.3652599339002,Bayesian,false,0.3455038099122447,0.9637371232401382,0.981281985955717
84,RL,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.08958333333333333,Bayesian,0.3,0.25,0.04999999999999999,2773.2579407583053,Bayesian,false,0.4991446910480213,0.95667279083601,0.983929273004797
84,RL,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.08958333333333333,RL,0.3,0.25,0.04999999999999999,2789.820809854233,RL,true,0.36711516897407864,0.978991162697557,0.9900854601915003
84,RL,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.08958333333333333,Bayesian,0.65,0.25,0.4,2804.9680824589373,RL,true,0.3481822560195152,0.9638565504047494,0.9844444915648191
84,RL,Bayesian,8,state_slope_0.80,0.0,0.8,0.08958333333333333,RL,0.3,0.25,0.04999999999999999,2770.119235952259,RL,true,0.36711516897407864,0.978991162697557,0.9900854601915003
84,RL,Bayesian,8,state_slope_0.80,0.0,0.8,0.08958333333333333,Bayesian,0.65,0.25,0.4,2788.1284564174744,RL,true,0.3481822560195152,0.9638565504047494,0.9844444915648191
84,RL,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.08958333333333333,RL,0.4,0.25,0.15000000000000002,2805.9528328767233,RL,true,0.8618632852456791,0.9556214879080753,0.9741456092833394
84,RL,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.08958333333333333,Bayesian,0.65,0.25,0.4,2857.8931365905432,RL,true,0.3481822560195152,0.9638565504047494,0.9844444915648191
85,RL,Bayesian,8,correct,0.0,1.0,0.08760416666666666,RL,0.25,0.25,0.0,2714.5684068421765,RL,true,0.24132279179138932,0.9745923607553756,0.9883846937092771
85,RL,Bayesian,8,correct,0.0,1.0,0.08760416666666666,Bayesian,0.65,0.25,0.4,2726.483750896084,RL,true,0.3429564297763484,0.9625641409360912,0.983126827919398
85,RL,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.08760416666666666,RL,0.2,0.25,-0.04999999999999999,2726.818562266954,RL,true,0.3652816052133744,0.9585674700496218,0.9778625928756098
85,RL,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.08760416666666666,Bayesian,0.45,0.25,0.2,2729.7886714629085,RL,true,0.4135783410450767,0.9628994850789664,0.9853569107672994
85,RL,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.08760416666666666,RL,0.3,0.25,0.04999999999999999,2734.6890819954697,RL,true,0.3680341832175366,0.9772961569951564,0.988419223614446
85,RL,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.08760416666666666,Bayesian,0.65,0.25,0.4,2771.755576931697,RL,true,0.3429564297763484,0.9625641409360912,0.983126827919398
85,RL,Bayesian,8,state_slope_0.80,0.0,0.8,0.08760416666666666,RL,0.3,0.25,0.04999999999999999,2716.929318878079,RL,true,0.3680341832175366,0.9772961569951564,0.988419223614446
85,RL,Bayesian,8,state_slope_0.80,0.0,0.8,0.08760416666666666,Bayesian,0.65,0.25,0.4,2752.1743831602234,RL,true,0.3429564297763484,0.9625641409360912,0.983126827919398
85,RL,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.08760416666666666,RL,0.4,0.25,0.15000000000000002,2744.252575661322,RL,true,0.8697458989578538,0.9605405315604355,0.9721721195065518
85,RL,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.08760416666666666,Bayesian,0.65,0.25,0.4,2830.2425968577763,RL,true,0.3429564297763484,0.9625641409360912,0.983126827919398
86,RL,Bayesian,8,correct,0.0,1.0,0.09270833333333334,RL,0.25,0.25,0.0,2810.4869048417295,RL,true,0.23429844333821942,0.9779505315628522,0.9899042361884085
86,RL,Bayesian,8,correct,0.0,1.0,0.09270833333333334,Bayesian,0.65,0.25,0.4,2816.870717823209,RL,true,0.34890580263161564,0.9645149613535581,0.9842755045241555
86,RL,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.09270833333333334,RL,0.2,0.25,-0.04999999999999999,2828.1811953990077,RL,true,0.3584406937072709,0.9637132859026107,0.9795973210252946
86,RL,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.09270833333333334,Bayesian,0.45,0.25,0.2,2828.493500584998,RL,true,0.4145030617045541,0.9665046337854951,0.9871835146577388
86,RL,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.09270833333333334,RL,0.3,0.25,0.04999999999999999,2825.054026110331,RL,true,0.3626668950314547,0.9792704708363756,0.9895914919857417
86,RL,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.09270833333333334,Bayesian,0.65,0.25,0.4,2853.3196891394373,RL,true,0.34890580263161564,0.9645149613535581,0.9842755045241555
86,RL,Bayesian,8,state_slope_0.80,0.0,0.8,0.09270833333333334,RL,0.3,0.25,0.04999999999999999,2812.135818229668,RL,true,0.3626668950314547,0.9792704708363756,0.9895914919857417
86,RL,Bayesian,8,state_slope_0.80,0.0,0.8,0.09270833333333334,Bayesian,0.65,0.25,0.4,2839.682606994758,RL,true,0.34890580263161564,0.9645149613535581,0.9842755045241555
86,RL,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.09270833333333334,RL,0.4,0.25,0.15000000000000002,2834.5203591273125,RL,true,0.8653065042198821,0.9576715523194912,0.9725014977156426
86,RL,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.09270833333333334,Bayesian,0.65,0.25,0.4,2907.932134909011,RL,true,0.34890580263161564,0.9645149613535581,0.9842755045241555
87,RL,Bayesian,8,correct,0.0,1.0,0.0890625,RL,0.25,0.25,0.0,2743.2241907922344,RL,true,0.23759091170740138,0.9762415703445341,0.9891389584026732
87,RL,Bayesian,8,correct,0.0,1.0,0.0890625,Bayesian,0.65,0.25,0.4,2750.0170220671193,RL,true,0.35504661597112797,0.9628568789579462,0.9839481154371006
87,RL,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.0890625,RL,0.2,0.25,-0.04999999999999999,2755.4614344628994,RL,true,0.35906302222099323,0.9621475609618819,0.9798458866533719
87,RL,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.0890625,Bayesian,0.3,0.25,0.04999999999999999,2756.1173573666033,RL,true,0.5108082329678072,0.9577553413881311,0.9834278356133571
87,RL,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.0890625,RL,0.3,0.25,0.04999999999999999,2763.0433185332213,RL,true,0.3664462397592187,0.9777869410037331,0.9890395525330141
87,RL,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.0890625,Bayesian,0.65,0.25,0.4,2788.653841869619,RL,true,0.35504661597112797,0.9628568789579462,0.9839481154371006
87,RL,Bayesian,8,state_slope_0.80,0.0,0.8,0.0890625,RL,0.3,0.25,0.04999999999999999,2747.9420386707716,RL,true,0.3664462397592187,0.9777869410037331,0.9890395525330141
87,RL,Bayesian,8,state_slope_0.80,0.0,0.8,0.0890625,Bayesian,0.65,0.25,0.4,2774.369825700502,RL,true,0.35504661597112797,0.9628568789579462,0.9839481154371006
87,RL,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.0890625,RL,0.4,0.25,0.15000000000000002,2778.2958721727605,RL,true,0.8668026404052268,0.9581278924663079,0.9737109708077653
87,RL,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.0890625,Bayesian,0.65,0.25,0.4,2846.1815369669193,RL,true,0.35504661597112797,0.9628568789579462,0.9839481154371006
88,RL,Bayesian,8,correct,0.0,1.0,0.0865625,RL,0.25,0.25,0.0,2720.183846370697,Bayesian,false,0.2445222676407706,0.9744198164925444,0.9900276506625355
88,RL,Bayesian,8,correct,0.0,1.0,0.0865625,Bayesian,0.65,0.25,0.4,2719.1560677571206,Bayesian,false,0.3702184196134531,0.9606249081100918,0.9845204390292829
88,RL,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.0865625,RL,0.2,0.25,-0.04999999999999999,2731.7744920452046,Bayesian,false,0.35813943660013337,0.9595618125570649,0.9815992551789834
88,RL,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.0865625,Bayesian,0.3,0.25,0.04999999999999999,2726.271706756924,Bayesian,false,0.5257098503831099,0.9533793970479187,0.9841721989658223
88,RL,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.0865625,RL,0.3,0.25,0.04999999999999999,2740.3055251484047,RL,true,0.37112844266983747,0.9763763720987123,0.9898765905670603
88,RL,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.0865625,Bayesian,0.65,0.25,0.4,2756.029620419308,RL,true,0.3702184196134531,0.9606249081100918,0.9845204390292829
88,RL,Bayesian,8,state_slope_0.80,0.0,0.8,0.0865625,RL,0.3,0.25,0.04999999999999999,2720.1613509377166,RL,true,0.37112844266983747,0.9763763720987123,0.9898765905670603
88,RL,Bayesian,8,state_slope_0.80,0.0,0.8,0.0865625,Bayesian,0.65,0.25,0.4,2738.6302344885407,RL,true,0.3702184196134531,0.9606249081100918,0.9845204390292829
88,RL,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.0865625,RL,0.4,0.25,0.15000000000000002,2752.935931002075,RL,true,0.8562814757145844,0.9564343243838562,0.9753873700764238
88,RL,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.0865625,Bayesian,0.65,0.25,0.4,2810.5509668740992,RL,true,0.3702184196134531,0.9606249081100918,0.9845204390292829
89,RL,Bayesian,8,correct,0.0,1.0,0.08145833333333333,RL,0.25,0.25,0.0,2577.745457251322,RL,true,0.23657344764549673,0.9774602799607196,0.9902980168139563
89,RL,Bayesian,8,correct,0.0,1.0,0.08145833333333333,Bayesian,0.65,0.25,0.4,2588.0319804678174,RL,true,0.38758997629468644,0.9629480655212854,0.9846553946428214
89,RL,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.08145833333333333,RL,0.2,0.25,-0.04999999999999999,2584.0031996886237,RL,true,0.3616950183941334,0.9639024426230266,0.9813076021056732
89,RL,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.08145833333333333,Bayesian,0.45,0.25,0.2,2586.629634361636,RL,true,0.45885254720439866,0.9639137019548178,0.9873430104628577
89,RL,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.08145833333333333,RL,0.3,0.25,0.04999999999999999,2601.6989492761045,RL,true,0.3610551919022664,0.9784594425217658,0.9897810212405553
89,RL,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.08145833333333333,Bayesian,0.65,0.25,0.4,2634.1817155113854,RL,true,0.38758997629468644,0.9629480655212854,0.9846553946428214
89,RL,Bayesian,8,state_slope_0.80,0.0,0.8,0.08145833333333333,RL,0.3,0.25,0.04999999999999999,2586.060502995373,RL,true,0.3610551919022664,0.9784594425217658,0.9897810212405553
89,RL,Bayesian,8,state_slope_0.80,0.0,0.8,0.08145833333333333,Bayesian,0.65,0.25,0.4,2619.2977345166923,RL,true,0.38758997629468644,0.9629480655212854,0.9846553946428214
89,RL,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.08145833333333333,RL,0.4,0.25,0.15000000000000002,2620.101401489654,RL,true,0.8464400806390392,0.955721229175792,0.9734005976540642
89,RL,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.08145833333333333,Bayesian,0.65,0.25,0.4,2700.345489874087,RL,true,0.38758997629468644,0.9629480655212854,0.9846553946428214
90,RL,Bayesian,8,correct,0.0,1.0,0.07979166666666666,RL,0.25,0.25,0.0,2535.835769818975,RL,true,0.2477406370996235,0.9759448435771073,0.9908383880076119
90,RL,Bayesian,8,correct,0.0,1.0,0.07979166666666666,Bayesian,0.65,0.25,0.4,2540.4379773523983,RL,true,0.4052678807669083,0.9614387698156225,0.9850076736654005
90,RL,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.07979166666666666,RL,0.2,0.25,-0.04999999999999999,2545.7727201858656,Bayesian,false,0.36838108404093667,0.9616971910232238,0.981815029021052
90,RL,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.07979166666666666,Bayesian,0.45,0.25,0.2,2541.8875767443,Bayesian,false,0.47657504488506625,0.9617290708277572,0.9877040385147939
90,RL,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.07979166666666666,RL,0.3,0.25,0.04999999999999999,2555.9334317454077,RL,true,0.3697162527568578,0.9770029143541923,0.9905015382464605
90,RL,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.07979166666666666,Bayesian,0.65,0.25,0.4,2584.7690444988734,RL,true,0.4052678807669083,0.9614387698156225,0.9850076736654005
90,RL,Bayesian,8,state_slope_0.80,0.0,0.8,0.07979166666666666,RL,0.3,0.25,0.04999999999999999,2540.976229556327,RL,true,0.3697162527568578,0.9770029143541923,0.9905015382464605
90,RL,Bayesian,8,state_slope_0.80,0.0,0.8,0.07979166666666666,Bayesian,0.65,0.25,0.4,2571.8229606085433,RL,true,0.4052678807669083,0.9614387698156225,0.9850076736654005
90,RL,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.07979166666666666,RL,0.4,0.25,0.15000000000000002,2569.5930145980915,RL,true,0.848693518440025,0.9530389364977941,0.9744962594730642
90,RL,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.07979166666666666,Bayesian,0.65,0.25,0.4,2651.8035083435134,RL,true,0.4052678807669083,0.9614387698156225,0.9850076736654005
91,RL,Bayesian,8,correct,0.0,1.0,0.0809375,RL,0.25,0.25,0.0,2582.996301643434,RL,true,0.23744871505527085,0.9776362735413208,0.9906742745585833
91,RL,Bayesian,8,correct,0.0,1.0,0.0809375,Bayesian,0.65,0.25,0.4,2594.0474716643125,RL,true,0.39326353444863194,0.9628739730562578,0.9852633489020264
91,RL,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.0809375,RL,0.2,0.25,-0.04999999999999999,2584.409836184095,RL,true,0.3707932459185872,0.9641156311038817,0.981051413111002
91,RL,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.0809375,Bayesian,0.45,0.25,0.2,2588.0473185451224,RL,true,0.46403751008240407,0.9641880997400284,0.9877566659836928
91,RL,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.0809375,RL,0.3,0.25,0.04999999999999999,2611.9668189145,RL,true,0.3540083737560779,0.9778423033117487,0.990006099713973
91,RL,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.0809375,Bayesian,0.65,0.25,0.4,2644.5947032729355,RL,true,0.39326353444863194,0.9628739730562578,0.9852633489020264
91,RL,Bayesian,8,state_slope_0.80,0.0,0.8,0.0809375,RL,0.3,0.25,0.04999999999999999,2588.2775768866586,RL,true,0.3540083737560779,0.9778423033117487,0.990006099713973
91,RL,Bayesian,8,state_slope_0.80,0.0,0.8,0.0809375,Bayesian,0.65,0.25,0.4,2620.867114316687,RL,true,0.39326353444863194,0.9628739730562578,0.9852633489020264
91,RL,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.0809375,RL,0.4,0.25,0.15000000000000002,2629.090692516767,RL,true,0.8403392445583099,0.9519247562804922,0.9726069362431301
91,RL,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.0809375,Bayesian,0.65,0.25,0.4,2705.7626952714827,RL,true,0.39326353444863194,0.9628739730562578,0.9852633489020264
92,RL,Bayesian,8,correct,0.0,1.0,0.0959375,RL,0.25,0.25,0.0,2868.041246370115,RL,true,0.23415080638471936,0.9786915777711868,0.9898106742717465
92,RL,Bayesian,8,correct,0.0,1.0,0.0959375,Bayesian,0.65,0.25,0.4,2873.6450153565647,RL,true,0.3609041570296667,0.9640736199851291,0.983423247274682
92,RL,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.0959375,RL,0.2,0.25,-0.04999999999999999,2889.7132786966777,RL,true,0.3550596553792301,0.9659180349535621,0.9803468938284023
92,RL,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.0959375,Bayesian,0.3,0.25,0.04999999999999999,2890.5841246038217,RL,true,0.5064338818833708,0.9606194892661988,0.9835289263542509
92,RL,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.0959375,RL,0.3,0.25,0.04999999999999999,2880.334441187198,RL,true,0.36131091569028784,0.9788987415467141,0.9888989256843183
92,RL,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.0959375,Bayesian,0.65,0.25,0.4,2902.838339984287,RL,true,0.3609041570296667,0.9640736199851291,0.983423247274682
92,RL,Bayesian,8,state_slope_0.80,0.0,0.8,0.0959375,RL,0.3,0.25,0.04999999999999999,2868.6163971421615,RL,true,0.36131091569028784,0.9788987415467141,0.9888989256843183
92,RL,Bayesian,8,state_slope_0.80,0.0,0.8,0.0959375,Bayesian,0.65,0.25,0.4,2893.1008215041916,RL,true,0.3609041570296667,0.9640736199851291,0.983423247274682
92,RL,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.0959375,RL,0.4,0.25,0.15000000000000002,2892.160729169156,RL,true,0.8547301464973035,0.9566941042411614,0.9709806361182403
92,RL,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.0959375,Bayesian,0.65,0.25,0.4,2953.9138314089882,RL,true,0.3609041570296667,0.9640736199851291,0.983423247274682
93,RL,Bayesian,8,correct,0.0,1.0,0.09166666666666666,RL,0.25,0.25,0.0,2774.0095540272787,RL,true,0.23124956185844264,0.9779845906292076,0.9900771770992101
93,RL,Bayesian,8,correct,0.0,1.0,0.09166666666666666,Bayesian,0.65,0.25,0.4,2786.0727936901126,RL,true,0.3533801185902348,0.9640923343833158,0.9843786940402702
