study,replication,n_participants,n_items,n_stages,context_strength,proxy_r2_target,proxy_r2_realized,estimator,truth,estimate,standard_error,normal_ci_low,normal_ci_high,participant_t_ci_low,participant_t_ci_high,converged,bias,squared_error,normal_covered,participant_t_covered,sign_error,failure_rate,planned_actual_spearman
context_proxy,76,30,100,2,1.0,0.25,0.24999999999999956,oracle,0.2486695592997899,0.2160057209122365,0.08562091788865425,0.04818872185047415,0.38382271997399886,0.04089128165975062,0.3911201601647224,true,-0.03266383838755341,0.0010669263382082075,true,true,false,0.109,0.7492075522002097
context_proxy,76,30,100,2,1.0,0.5,0.49999999999999567,plan_conditioned,0.2486695592997899,0.6499643480704486,0.07265577772610768,0.5075590237272776,0.7923696724136196,0.5013665977928081,0.798562098348089,true,0.40129478877065866,0.16103750749448756,false,false,false,0.109,0.7492075522002097
context_proxy,76,30,100,2,1.0,0.5,0.49999999999999567,plan_plus_proxy,0.2486695592997899,0.44340220889637727,0.08808574345356456,0.27075415172739076,0.6160502660653637,0.26324663533585035,0.6235577824569042,true,0.19473264959658737,0.03792080481890728,false,false,false,0.109,0.7492075522002097
context_proxy,76,30,100,2,1.0,0.5,0.49999999999999567,oracle,0.2486695592997899,0.2160057209122365,0.08562091788865425,0.04818872185047415,0.38382271997399886,0.04089128165975062,0.3911201601647224,true,-0.03266383838755341,0.0010669263382082075,true,true,false,0.109,0.7492075522002097
context_proxy,76,30,100,2,1.0,0.75,0.7500000000000028,plan_conditioned,0.2486695592997899,0.6499643480704486,0.07265577772610768,0.5075590237272776,0.7923696724136196,0.5013665977928081,0.798562098348089,true,0.40129478877065866,0.16103750749448756,false,false,false,0.109,0.7492075522002097
context_proxy,76,30,100,2,1.0,0.75,0.7500000000000028,plan_plus_proxy,0.2486695592997899,0.31761450855132484,0.09284859257226671,0.13563126710968207,0.4995977499929676,0.12771781479222263,0.507511202310427,true,0.06894494925153494,0.004753406027296728,true,true,false,0.109,0.7492075522002097
context_proxy,76,30,100,2,1.0,0.75,0.7500000000000028,oracle,0.2486695592997899,0.2160057209122365,0.08562091788865425,0.04818872185047415,0.38382271997399886,0.04089128165975062,0.3911201601647224,true,-0.03266383838755341,0.0010669263382082075,true,true,false,0.109,0.7492075522002097
context_proxy,76,30,100,2,1.0,1.0,1.0000000000000004,plan_conditioned,0.2486695592997899,0.6499643480704486,0.07265577772610768,0.5075590237272776,0.7923696724136196,0.5013665977928081,0.798562098348089,true,0.40129478877065866,0.16103750749448756,false,false,false,0.109,0.7492075522002097
context_proxy,76,30,100,2,1.0,1.0,1.0000000000000004,plan_plus_proxy,0.2486695592997899,0.175785001271475,0.09324151918859049,-0.00696837633816233,0.35853837888111234,-0.014915317650515458,0.36648532019346547,true,-0.0728845580283149,0.005312158798982801,true,true,false,0.109,0.7492075522002097
context_proxy,76,30,100,2,1.0,1.0,1.0000000000000004,oracle,0.2486695592997899,0.2160057209122365,0.08562091788865425,0.04818872185047415,0.38382271997399886,0.04089128165975062,0.3911201601647224,true,-0.03266383838755341,0.0010669263382082075,true,true,false,0.109,0.7492075522002097
context_proxy,77,30,100,2,1.0,0.0,9.828552181074518e-34,plan_conditioned,0.25313301856974413,0.8034007303660793,0.07069070525604745,0.6648469480642263,0.9419545126679323,0.658822004553145,0.9479794561790136,true,0.5502677117963352,0.3027945546455746,false,false,false,0.123,0.7570722471964513
context_proxy,77,30,100,2,1.0,0.0,9.828552181074518e-34,plan_plus_proxy,0.25313301856974413,0.8025549201295843,0.07018504196997048,0.6649922378684421,0.9401176023907265,0.6590103918582728,0.9460994484008958,true,0.5494219015598402,0.3018644259136307,false,false,false,0.123,0.7570722471964513
context_proxy,77,30,100,2,1.0,0.0,9.828552181074518e-34,oracle,0.25313301856974413,0.292031525472743,0.09195482836676129,0.11180006187389091,0.47226298907159514,0.10396278475981771,0.48010026618566837,true,0.0388985069029989,0.0015130938392826528,true,true,false,0.123,0.7570722471964513
context_proxy,77,30,100,2,1.0,0.25,0.250000000000002,plan_conditioned,0.25313301856974413,0.8034007303660793,0.07069070525604745,0.6648469480642263,0.9419545126679323,0.658822004553145,0.9479794561790136,true,0.5502677117963352,0.3027945546455746,false,false,false,0.123,0.7570722471964513
context_proxy,77,30,100,2,1.0,0.25,0.250000000000002,plan_plus_proxy,0.25313301856974413,0.6985628148733904,0.06753224643679702,0.5661996118572683,0.8309260178895126,0.5604438626610426,0.8366817670857383,true,0.4454297963036463,0.19840770343510786,false,false,false,0.123,0.7570722471964513
context_proxy,77,30,100,2,1.0,0.25,0.250000000000002,oracle,0.25313301856974413,0.292031525472743,0.09195482836676129,0.11180006187389091,0.47226298907159514,0.10396278475981771,0.48010026618566837,true,0.0388985069029989,0.0015130938392826528,true,true,false,0.123,0.7570722471964513
context_proxy,77,30,100,2,1.0,0.5,0.5000000000000068,plan_conditioned,0.25313301856974413,0.8034007303660793,0.07069070525604745,0.6648469480642263,0.9419545126679323,0.658822004553145,0.9479794561790136,true,0.5502677117963352,0.3027945546455746,false,false,false,0.123,0.7570722471964513
context_proxy,77,30,100,2,1.0,0.5,0.5000000000000068,plan_plus_proxy,0.25313301856974413,0.5844860573173674,0.0716146997444483,0.4441212458182487,0.7248508688164861,0.4380175505875884,0.7309545640471463,true,0.33135303874762323,0.1097948362872839,false,false,false,0.123,0.7570722471964513
context_proxy,77,30,100,2,1.0,0.5,0.5000000000000068,oracle,0.25313301856974413,0.292031525472743,0.09195482836676129,0.11180006187389091,0.47226298907159514,0.10396278475981771,0.48010026618566837,true,0.0388985069029989,0.0015130938392826528,true,true,false,0.123,0.7570722471964513
context_proxy,77,30,100,2,1.0,0.75,0.7500000000000019,plan_conditioned,0.25313301856974413,0.8034007303660793,0.07069070525604745,0.6648469480642263,0.9419545126679323,0.658822004553145,0.9479794561790136,true,0.5502677117963352,0.3027945546455746,false,false,false,0.123,0.7570722471964513
context_proxy,77,30,100,2,1.0,0.75,0.7500000000000019,plan_plus_proxy,0.25313301856974413,0.44346913233906177,0.08095023238392782,0.28480667686656325,0.6021315878115603,0.2779073175299219,0.6090309471482016,true,0.19033611376931764,0.03622783620480663,false,false,false,0.123,0.7570722471964513
context_proxy,77,30,100,2,1.0,0.75,0.7500000000000019,oracle,0.25313301856974413,0.292031525472743,0.09195482836676129,0.11180006187389091,0.47226298907159514,0.10396278475981771,0.48010026618566837,true,0.0388985069029989,0.0015130938392826528,true,true,false,0.123,0.7570722471964513
context_proxy,77,30,100,2,1.0,1.0,1.0000000000000004,plan_conditioned,0.25313301856974413,0.8034007303660793,0.07069070525604745,0.6648469480642263,0.9419545126679323,0.658822004553145,0.9479794561790136,true,0.5502677117963352,0.3027945546455746,false,false,false,0.123,0.7570722471964513
context_proxy,77,30,100,2,1.0,1.0,1.0000000000000004,plan_plus_proxy,0.25313301856974413,0.282654216114638,0.10434584483174804,0.07813636024441184,0.4871720719848641,0.0692430012313674,0.49606543099790856,true,0.02952119754489385,0.0008715011044846467,true,true,false,0.123,0.7570722471964513
context_proxy,77,30,100,2,1.0,1.0,1.0000000000000004,oracle,0.25313301856974413,0.292031525472743,0.09195482836676129,0.11180006187389091,0.47226298907159514,0.10396278475981771,0.48010026618566837,true,0.0388985069029989,0.0015130938392826528,true,true,false,0.123,0.7570722471964513
context_proxy,78,30,100,2,1.0,0.0,8.802327224538748e-34,plan_conditioned,0.24467621186099747,0.7357405139083462,0.055534639123074894,0.6268926212271194,0.8445884065895729,0.6221594238086909,0.8493216040080014,true,0.4910643020473487,0.2411441487452497,false,false,false,0.12316666666666666,0.7337056154362671
context_proxy,78,30,100,2,1.0,0.0,8.802327224538748e-34,plan_plus_proxy,0.24467621186099747,0.7373279362719569,0.05595659492210253,0.6276530102246359,0.8470028623192779,0.6228838496644605,0.8517720228794533,true,0.49265172441095945,0.24270572156509193,false,false,false,0.12316666666666666,0.7337056154362671
context_proxy,78,30,100,2,1.0,0.0,8.802327224538748e-34,oracle,0.24467621186099747,0.29109366375111767,0.06388542683108948,0.16587822716218228,0.4163091003400531,0.16043329509587353,0.4217540324063618,true,0.0464174518901202,0.0021545798399716233,true,true,false,0.12316666666666666,0.7337056154362671
context_proxy,78,30,100,2,1.0,0.25,0.2500000000000048,plan_conditioned,0.24467621186099747,0.7357405139083462,0.055534639123074894,0.6268926212271194,0.8445884065895729,0.6221594238086909,0.8493216040080014,true,0.4910643020473487,0.2411441487452497,false,false,false,0.12316666666666666,0.7337056154362671
context_proxy,78,30,100,2,1.0,0.25,0.2500000000000048,plan_plus_proxy,0.24467621186099747,0.6678415157166618,0.06333559774944893,0.5437037441277419,0.7919792873055818,0.5383056737972955,0.7973773576360281,true,0.42316530385566437,0.17906887438725674,false,false,false,0.12316666666666666,0.7337056154362671
context_proxy,78,30,100,2,1.0,0.25,0.2500000000000048,oracle,0.24467621186099747,0.29109366375111767,0.06388542683108948,0.16587822716218228,0.4163091003400531,0.16043329509587353,0.4217540324063618,true,0.0464174518901202,0.0021545798399716233,true,true,false,0.12316666666666666,0.7337056154362671
context_proxy,78,30,100,2,1.0,0.5,0.500000000000003,plan_conditioned,0.24467621186099747,0.7357405139083462,0.055534639123074894,0.6268926212271194,0.8445884065895729,0.6221594238086909,0.8493216040080014,true,0.4910643020473487,0.2411441487452497,false,false,false,0.12316666666666666,0.7337056154362671
context_proxy,78,30,100,2,1.0,0.5,0.500000000000003,plan_plus_proxy,0.24467621186099747,0.566348713200948,0.06659311662544719,0.43582620461507154,0.6968712217868245,0.4301504971165834,0.7025469292853127,true,0.32167250133995057,0.1034731981183005,false,false,false,0.12316666666666666,0.7337056154362671
context_proxy,78,30,100,2,1.0,0.5,0.500000000000003,oracle,0.24467621186099747,0.29109366375111767,0.06388542683108948,0.16587822716218228,0.4163091003400531,0.16043329509587353,0.4217540324063618,true,0.0464174518901202,0.0021545798399716233,true,true,false,0.12316666666666666,0.7337056154362671
context_proxy,78,30,100,2,1.0,0.75,0.7500000000000019,plan_conditioned,0.24467621186099747,0.7357405139083462,0.055534639123074894,0.6268926212271194,0.8445884065895729,0.6221594238086909,0.8493216040080014,true,0.4910643020473487,0.2411441487452497,false,false,false,0.12316666666666666,0.7337056154362671
context_proxy,78,30,100,2,1.0,0.75,0.7500000000000019,plan_plus_proxy,0.24467621186099747,0.42964350171545224,0.06766178323464608,0.2970264065755459,0.5622605968553586,0.2912596170043965,0.568027386426508,true,0.18496728985445476,0.034212898316101886,false,false,false,0.12316666666666666,0.7337056154362671
context_proxy,78,30,100,2,1.0,0.75,0.7500000000000019,oracle,0.24467621186099747,0.29109366375111767,0.06388542683108948,0.16587822716218228,0.4163091003400531,0.16043329509587353,0.4217540324063618,true,0.0464174518901202,0.0021545798399716233,true,true,false,0.12316666666666666,0.7337056154362671
context_proxy,78,30,100,2,1.0,1.0,1.0,plan_conditioned,0.24467621186099747,0.7357405139083462,0.055534639123074894,0.6268926212271194,0.8445884065895729,0.6221594238086909,0.8493216040080014,true,0.4910643020473487,0.2411441487452497,false,false,false,0.12316666666666666,0.7337056154362671
context_proxy,78,30,100,2,1.0,1.0,1.0,plan_plus_proxy,0.24467621186099747,0.22809371061150047,0.06116368530026675,0.10821288742297763,0.3479745338000233,0.10299992841331862,0.3531874928096823,true,-0.016582501249497006,0.00027497934768956975,true,true,false,0.12316666666666666,0.7337056154362671
context_proxy,78,30,100,2,1.0,1.0,1.0,oracle,0.24467621186099747,0.29109366375111767,0.06388542683108948,0.16587822716218228,0.4163091003400531,0.16043329509587353,0.4217540324063618,true,0.0464174518901202,0.0021545798399716233,true,true,false,0.12316666666666666,0.7337056154362671
context_proxy,79,30,100,2,1.0,0.0,6.713033386431652e-34,plan_conditioned,0.25112688945541406,0.7386938397127825,0.06845854369688244,0.6045150940668929,0.8728725853586721,0.5986803968866816,0.8787072825388833,true,0.4875669502573684,0.23772153098327115,false,false,false,0.11683333333333333,0.7474756063743224
context_proxy,79,30,100,2,1.0,0.0,6.713033386431652e-34,plan_plus_proxy,0.25112688945541406,0.7374136923809771,0.0685536039750921,0.6030486285897966,0.8717787561721576,0.5972058294560925,0.8776215553058617,true,0.48628680292556303,0.2364748546995654,false,false,false,0.11683333333333333,0.7474756063743224
context_proxy,79,30,100,2,1.0,0.0,6.713033386431652e-34,oracle,0.25112688945541406,0.2574552455913646,0.0771861125170794,0.10617046505788902,0.40874002612484023,0.09959192031044378,0.41531857087228546,true,0.0063283561359505636,4.004809138342315e-5,true,true,false,0.11683333333333333,0.7474756063743224
context_proxy,79,30,100,2,1.0,0.25,0.25000000000000144,plan_conditioned,0.25112688945541406,0.7386938397127825,0.06845854369688244,0.6045150940668929,0.8728725853586721,0.5986803968866816,0.8787072825388833,true,0.4875669502573684,0.23772153098327115,false,false,false,0.11683333333333333,0.7474756063743224
context_proxy,79,30,100,2,1.0,0.25,0.25000000000000144,plan_plus_proxy,0.25112688945541406,0.694398499760705,0.06638428196707893,0.5642853071052303,0.8245116924161797,0.5586273985099397,0.8301696010114703,true,0.44327161030529094,0.1964897205026457,false,false,false,0.11683333333333333,0.7474756063743224
context_proxy,79,30,100,2,1.0,0.25,0.25000000000000144,oracle,0.25112688945541406,0.2574552455913646,0.0771861125170794,0.10617046505788902,0.40874002612484023,0.09959192031044378,0.41531857087228546,true,0.0063283561359505636,4.004809138342315e-5,true,true,false,0.11683333333333333,0.7474756063743224
context_proxy,79,30,100,2,1.0,0.5,0.5000000000000048,plan_conditioned,0.25112688945541406,0.7386938397127825,0.06845854369688244,0.6045150940668929,0.8728725853586721,0.5986803968866816,0.8787072825388833,true,0.4875669502573684,0.23772153098327115,false,false,false,0.11683333333333333,0.7474756063743224
context_proxy,79,30,100,2,1.0,0.5,0.5000000000000048,plan_plus_proxy,0.25112688945541406,0.612956995165066,0.06805345247225995,0.47957222831943647,0.7463417620106955,0.47377205691933083,0.752141933410801,true,0.3618301057096519,0.13092102539785788,false,false,false,0.11683333333333333,0.7474756063743224
context_proxy,79,30,100,2,1.0,0.5,0.5000000000000048,oracle,0.25112688945541406,0.2574552455913646,0.0771861125170794,0.10617046505788902,0.40874002612484023,0.09959192031044378,0.41531857087228546,true,0.0063283561359505636,4.004809138342315e-5,true,true,false,0.11683333333333333,0.7474756063743224
context_proxy,79,30,100,2,1.0,0.75,0.7499999999999983,plan_conditioned,0.25112688945541406,0.7386938397127825,0.06845854369688244,0.6045150940668929,0.8728725853586721,0.5986803968866816,0.8787072825388833,true,0.4875669502573684,0.23772153098327115,false,false,false,0.11683333333333333,0.7474756063743224
context_proxy,79,30,100,2,1.0,0.75,0.7499999999999983,plan_plus_proxy,0.25112688945541406,0.49654164103723625,0.0721137089205636,0.3551987715529316,0.6378845105215409,0.34905254594877005,0.6440307361257025,true,0.2454147515818222,0.0602284002939675,false,false,false,0.11683333333333333,0.7474756063743224
context_proxy,79,30,100,2,1.0,0.75,0.7499999999999983,oracle,0.25112688945541406,0.2574552455913646,0.0771861125170794,0.10617046505788902,0.40874002612484023,0.09959192031044378,0.41531857087228546,true,0.0063283561359505636,4.004809138342315e-5,true,true,false,0.11683333333333333,0.7474756063743224
context_proxy,79,30,100,2,1.0,1.0,0.9999999999999998,plan_conditioned,0.25112688945541406,0.7386938397127825,0.06845854369688244,0.6045150940668929,0.8728725853586721,0.5986803968866816,0.8787072825388833,true,0.4875669502573684,0.23772153098327115,false,false,false,0.11683333333333333,0.7474756063743224
context_proxy,79,30,100,2,1.0,1.0,0.9999999999999998,plan_plus_proxy,0.25112688945541406,0.3059303822151407,0.0819556900695183,0.1452972296788848,0.46656353475139656,0.13831217554352104,0.4735485888867603,true,0.054803492759726624,0.0030034228186654084,true,true,false,0.11683333333333333,0.7474756063743224
context_proxy,79,30,100,2,1.0,1.0,0.9999999999999998,oracle,0.25112688945541406,0.2574552455913646,0.0771861125170794,0.10617046505788902,0.40874002612484023,0.09959192031044378,0.41531857087228546,true,0.0063283561359505636,4.004809138342315e-5,true,true,false,0.11683333333333333,0.7474756063743224
context_proxy,80,30,100,2,1.0,0.0,5.840602858132533e-33,plan_conditioned,0.24479319258250026,0.6948367717255491,0.07406659644135836,0.5496662427004868,0.8400073007506115,0.5433535731918024,0.8463199702592958,true,0.4500435791430489,0.2025392231278857,false,false,false,0.1165,0.7428195835227662
context_proxy,80,30,100,2,1.0,0.0,5.840602858132533e-33,plan_plus_proxy,0.24479319258250026,0.6950369210854709,0.07427373709839948,0.5494603963726079,0.8406134457983339,0.5431300723398529,0.8469437698310889,true,0.4502437285029706,0.2027194150562567,false,false,false,0.1165,0.7428195835227662
context_proxy,80,30,100,2,1.0,0.0,5.840602858132533e-33,oracle,0.24479319258250026,0.2102990505735386,0.08981902780816081,0.034253756069543395,0.3863443450775338,0.026598512472746555,0.3939995886743306,true,-0.03449414200896167,0.0011898458329344143,true,true,false,0.1165,0.7428195835227662
context_proxy,80,30,100,2,1.0,0.25,0.2499999999999986,plan_conditioned,0.24479319258250026,0.6948367717255491,0.07406659644135836,0.5496662427004868,0.8400073007506115,0.5433535731918024,0.8463199702592958,true,0.4500435791430489,0.2025392231278857,false,false,false,0.1165,0.7428195835227662
context_proxy,80,30,100,2,1.0,0.25,0.2499999999999986,plan_plus_proxy,0.24479319258250026,0.6120445653187188,0.0742688509401688,0.4664776174759879,0.7576115131614496,0.46014770988875026,0.7639414207486872,true,0.3672513727362185,0.1348735707766369,false,false,false,0.1165,0.7428195835227662
context_proxy,80,30,100,2,1.0,0.25,0.2499999999999986,oracle,0.24479319258250026,0.2102990505735386,0.08981902780816081,0.034253756069543395,0.3863443450775338,0.026598512472746555,0.3939995886743306,true,-0.03449414200896167,0.0011898458329344143,true,true,false,0.1165,0.7428195835227662
context_proxy,80,30,100,2,1.0,0.5,0.4999999999999999,plan_conditioned,0.24479319258250026,0.6948367717255491,0.07406659644135836,0.5496662427004868,0.8400073007506115,0.5433535731918024,0.8463199702592958,true,0.4500435791430489,0.2025392231278857,false,false,false,0.1165,0.7428195835227662
context_proxy,80,30,100,2,1.0,0.5,0.4999999999999999,plan_plus_proxy,0.24479319258250026,0.5123083323375514,0.07735010117669695,0.3607021340312253,0.6639145306438774,0.3541096125890071,0.6705070520860956,true,0.2675151397550511,0.07156434999816452,false,false,false,0.1165,0.7428195835227662
context_proxy,80,30,100,2,1.0,0.5,0.4999999999999999,oracle,0.24479319258250026,0.2102990505735386,0.08981902780816081,0.034253756069543395,0.3863443450775338,0.026598512472746555,0.3939995886743306,true,-0.03449414200896167,0.0011898458329344143,true,true,false,0.1165,0.7428195835227662
context_proxy,80,30,100,2,1.0,0.75,0.749999999999997,plan_conditioned,0.24479319258250026,0.6948367717255491,0.07406659644135836,0.5496662427004868,0.8400073007506115,0.5433535731918024,0.8463199702592958,true,0.4500435791430489,0.2025392231278857,false,false,false,0.1165,0.7428195835227662
context_proxy,80,30,100,2,1.0,0.75,0.749999999999997,plan_plus_proxy,0.24479319258250026,0.3861917362164422,0.08197166185048023,0.22552727898950095,0.5468561934433834,0.21854086358496158,0.5538426088479228,true,0.14139854363394194,0.019993548141799784,true,true,false,0.1165,0.7428195835227662
context_proxy,80,30,100,2,1.0,0.75,0.749999999999997,oracle,0.24479319258250026,0.2102990505735386,0.08981902780816081,0.034253756069543395,0.3863443450775338,0.026598512472746555,0.3939995886743306,true,-0.03449414200896167,0.0011898458329344143,true,true,false,0.1165,0.7428195835227662
context_proxy,80,30,100,2,1.0,1.0,1.0000000000000004,plan_conditioned,0.24479319258250026,0.6948367717255491,0.07406659644135836,0.5496662427004868,0.8400073007506115,0.5433535731918024,0.8463199702592958,true,0.4500435791430489,0.2025392231278857,false,false,false,0.1165,0.7428195835227662
context_proxy,80,30,100,2,1.0,1.0,1.0000000000000004,plan_plus_proxy,0.24479319258250026,0.2231180327271595,0.09131633847726467,0.04413800931172074,0.40209805614259825,0.036355150462434704,0.4098809149918843,true,-0.02167515985534077,0.0004698125547545761,true,true,false,0.1165,0.7428195835227662
context_proxy,80,30,100,2,1.0,1.0,1.0000000000000004,oracle,0.24479319258250026,0.2102990505735386,0.08981902780816081,0.034253756069543395,0.3863443450775338,0.026598512472746555,0.3939995886743306,true,-0.03449414200896167,0.0011898458329344143,true,true,false,0.1165,0.7428195835227662
context_proxy,81,30,100,2,1.0,0.0,0.0,plan_conditioned,0.24451257735190224,0.7190576037477199,0.05367820505656719,0.6138483218368482,0.8242668856585915,0.6092733476295511,0.8288418598658887,true,0.47454502639581764,0.22519298207700725,false,false,false,0.1195,0.7328070209113061
context_proxy,81,30,100,2,1.0,0.0,0.0,plan_plus_proxy,0.24451257735190224,0.7203564094877204,0.05372216969135497,0.6150609568926646,0.8256518620827762,0.6104822355952781,0.8302305833801626,true,0.47584383213581816,0.22642735258170069,false,false,false,0.1195,0.7328070209113061
context_proxy,81,30,100,2,1.0,0.0,0.0,oracle,0.24451257735190224,0.29486996160933393,0.07526521643744487,0.147350137391942,0.44238978582672583,0.14093530992993814,0.4488046132887297,true,0.05035738425743169,0.002535866149250629,true,true,false,0.1195,0.7328070209113061
context_proxy,81,30,100,2,1.0,0.25,0.2500000000000012,plan_conditioned,0.24451257735190224,0.7190576037477199,0.05367820505656719,0.6138483218368482,0.8242668856585915,0.6092733476295511,0.8288418598658887,true,0.47454502639581764,0.22519298207700725,false,false,false,0.1195,0.7328070209113061
context_proxy,81,30,100,2,1.0,0.25,0.2500000000000012,plan_plus_proxy,0.24451257735190224,0.688671976024016,0.0587960247130931,0.5734317675863535,0.8039121844616784,0.568420603441231,0.8089233486068009,true,0.44415939867211374,0.19727757142877367,false,false,false,0.1195,0.7328070209113061
context_proxy,81,30,100,2,1.0,0.25,0.2500000000000012,oracle,0.24451257735190224,0.29486996160933393,0.07526521643744487,0.147350137391942,0.44238978582672583,0.14093530992993814,0.4488046132887297,true,0.05035738425743169,0.002535866149250629,true,true,false,0.1195,0.7328070209113061
context_proxy,81,30,100,2,1.0,0.5,0.49999999999999944,plan_conditioned,0.24451257735190224,0.7190576037477199,0.05367820505656719,0.6138483218368482,0.8242668856585915,0.6092733476295511,0.8288418598658887,true,0.47454502639581764,0.22519298207700725,false,false,false,0.1195,0.7328070209113061
context_proxy,81,30,100,2,1.0,0.5,0.49999999999999944,plan_plus_proxy,0.24451257735190224,0.6153299922175213,0.06417984360462282,0.48953749875246055,0.741122485682582,0.48406747364990566,0.7465925107851369,true,0.37081741486561903,0.1375055551676206,false,false,false,0.1195,0.7328070209113061
context_proxy,81,30,100,2,1.0,0.5,0.49999999999999944,oracle,0.24451257735190224,0.29486996160933393,0.07526521643744487,0.147350137391942,0.44238978582672583,0.14093530992993814,0.4488046132887297,true,0.05035738425743169,0.002535866149250629,true,true,false,0.1195,0.7328070209113061
context_proxy,81,30,100,2,1.0,0.75,0.7499999999999988,plan_conditioned,0.24451257735190224,0.7190576037477199,0.05367820505656719,0.6138483218368482,0.8242668856585915,0.6092733476295511,0.8288418598658887,true,0.47454502639581764,0.22519298207700725,false,false,false,0.1195,0.7328070209113061
context_proxy,81,30,100,2,1.0,0.75,0.7499999999999988,plan_plus_proxy,0.24451257735190224,0.50685009641673,0.07110184149912598,0.367490487078443,0.6462097057550169,0.36143050257249637,0.6522696902609635,true,0.2623375190648277,0.06882097390908884,false,false,false,0.1195,0.7328070209113061
context_proxy,81,30,100,2,1.0,0.75,0.7499999999999988,oracle,0.24451257735190224,0.29486996160933393,0.07526521643744487,0.147350137391942,0.44238978582672583,0.14093530992993814,0.4488046132887297,true,0.05035738425743169,0.002535866149250629,true,true,false,0.1195,0.7328070209113061
context_proxy,81,30,100,2,1.0,1.0,1.0,plan_conditioned,0.24451257735190224,0.7190576037477199,0.05367820505656719,0.6138483218368482,0.8242668856585915,0.6092733476295511,0.8288418598658887,true,0.47454502639581764,0.22519298207700725,false,false,false,0.1195,0.7328070209113061
context_proxy,81,30,100,2,1.0,1.0,1.0,plan_plus_proxy,0.24451257735190224,0.3179606723012301,0.0832378518898385,0.15481448259714664,0.48110686200531355,0.14772015026868077,0.4882011943337794,true,0.07344809494932786,0.005394622651685481,true,true,false,0.1195,0.7328070209113061
context_proxy,81,30,100,2,1.0,1.0,1.0,oracle,0.24451257735190224,0.29486996160933393,0.07526521643744487,0.147350137391942,0.44238978582672583,0.14093530992993814,0.4488046132887297,true,0.05035738425743169,0.002535866149250629,true,true,false,0.1195,0.7328070209113061
context_proxy,82,30,100,2,1.0,0.0,3.786877789812868e-34,plan_conditioned,0.24312241939350437,0.6836185432311478,0.06751611036758044,0.5512869669106901,0.8159501195516055,0.5455325929858692,0.8217044934764264,true,0.4404961238376434,0.1940368351159885,false,false,false,0.10583333333333333,0.7372610144239171
context_proxy,82,30,100,2,1.0,0.0,3.786877789812868e-34,plan_plus_proxy,0.24312241939350437,0.6835785026154759,0.06744488060734431,0.5513865366250811,0.8157704686058708,0.5456382335872343,0.8215187716437176,true,0.44045608322197155,0.19400156124724033,false,false,false,0.10583333333333333,0.7372610144239171
context_proxy,82,30,100,2,1.0,0.0,3.786877789812868e-34,oracle,0.24312241939350437,0.2937230119305359,0.06887150111512991,0.1587348697448813,0.42871115411619054,0.1528649763516967,0.4345810475093751,true,0.05060059253703153,0.002560419965098691,true,true,false,0.10583333333333333,0.7372610144239171
context_proxy,82,30,100,2,1.0,0.25,0.2499999999999994,plan_conditioned,0.24312241939350437,0.6836185432311478,0.06751611036758044,0.5512869669106901,0.8159501195516055,0.5455325929858692,0.8217044934764264,true,0.4404961238376434,0.1940368351159885,false,false,false,0.10583333333333333,0.7372610144239171
context_proxy,82,30,100,2,1.0,0.25,0.2499999999999994,plan_plus_proxy,0.24312241939350437,0.6180070916607205,0.07440374004232916,0.4721757611777554,0.7638384221436857,0.46583435704061305,0.770179826280828,true,0.37488467226721617,0.14053851750089807,false,false,false,0.10583333333333333,0.7372610144239171
context_proxy,82,30,100,2,1.0,0.25,0.2499999999999994,oracle,0.24312241939350437,0.2937230119305359,0.06887150111512991,0.1587348697448813,0.42871115411619054,0.1528649763516967,0.4345810475093751,true,0.05060059253703153,0.002560419965098691,true,true,false,0.10583333333333333,0.7372610144239171
context_proxy,82,30,100,2,1.0,0.5,0.5000000000000001,plan_conditioned,0.24312241939350437,0.6836185432311478,0.06751611036758044,0.5512869669106901,0.8159501195516055,0.5455325929858692,0.8217044934764264,true,0.4404961238376434,0.1940368351159885,false,false,false,0.10583333333333333,0.7372610144239171
context_proxy,82,30,100,2,1.0,0.5,0.5000000000000001,plan_plus_proxy,0.24312241939350437,0.5313418686141043,0.0790357830283178,0.3764317338786014,0.6862520033496071,0.3696955423754199,0.6929881948527886,true,0.2882194492205999,0.08307045090902596,false,false,false,0.10583333333333333,0.7372610144239171
context_proxy,82,30,100,2,1.0,0.5,0.5000000000000001,oracle,0.24312241939350437,0.2937230119305359,0.06887150111512991,0.1587348697448813,0.42871115411619054,0.1528649763516967,0.4345810475093751,true,0.05060059253703153,0.002560419965098691,true,true,false,0.10583333333333333,0.7372610144239171
context_proxy,82,30,100,2,1.0,0.75,0.749999999999999,plan_conditioned,0.24312241939350437,0.6836185432311478,0.06751611036758044,0.5512869669106901,0.8159501195516055,0.5455325929858692,0.8217044934764264,true,0.4404961238376434,0.1940368351159885,false,false,false,0.10583333333333333,0.7372610144239171
context_proxy,82,30,100,2,1.0,0.75,0.749999999999999,plan_plus_proxy,0.24312241939350437,0.41902997182552937,0.08282040127057905,0.25670198533519445,0.5813579583158643,0.24964323217361611,0.5884167114774426,true,0.175907552432025,0.03094346700262562,false,false,false,0.10583333333333333,0.7372610144239171
context_proxy,82,30,100,2,1.0,0.75,0.749999999999999,oracle,0.24312241939350437,0.2937230119305359,0.06887150111512991,0.1587348697448813,0.42871115411619054,0.1528649763516967,0.4345810475093751,true,0.05060059253703153,0.002560419965098691,true,true,false,0.10583333333333333,0.7372610144239171
