participant_code,card_code,study_day,daily_review_index,first_ease,last_ease,last_scheduled_interval_days,next_gap_days,next_first_ease,scheduler_encoding
P04,C067,9,5,3,3,5.0,5.041369537037037,3.0,mixed
P04,C068,4,1,1,3,1.0,0.7943351736111111,2.0,mixed
P04,C068,5,2,2,2,1.0,1.002307662037037,3.0,mixed
P04,C068,6,3,3,3,4.0,2.475796851851852,1.0,mixed
P04,C068,8,4,1,3,1.0,0.9732142824074076,3.0,mixed
P04,C068,9,5,3,3,3.0,3.0151467708333333,3.0,mixed
P04,C069,4,1,2,3,2.0,1.8012790277777777,3.0,mixed
P04,C069,6,2,3,3,12.0,2.4798034490740744,2.0,mixed
P04,C069,8,3,2,4,5.0,4.995115393518518,2.0,mixed
P04,C070,4,1,3,3,3.0,3.033185347222222,3.0,mixed
P04,C070,7,2,3,3,30.0,1.2501342708333332,3.0,mixed
P04,C070,8,3,3,3,3.0,2.942379594907408,2.0,mixed
P04,C071,4,1,1,3,1.0,0.7903294675925926,1.0,mixed
P04,C071,5,2,1,1,0.0069444444444444,1.0053274305555555,3.0,mixed
P04,C071,6,3,3,3,2.0,1.8180585648148149,3.0,mixed
P04,C071,8,4,3,3,3.0,2.939026273148148,3.0,mixed
P04,C072,4,1,1,3,1.0,0.974667986111111,3.0,mixed
P04,C072,5,2,3,3,6.0,3.301043425925926,1.0,mixed
P04,C072,8,3,1,3,1.0,0.9556584606481482,4.0,mixed
P04,C073,4,1,1,3,1.0,0.9808634722222224,3.0,mixed
P04,C073,5,2,3,3,3.0,2.6217930555555555,3.0,mixed
P04,C073,8,3,3,3,1.0,0.9686974652777778,3.0,mixed
P04,C073,9,4,3,3,3.0,3.0144330902777776,4.0,mixed
P04,C074,4,1,1,3,1.0,0.9819258217592592,3.0,mixed
P04,C074,5,2,3,3,2.0,2.0315651157407406,3.0,mixed
P04,C074,7,3,3,3,9.0,1.2600181828703705,1.0,mixed
P04,C074,8,4,1,3,1.0,0.957224039351852,3.0,mixed
P04,C074,9,5,3,3,5.0,5.046128541666667,2.0,mixed
P04,C075,4,1,1,3,1.0,0.970411875,3.0,mixed
P04,C075,5,2,3,3,6.0,3.3082337962962964,2.0,mixed
P04,C075,8,3,2,3,2.0,1.9214054050925928,2.0,mixed
P04,C076,4,1,1,3,1.0,0.7889606828703704,3.0,mixed
P04,C076,5,2,3,3,3.0,2.812976990740741,3.0,mixed
P04,C076,8,3,3,3,1.0,0.9598505208333334,3.0,mixed
P04,C076,9,4,3,3,3.0,3.0242749884259257,4.0,mixed
P04,C077,4,1,2,3,1.0,0.9737683333333332,1.0,mixed
P04,C077,5,2,1,1,0.0069444444444444,0.8372806134259259,3.0,mixed
P04,C077,6,3,3,3,2.0,1.7935513194444446,3.0,mixed
P04,C077,8,4,3,3,2.0,1.9187258333333332,3.0,mixed
P04,C078,4,1,2,3,3.0,3.0154016782407407,3.0,mixed
P04,C078,7,2,3,3,13.0,1.263795752314815,1.0,mixed
P04,C078,8,3,1,3,1.0,0.9575680902777778,4.0,mixed
P04,C079,4,1,3,3,5.0,4.280984143518519,2.0,mixed
P04,C079,8,2,2,3,2.0,1.917220914351852,3.0,mixed
P04,C080,5,1,3,3,4.0,3.3277230439814818,2.0,mixed
P04,C080,8,2,2,3,4.0,3.982179155092593,2.0,mixed
P04,C081,5,1,1,3,1.0,0.8443216550925926,3.0,mixed
P04,C081,6,2,3,3,2.0,1.7946559953703702,3.0,mixed
P04,C081,8,3,3,3,4.0,1.6248784953703703,1.0,mixed
P04,C081,9,4,1,3,1.0,0.9558392361111112,3.0,mixed
P04,C081,10,5,3,3,2.0,2.063149722222222,2.0,mixed
P04,C082,5,1,2,3,2.0,2.058416631944444,3.0,mixed
P04,C082,7,2,3,3,14.0,2.2137475,1.0,mixed
P04,C082,9,3,1,3,1.0,0.9577802430555556,2.0,mixed
P04,C082,10,4,2,2,2.0,2.0602330555555555,3.0,mixed
P04,C083,5,1,3,3,3.0,2.6378994675925926,3.0,mixed
P04,C083,8,2,3,3,16.0,1.6327259375,2.0,mixed
P04,C083,9,3,2,3,4.0,4.023996238425927,3.0,mixed
P04,C084,5,1,1,3,1.0,0.8442572916666666,3.0,mixed
P04,C084,6,2,3,3,2.0,1.791797662037037,3.0,mixed
P04,C084,8,3,3,3,4.0,1.6326081828703705,1.0,mixed
P04,C084,9,4,1,3,1.0,0.9624285069444444,3.0,mixed
P04,C084,10,5,3,3,3.0,3.0617485069444443,3.0,mixed
P04,C085,5,1,3,3,2.0,2.057142743055556,3.0,mixed
P04,C085,7,2,3,3,6.0,2.2117861805555554,2.0,mixed
P04,C085,9,3,2,3,2.0,1.9764254166666664,3.0,mixed
P04,C086,5,1,1,3,1.0,0.8229674768518519,3.0,mixed
P04,C086,6,2,3,3,2.0,1.818371689814815,1.0,mixed
P04,C086,8,3,1,1,0.0069444444444444,1.6235639699074074,2.0,mixed
P04,C086,9,4,2,3,4.0,4.018236087962963,3.0,mixed
P04,C087,5,1,1,3,1.0,0.8373389699074074,2.0,mixed
P04,C087,6,2,2,2,2.0,1.786037210648148,3.0,mixed
P04,C087,8,3,3,3,9.0,1.6380997222222222,1.0,mixed
P04,C087,9,4,1,3,1.0,0.9582409837962962,3.0,mixed
P04,C087,10,5,3,3,3.0,3.0613460763888884,3.0,mixed
P04,C088,5,1,1,3,1.0,0.8087434143518518,1.0,mixed
P04,C088,6,2,1,1,0.0069444444444444,1.2323290046296296,3.0,mixed
P04,C088,7,3,3,3,2.0,2.2191915972222223,3.0,mixed
P04,C088,9,4,3,3,3.0,3.0196516203703703,3.0,mixed
P04,C089,5,1,3,3,3.0,2.631606493055556,3.0,mixed
P04,C089,8,2,3,3,25.0,1.6312021643518515,4.0,mixed
P04,C090,5,1,3,3,5.0,4.260886446759259,3.0,mixed
P04,C090,9,2,3,3,5.0,5.038934467592592,3.0,mixed
P04,C091,5,1,1,3,1.0,0.8290736921296297,3.0,mixed
P04,C091,6,2,3,3,5.0,3.427586666666667,2.0,mixed
P04,C091,9,3,2,3,2.0,1.967128680555556,3.0,mixed
P04,C092,5,1,3,3,5.0,4.254542638888889,1.0,mixed
P04,C092,9,2,1,3,1.0,0.9550205902777776,3.0,mixed
P04,C092,10,3,3,3,3.0,3.060134537037037,3.0,mixed
P04,C093,5,1,3,3,3.0,2.6228471296296294,3.0,mixed
P04,C093,8,2,3,3,23.0,1.6322784837962965,2.0,mixed
P04,C093,9,3,2,3,2.0,1.9670047800925925,3.0,mixed
P04,C094,5,1,1,3,1.0,0.8070008101851851,3.0,mixed
P04,C094,6,2,3,3,5.0,3.447177094907408,1.0,mixed
P04,C094,9,3,1,3,1.0,0.9517380208333333,3.0,mixed
P04,C094,10,4,3,3,4.0,4.081928356481481,2.0,mixed
P04,C095,5,1,3,3,5.0,4.255449618055556,1.0,mixed
P04,C095,9,2,1,3,1.0,0.953366111111111,3.0,mixed
P04,C095,10,3,3,3,2.0,2.0591378935185185,3.0,mixed
P04,C096,5,1,1,3,1.0,0.8229154513888889,3.0,mixed
P04,C096,6,2,3,3,5.0,3.435664861111112,1.0,mixed
P04,C096,9,3,1,3,1.0,0.9505878819444444,3.0,mixed
P04,C097,5,1,3,3,5.0,4.260260902777778,2.0,mixed
P04,C097,9,2,2,3,4.0,4.011819502314815,3.0,mixed
P04,C098,5,1,2,3,2.0,2.02513369212963,3.0,mixed
P04,C098,7,2,3,3,15.0,2.235588460648148,2.0,mixed
P04,C098,9,3,2,3,2.0,1.9644096875,3.0,mixed
P04,C099,5,1,3,3,3.0,2.612554583333333,3.0,mixed
P04,C099,8,2,3,3,30.0,1.6495571875,2.0,mixed
P04,C099,9,3,2,3,4.0,4.010767766203704,2.0,mixed
P04,C100,6,1,3,3,5.0,3.442609351851852,2.0,mixed
P04,C100,9,2,2,3,2.0,1.963465914351852,2.0,mixed
P05,C001,1,1,1,3,1.0,1.1636280208333334,3.0,legacy_like
P05,C001,2,2,3,3,4.0,3.9539090740740734,3.0,legacy_like
P05,C002,1,1,1,3,1.0,1.1555091203703702,3.0,legacy_like
P05,C002,2,2,3,3,3.0,3.0188572453703704,3.0,legacy_like
P05,C002,5,3,3,3,7.0,7.06909082175926,2.0,legacy_like
P05,C003,1,1,2,3,1.0,1.152104710648148,2.0,legacy_like
P05,C003,2,2,2,2,2.0,1.9830767013888888,3.0,legacy_like
P05,C003,4,3,3,3,6.0,6.074261400462964,3.0,legacy_like
P05,C004,1,1,2,3,1.0,1.155582962962963,3.0,legacy_like
P05,C004,2,2,3,3,3.0,3.014675335648148,3.0,legacy_like
P05,C004,5,3,3,3,8.0,8.940058043981482,3.0,legacy_like
P05,C005,1,1,1,3,1.0,1.1629522569444444,3.0,legacy_like
P05,C005,2,2,3,3,3.0,3.012170185185185,3.0,legacy_like
P05,C005,5,3,3,3,9.0,8.940338009259259,3.0,legacy_like
P05,C006,1,1,1,3,1.0,1.1611257986111112,1.0,legacy_like
P05,C006,2,2,1,1,0.0069444444444444,0.9884354629629628,2.0,legacy_like
P05,C006,3,3,2,2,2.0,2.0155028472222223,3.0,legacy_like
P05,C006,5,4,3,3,5.0,5.047254166666667,3.0,legacy_like
P05,C007,1,1,1,3,1.0,1.1624347337962964,2.0,legacy_like
P05,C007,2,2,2,2,2.0,1.988418993055556,3.0,legacy_like
P05,C007,4,3,3,3,6.0,6.065119490740741,3.0,legacy_like
P05,C008,1,1,1,3,1.0,1.1480828472222222,2.0,legacy_like
P05,C008,2,2,2,2,2.0,1.9800405555555556,3.0,legacy_like
P05,C008,4,3,3,3,5.0,5.028319166666667,2.0,legacy_like
P05,C009,1,1,1,3,1.0,1.1622923611111111,2.0,legacy_like
P05,C009,2,2,2,2,2.0,1.9884851967592596,3.0,legacy_like
P05,C009,4,3,3,3,6.0,6.063212708333333,3.0,legacy_like
P05,C010,1,1,2,3,1.0,1.160567800925926,3.0,legacy_like
P05,C010,2,2,3,3,4.0,3.9521465046296296,3.0,legacy_like
P05,C011,1,1,1,3,1.0,1.1586751041666663,2.0,legacy_like
P05,C011,2,2,2,2,2.0,1.992425034722222,2.0,legacy_like
P05,C011,4,3,2,2,4.0,4.005314224537036,3.0,legacy_like
P05,C012,1,1,1,3,1.0,1.141618425925926,2.0,legacy_like
P05,C012,2,2,2,2,2.0,2.0068914814814813,3.0,legacy_like
P05,C012,4,3,3,3,5.0,5.008351435185185,2.0,legacy_like
P05,C013,1,1,1,3,1.0,1.1501844097222222,3.0,legacy_like
P05,C013,2,2,3,3,4.0,3.986097627314815,3.0,legacy_like
P05,C014,1,1,2,3,1.0,1.1555703703703704,3.0,legacy_like
P05,C014,2,2,3,3,3.0,3.020191064814815,3.0,legacy_like
P05,C014,5,3,3,3,8.0,8.939651909722222,3.0,legacy_like
P05,C015,1,1,1,3,1.0,1.1569504050925925,2.0,legacy_like
P05,C015,2,2,2,2,2.0,1.970121724537037,2.0,legacy_like
P05,C015,4,3,2,2,4.0,4.028713159722222,2.0,legacy_like
P05,C015,8,4,2,2,6.0,5.955946180555555,1.0,legacy_like
P05,C016,1,1,3,3,1.0,1.1542528703703705,3.0,legacy_like
P05,C016,2,2,3,3,4.0,3.9941442129629623,3.0,legacy_like
P05,C017,1,1,2,3,1.0,1.144402025462963,2.0,legacy_like
P05,C017,2,2,2,2,2.0,2.0026609375,3.0,legacy_like
P05,C017,4,3,3,3,5.0,5.005952534722222,3.0,legacy_like
P05,C018,1,1,2,3,1.0,1.1597658796296295,2.0,legacy_like
P05,C018,2,2,2,2,2.0,1.9918054861111112,3.0,legacy_like
P05,C018,4,3,3,3,5.0,5.006362939814815,3.0,legacy_like
P05,C019,1,1,2,3,1.0,1.145728287037037,2.0,legacy_like
P05,C019,2,2,2,2,2.0,2.0048349421296296,3.0,legacy_like
P05,C019,4,3,3,3,6.0,6.054905486111111,3.0,legacy_like
P05,C020,1,1,2,3,1.0,1.1520894907407409,3.0,legacy_like
P05,C020,2,2,3,3,3.0,3.0195315162037035,3.0,legacy_like
P05,C020,5,3,3,3,7.0,7.069009444444444,1.0,legacy_like
P05,C020,12,4,1,1,0.0069444444444444,1.8655137731481484,3.0,legacy_like
P05,C021,2,1,2,3,1.0,0.9944945601851852,3.0,legacy_like
P05,C021,3,2,3,3,4.0,4.039140023148148,3.0,legacy_like
P05,C022,2,1,2,3,1.0,0.992671886574074,2.0,legacy_like
P05,C022,3,2,2,2,2.0,2.02180212962963,3.0,legacy_like
P05,C022,5,3,3,3,6.0,6.075015717592593,2.0,legacy_like
P05,C023,2,1,2,3,1.0,0.9927179398148148,3.0,legacy_like
P05,C023,3,2,3,3,4.0,4.037230625,2.0,legacy_like
P05,C023,7,3,2,2,6.0,6.921361296296297,3.0,legacy_like
P05,C024,2,1,3,3,1.0,0.9759067476851851,1.0,legacy_like
P05,C024,3,2,1,1,0.0069444444444444,1.0162744097222225,3.0,legacy_like
P05,C024,4,3,3,3,4.0,4.0056090509259255,3.0,legacy_like
P05,C025,2,1,2,3,1.0,0.9900026157407408,3.0,legacy_like
P05,C025,3,2,3,3,3.0,2.9579490856481483,3.0,legacy_like
P05,C026,2,1,3,3,1.0,0.992880902777778,3.0,legacy_like
P05,C026,3,2,3,3,4.0,4.0501869444444445,3.0,legacy_like
P05,C027,2,1,2,3,1.0,0.9692792824074072,3.0,legacy_like
P05,C027,3,2,3,3,4.0,4.070424189814816,3.0,legacy_like
P05,C028,2,1,2,3,1.0,0.9919289583333332,3.0,legacy_like
P05,C028,3,2,3,3,3.0,2.9583907638888887,3.0,legacy_like
P05,C028,6,3,3,3,8.0,8.000365902777776,1.0,legacy_like
P05,C029,2,1,3,3,1.0,0.9882625694444443,1.0,legacy_like
P05,C029,3,2,1,1,0.0069444444444444,1.0027561689814817,3.0,legacy_like
P05,C029,4,3,3,3,3.0,3.040905104166667,2.0,legacy_like
P05,C029,7,4,2,2,5.0,5.049520763888888,1.0,legacy_like
P05,C029,12,5,1,1,0.0069444444444444,1.8672638194444449,1.0,legacy_like
P05,C030,2,1,3,3,1.0,0.9877123958333331,3.0,legacy_like
P05,C030,3,2,3,3,3.0,2.959061898148148,2.0,legacy_like
P05,C030,6,3,2,2,5.0,5.0012451157407405,3.0,legacy_like
P05,C031,2,1,3,3,1.0,0.9934193287037036,2.0,legacy_like
P05,C031,3,2,2,2,2.0,2.017218414351852,3.0,legacy_like
P05,C031,5,3,3,3,6.0,6.076070694444445,2.0,legacy_like
P05,C032,2,1,1,3,1.0,0.9891595601851852,3.0,legacy_like
P05,C032,3,2,3,3,4.0,4.054750787037037,3.0,legacy_like
P05,C033,2,1,2,3,1.0,0.9895591203703704,3.0,legacy_like
P05,C033,3,2,3,3,4.0,4.049241944444445,3.0,legacy_like
P05,C034,2,1,2,3,1.0,0.9835826388888887,2.0,legacy_like
P05,C034,3,2,2,2,2.0,2.025310891203704,3.0,legacy_like
P05,C034,5,3,3,3,6.0,5.921751828703703,3.0,legacy_like
P05,C035,2,1,2,3,1.0,0.9745646875,1.0,legacy_like
P05,C035,3,2,1,1,0.0069444444444444,1.0131121527777778,3.0,legacy_like
P05,C035,4,3,3,3,3.0,3.053604074074074,2.0,legacy_like
P05,C035,7,4,2,2,4.0,4.043722025462963,3.0,legacy_like
P05,C036,2,1,2,3,1.0,0.9891178935185184,2.0,legacy_like
P05,C036,3,2,2,2,2.0,2.003237337962963,3.0,legacy_like
P05,C036,5,3,3,3,6.0,6.0919060532407405,2.0,legacy_like
P05,C037,2,1,2,3,1.0,0.9862574074074074,2.0,legacy_like
P05,C037,3,2,2,2,2.0,2.002912395833333,3.0,legacy_like
P05,C037,5,3,3,3,6.0,6.093453645833334,3.0,legacy_like
P05,C038,2,1,3,3,1.0,0.9915391782407408,2.0,legacy_like
P05,C038,3,2,2,2,2.0,2.009583125,3.0,legacy_like
P05,C038,5,3,3,3,4.0,3.9942909259259256,3.0,legacy_like
P05,C039,2,1,2,3,1.0,0.9906785300925924,3.0,legacy_like
P05,C039,3,2,3,3,4.0,4.037167233796296,2.0,legacy_like
P05,C039,7,3,2,2,5.0,5.050499444444444,1.0,legacy_like
P05,C039,12,4,1,1,0.0069444444444444,1.8634738425925927,3.0,legacy_like
P05,C040,2,1,2,3,1.0,0.9882330671296295,2.0,legacy_like
P05,C040,3,2,2,2,2.0,2.023558275462963,3.0,legacy_like
P05,C040,5,3,3,3,6.0,6.075919444444444,1.0,legacy_like
P05,C040,11,4,1,1,0.0069444444444444,0.9934446064814816,2.0,legacy_like
P05,C040,12,5,2,2,2.0,1.8707733333333327,3.0,legacy_like
P05,C041,3,1,1,3,1.0,0.9964664814814814,3.0,legacy_like
P05,C041,4,2,3,3,4.0,4.009041284722223,3.0,legacy_like
P05,C042,3,1,1,3,1.0,0.9961047569444444,3.0,legacy_like
P05,C042,4,2,3,3,4.0,4.006450173611111,3.0,legacy_like
P05,C043,3,1,1,3,1.0,0.9840105555555556,3.0,legacy_like
P05,C043,4,2,3,3,4.0,4.018307546296296,2.0,legacy_like
P05,C043,8,3,2,2,6.0,5.956389456018519,3.0,legacy_like
P05,C044,3,1,1,4,5.0,4.999465104166666,2.0,legacy_like
P05,C044,8,2,2,2,6.0,5.959081238425926,3.0,legacy_like
P05,C045,3,1,2,3,1.0,0.970774988425926,2.0,legacy_like
P05,C045,4,2,2,2,2.0,1.984898587962963,3.0,legacy_like
P05,C045,6,3,3,3,6.0,6.130783125,2.0,legacy_like
P05,C046,3,1,2,3,1.0,0.9741026388888888,3.0,legacy_like
P05,C046,4,2,3,3,4.0,4.025400266203704,3.0,legacy_like
P05,C047,3,1,2,3,1.0,0.9795657638888888,1.0,legacy_like
P05,C047,4,2,1,1,0.0069444444444444,1.0382916203703705,3.0,legacy_like
P05,C047,5,3,3,3,4.0,3.985736226851852,3.0,legacy_like
P05,C048,3,1,2,3,1.0,0.9969450347222224,2.0,legacy_like
P05,C048,4,2,2,2,2.0,1.957123900462963,2.0,legacy_like
P05,C048,6,3,2,2,4.0,4.10127412037037,3.0,legacy_like
P05,C049,3,1,2,3,1.0,0.971136886574074,3.0,legacy_like
P05,C049,4,2,3,3,4.0,4.036218726851852,3.0,legacy_like
P05,C050,3,1,3,3,1.0,0.9671863773148148,1.0,legacy_like
P05,C050,4,2,1,1,0.0069444444444444,1.0508496643518517,3.0,legacy_like
P05,C050,5,3,3,3,3.0,2.982328275462963,3.0,legacy_like
P05,C051,3,1,3,3,1.0,0.987463912037037,3.0,legacy_like
P05,C051,4,2,3,3,3.0,3.0469961342592597,3.0,legacy_like
P05,C052,3,1,3,3,1.0,0.994705636574074,3.0,legacy_like
P05,C052,4,2,3,3,4.0,4.007570972222222,3.0,legacy_like
P05,C053,3,1,2,3,1.0,0.9946820370370372,1.0,legacy_like
P05,C053,4,2,1,1,0.0069444444444444,1.0234050578703704,3.0,legacy_like
P05,C053,5,3,3,3,4.0,3.982841701388889,3.0,legacy_like
P05,C054,3,1,3,3,1.0,0.9880071527777776,3.0,legacy_like
P05,C054,4,2,3,3,4.0,4.013997002314815,3.0,legacy_like
P05,C055,3,1,3,3,1.0,0.9969628587962964,3.0,legacy_like
P05,C055,4,2,3,3,4.0,4.005390694444444,3.0,legacy_like
P05,C056,3,1,3,3,1.0,0.9940688425925924,3.0,legacy_like
P05,C056,4,2,3,3,3.0,3.0562185532407407,3.0,legacy_like
P05,C056,7,3,3,3,7.0,6.908061365740741,3.0,legacy_like
P05,C057,3,1,3,3,1.0,0.9952751041666666,1.0,legacy_like
P05,C057,4,2,1,1,0.0069444444444444,1.0228885532407408,3.0,legacy_like
P05,C057,5,3,3,3,3.0,2.987378055555556,3.0,legacy_like
P05,C058,3,1,3,3,1.0,0.9968163310185184,3.0,legacy_like
P05,C058,4,2,3,3,3.0,3.053463344907408,3.0,legacy_like
P05,C058,7,3,3,3,6.0,6.906302395833333,3.0,legacy_like
P05,C059,3,1,2,3,1.0,0.9971409375,2.0,legacy_like
P05,C059,4,2,2,2,2.0,1.9597353935185189,3.0,legacy_like
P05,C059,6,3,3,3,4.0,4.100514571759259,3.0,legacy_like
P05,C060,3,1,2,3,1.0,0.9930634837962964,3.0,legacy_like
P05,C060,4,2,3,3,3.0,3.041357997685185,2.0,legacy_like
P05,C060,7,3,2,2,5.0,5.052528043981481,2.0,legacy_like
P05,C061,4,1,2,3,1.0,1.0311211689814817,3.0,legacy_like
P05,C061,5,2,3,3,3.0,2.983536284722222,3.0,legacy_like
P05,C062,4,1,3,3,1.0,1.0352679398148148,3.0,legacy_like
P05,C062,5,2,3,3,3.0,2.9888546875,3.0,legacy_like
P05,C063,4,1,3,3,1.0,1.0336462037037035,3.0,legacy_like
P05,C063,5,2,3,3,4.0,3.987436736111111,3.0,legacy_like
P05,C064,4,1,3,3,1.0,1.0223592939814814,3.0,legacy_like
P05,C064,5,2,3,3,3.0,2.9924358564814817,3.0,legacy_like
P05,C065,4,1,1,3,1.0,1.026467337962963,1.0,legacy_like
P05,C065,5,2,1,1,0.0069444444444444,0.939081840277778,2.0,legacy_like
P05,C065,6,3,2,2,2.0,2.045299189814815,3.0,legacy_like
P05,C065,8,4,3,3,4.0,4.084140462962963,1.0,legacy_like
P05,C065,12,5,1,1,0.0069444444444444,1.869984513888889,3.0,legacy_like
P05,C066,4,1,2,3,1.0,1.0206073148148147,3.0,legacy_like
P05,C066,5,2,3,3,4.0,3.960407071759259,3.0,legacy_like
P05,C067,4,1,3,3,1.0,1.0207266435185185,3.0,legacy_like
P05,C067,5,2,3,3,4.0,3.976668275462963,3.0,legacy_like
P05,C068,4,1,2,3,1.0,0.9961177662037036,1.0,legacy_like
P05,C068,5,2,1,1,0.0069444444444444,0.963116261574074,3.0,legacy_like
P05,C068,6,3,3,3,4.0,4.0965786458333335,3.0,legacy_like
P05,C069,4,1,3,3,1.0,1.0194653703703704,3.0,legacy_like
P05,C069,5,2,3,3,3.0,2.986131990740741,3.0,legacy_like
P05,C070,4,1,3,3,1.0,1.0208488194444445,3.0,legacy_like
P05,C070,5,2,3,3,4.0,3.978924259259259,3.0,legacy_like
P05,C071,4,1,3,3,1.0,1.020938877314815,3.0,legacy_like
P05,C071,5,2,3,3,4.0,3.97877380787037,3.0,legacy_like
P05,C072,4,1,1,3,1.0,1.0200220023148148,3.0,legacy_like
P05,C072,5,2,3,3,4.0,3.9859736921296296,3.0,legacy_like
P05,C073,4,1,1,3,1.0,1.0204928935185185,1.0,legacy_like
P05,C073,5,2,1,1,0.0069444444444444,0.9385047337962962,2.0,legacy_like
P05,C073,6,3,2,2,2.0,2.041852951388889,3.0,legacy_like
P05,C073,8,4,3,3,4.0,4.089121944444444,1.0,legacy_like
P05,C073,12,5,1,1,0.0069444444444444,1.8700799189814812,3.0,legacy_like
P05,C074,4,1,1,3,1.0,1.016828125,3.0,legacy_like
P05,C074,5,2,3,3,4.0,3.988341446759259,3.0,legacy_like
P05,C075,4,1,1,3,1.0,1.0206164583333333,3.0,legacy_like
P05,C075,5,2,3,3,3.0,2.989190613425926,3.0,legacy_like
P05,C076,4,1,2,3,1.0,1.0201511458333332,3.0,legacy_like
P05,C076,5,2,3,3,3.0,2.988021168981481,3.0,legacy_like
P05,C077,4,1,3,3,1.0,1.0204872106481482,1.0,legacy_like
P05,C077,5,2,1,1,0.0069444444444444,0.9403860648148148,3.0,legacy_like
P05,C077,6,3,3,3,4.0,4.097910648148148,3.0,legacy_like
P05,C078,4,1,3,3,1.0,1.0208330555555556,3.0,legacy_like
P05,C078,5,2,3,3,4.0,3.9850973379629626,3.0,legacy_like
P05,C079,4,1,3,3,1.0,1.0207349305555555,3.0,legacy_like
P05,C079,5,2,3,3,3.0,2.9840178240740745,2.0,legacy_like
P05,C079,8,3,2,2,5.0,5.952203298611111,1.0,legacy_like
P05,C080,4,1,2,3,1.0,0.9991004861111112,1.0,legacy_like
P05,C080,5,2,1,1,0.0069444444444444,0.9930303703703705,3.0,legacy_like
P05,C080,6,3,3,3,3.0,3.001126111111111,3.0,legacy_like
P05,C080,9,4,3,3,5.0,4.96734119212963,2.0,legacy_like
P05,C081,5,1,1,3,1.0,0.9821860648148149,3.0,legacy_like
P05,C081,6,2,3,3,3.0,3.002368414351852,3.0,legacy_like
P05,C082,5,1,3,3,1.0,0.9424902199074074,3.0,legacy_like
P05,C082,6,2,3,3,4.0,4.096738587962963,3.0,legacy_like
P05,C083,5,1,3,3,1.0,0.9392869560185184,3.0,legacy_like
P05,C083,6,2,3,3,4.0,4.097282928240741,3.0,legacy_like
P05,C084,5,1,1,3,1.0,0.9370795138888888,3.0,legacy_like
P05,C084,6,2,3,3,3.0,3.046496493055556,3.0,legacy_like
P05,C085,5,1,3,3,1.0,0.9336692824074074,3.0,legacy_like
P05,C085,6,2,3,3,3.0,3.042711851851852,3.0,legacy_like
P05,C086,5,1,3,3,1.0,0.9633160648148148,2.0,legacy_like
P05,C086,6,2,2,2,2.0,2.0198007175925925,2.0,legacy_like
P05,C086,8,3,2,2,3.0,3.091556516203704,2.0,legacy_like
P05,C087,5,1,3,3,1.0,0.9634168171296296,3.0,legacy_like
P05,C087,6,2,3,3,3.0,3.0204312037037035,3.0,legacy_like
P05,C088,5,1,3,3,1.0,0.961426574074074,3.0,legacy_like
P05,C088,6,2,3,3,3.0,3.0141694675925925,3.0,legacy_like
P05,C089,5,1,3,3,1.0,0.934978425925926,2.0,legacy_like
P05,C089,6,2,2,2,2.0,2.0473183333333336,3.0,legacy_like
P05,C089,8,3,3,3,5.0,5.956038715277778,3.0,legacy_like
P05,C090,5,1,1,3,1.0,0.9367486921296296,2.0,legacy_like
P05,C090,6,2,2,2,2.0,2.043962743055556,3.0,legacy_like
P05,C090,8,3,3,3,5.0,5.949539594907408,2.0,legacy_like
P05,C091,5,1,3,3,1.0,0.9625665625,3.0,legacy_like
P05,C091,6,2,3,3,3.0,3.019074212962962,3.0,legacy_like
P05,C092,5,1,3,3,1.0,0.9682780092592592,3.0,legacy_like
P05,C092,6,2,3,3,3.0,3.0073174074074074,2.0,legacy_like
P05,C092,9,3,2,2,4.0,4.96055587962963,3.0,legacy_like
P05,C093,5,1,3,3,1.0,0.9696689699074076,3.0,legacy_like
P05,C093,6,2,3,3,3.0,3.0035490625,3.0,legacy_like
P05,C094,5,1,3,3,1.0,0.9622657291666668,3.0,legacy_like
P05,C094,6,2,3,3,4.0,4.074555324074074,3.0,legacy_like
P05,C095,5,1,1,3,1.0,0.9682494444444444,3.0,legacy_like
P05,C095,6,2,3,3,3.0,3.012865601851852,2.0,legacy_like
P05,C095,9,3,2,2,5.0,4.955668900462963,3.0,legacy_like
P05,C096,5,1,3,3,1.0,0.9684362268518518,3.0,legacy_like
P05,C096,6,2,3,3,4.0,4.062322696759259,3.0,legacy_like
P05,C097,5,1,1,3,1.0,0.935090011574074,2.0,legacy_like
P05,C097,6,2,2,2,2.0,2.0446861458333334,3.0,legacy_like
P05,C097,8,3,3,3,6.0,5.957087361111111,3.0,legacy_like
P05,C098,5,1,3,3,1.0,0.9343472569444444,3.0,legacy_like
P05,C098,6,2,3,3,4.0,4.097077141203704,3.0,legacy_like
P05,C099,5,1,3,3,1.0,0.9614382523148148,3.0,legacy_like
P05,C099,6,2,3,3,4.0,4.070068148148148,3.0,legacy_like
P05,C100,5,1,3,3,1.0,0.9692451851851852,3.0,legacy_like
P05,C100,6,2,3,3,3.0,3.013799930555556,3.0,legacy_like
P06,C001,1,1,4,4,3.0,4.719149942129629,4.0,legacy_like
P06,C002,1,1,3,4,3.0,4.718682071759259,4.0,legacy_like
P06,C003,1,1,4,4,3.0,4.718926030092592,3.0,legacy_like
P06,C004,1,1,3,3,1.0,2.0239335416666666,4.0,legacy_like
P06,C004,3,2,4,4,6.0,7.781511747685185,4.0,legacy_like
P06,C005,1,1,4,4,4.0,4.721178148148148,4.0,legacy_like
